geography_code,sex-001,sex-002
E00037241,49.2,50.8
E00037242,54.6,45.4
E00037243,49.2,50.8
E00037244,53.5,46.5
E00037245,52.1,47.9
E00037246,49.1,50.9
E00037247,45.5,54.5
E00037248,50.6,49.4
E00037249,55.3,44.7
E00037250,49,51
E00037251,50.3,49.7
E00037252,53.9,46.1
E00037253,49.3,50.7
E00037254,56.5,43.5
E00037255,52.7,47.3
E00037256,50,50
E00037257,53.1,46.9
E00037260,53.2,46.8
E00037261,50.4,49.6
E00037262,48.2,51.8
E00037263,50.1,49.9
E00037264,50.8,49.2
E00037322,55.5,44.5
E00037323,49.8,50.2
E00037324,48.9,51.1
E00037327,51.9,48.1
E00037328,48.6,51.4
E00037329,47.7,52.3
E00037330,51,49
E00037331,51.5,48.5
E00037332,57.9,42.1
E00037333,51.3,48.7
E00037334,49,51
E00037336,54,46
E00037337,51.1,48.9
E00037338,55.4,44.6
E00037339,51.3,48.8
E00037340,49.5,50.5
E00037341,53.2,46.8
E00037342,50.3,49.7
E00037343,49.2,50.8
E00037344,46.4,53.6
E00037345,52,48
E00037346,52.7,47.3
E00037348,54,46
E00037349,50.4,49.6
E00037351,46.5,53.5
E00037352,51,49
E00037353,50,50
E00037354,53.1,46.9
E00037355,49.5,50.5
E00037356,53.7,46.3
E00037357,52.6,47.4
E00037358,55,45
E00037359,53.6,46.4
E00037363,49.5,50.5
E00037374,51.9,48.1
E00037375,57.6,42.4
E00037376,51,49
E00037740,53.7,46.3
E00037742,48.5,51.5
E00037750,37.6,62.4
E00037753,46.9,53.1
E00037754,48.5,51.5
E00037755,52.3,47.7
E00037756,47.4,52.6
E00037757,48.4,51.6
E00037761,52.6,47.4
E00037762,51.1,48.9
E00037766,51.2,48.8
E00037768,52.5,47.5
E00037770,51.8,48.2
E00037771,55.5,44.5
E00037772,46.7,53.3
E00037773,51.8,48.2
E00037774,48.6,51.4
E00037777,51.8,48.2
E00037778,53.9,46.1
E00037781,51.2,48.8
E00037786,51.4,48.6
E00037791,50.1,49.9
E00037793,54.4,45.6
E00037794,47.3,52.7
E00038187,50.3,49.7
E00038188,53.3,46.7
E00038191,50.6,49.4
E00038192,47.9,52.1
E00038193,50.1,49.9
E00038194,50.4,49.6
E00038196,53.1,46.9
E00038197,50.7,49.3
E00038199,50.8,49.2
E00038200,50.6,49.4
E00038202,52.9,47.1
E00038203,50.9,49.1
E00038204,49.5,50.5
E00038205,54,46
E00038206,46,54
