geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00037241,84.2,0.7,15.2
E00037242,68.8,6.5,24.6
E00037243,91.4,1.5,7.1
E00037244,66.8,0.3,32.9
E00037245,64,3.8,32.2
E00037246,78.6,0.7,20.7
E00037247,65.4,11.2,23.4
E00037248,68.2,4.9,27
E00037249,74.5,3.7,21.8
E00037250,73.6,7.5,19
E00037251,75.3,7.6,17.1
E00037252,62.7,6.8,30.5
E00037253,62.7,12.5,24.8
E00037254,64.6,10.3,25.1
E00037255,66.9,12,21.1
E00037256,81.3,3,15.7
E00037257,74.6,5.7,19.7
E00037260,75.8,0.7,23.4
E00037261,76.6,3.6,19.7
E00037262,60.7,3,36.3
E00037263,69,3,28
E00037264,92.7,0,7.3
E00037322,75.1,2.4,22.5
E00037323,74.2,0.7,25.1
E00037324,57.3,7.9,34.8
E00037327,75.2,3.9,21
E00037328,80.7,2.2,17.1
E00037329,68,5.9,26.1
E00037330,57.6,9.5,32.8
E00037331,71.7,5.7,22.6
E00037332,66,3.2,30.7
E00037333,69.1,4.8,26.1
E00037334,66.3,7.1,26.7
E00037336,82.3,0,17.7
E00037337,69.8,0.9,29.3
E00037338,70.8,4,25.2
E00037339,68.1,6.3,25.6
E00037340,62.3,2.4,35.2
E00037341,73.3,0,26.7
E00037342,64.2,2.6,33.1
E00037343,76.1,0.7,23.2
E00037344,72.8,1.5,25.7
E00037345,79.4,0,20.6
E00037346,82.4,3.6,14
E00037348,83,2.2,14.9
E00037349,87.6,1.1,11.3
E00037351,51.3,4,44.7
E00037352,75.9,2,22.1
E00037353,60.2,5.5,34.3
E00037354,82.3,0.5,17.2
E00037355,76.3,1.4,22.3
E00037356,85.1,2,12.9
E00037357,60.6,8,31.5
E00037358,74.2,6.3,19.6
E00037359,57.5,6.2,36.3
E00037363,60.1,5.3,34.6
E00037374,72.5,5.9,21.6
E00037375,58.1,5.1,36.8
E00037376,59.8,7,33.2
E00037740,58.9,18.7,22.4
E00037742,68.5,12.6,19
E00037750,75.4,11.2,13.4
E00037753,46.7,26.2,27
E00037754,55.6,17.3,27.1
E00037755,77.6,0.8,21.7
E00037756,78.6,2.5,18.9
E00037757,65.2,12.5,22.3
E00037761,73,2.1,24.9
E00037762,83.2,0.4,16.4
E00037766,75.5,2.5,22
E00037768,66.5,6.3,27.1
E00037770,70.5,0.8,28.7
E00037771,69.4,4.1,26.5
E00037772,69.3,12.1,18.6
E00037773,78.2,4.2,17.5
E00037774,93.8,0,6.2
E00037777,88.9,0,11.1
E00037778,84.3,0.6,15.1
E00037781,78.2,1.8,20
E00037786,89.2,0.8,10.1
E00037791,83.5,2.8,13.8
E00037793,71.9,4,24.1
E00037794,67.8,11.4,20.8
E00038187,60.5,5,34.5
E00038188,61.7,0,38.3
E00038191,74,0.3,25.8
E00038192,81.6,0.4,18.1
E00038193,78.6,1,20.4
E00038194,68.7,4,27.3
E00038196,52.9,9,38.1
E00038197,58,0.7,41.3
E00038199,76.1,0.8,23.1
E00038200,63.8,3,33.2
E00038202,62.8,4.4,32.8
E00038203,65,0,35
E00038204,65.2,3,31.8
E00038205,82.1,0,17.9
E00038206,65.6,0.4,34
E00038207,73.3,1.9,24.8
E00038208,70.7,0.7,28.7
E00038210,70.3,2.3,27.5
E00038211,71.2,2.9,25.9
E00038212,76.2,2,21.8
E00038214,84.9,1.3,13.8
E00038215,67.9,2.7,29.4
E00038216,78.4,0.3,21.3
E00038219,80.2,0,19.8
E00038221,80.1,0,19.9
E00038222,74.9,4.9,20.2
E00038223,73.3,2.2,24.5
E00038224,71.5,1.1,27.4
E00038225,73.4,2,24.6
E00038226,80.5,1.8,17.8
E00038227,76,1.8,22.3
E00038228,83.7,1.9,14.4
E00038229,62.7,3.9,33.3
E00038230,66.5,2,31.5
E00038231,70.8,3.7,25.5
E00038232,71.3,2.2,26.5
E00038233,88.3,1.3,10.5
E00038358,72.7,4.1,23.1
E00038359,87.6,0.3,12.1
E00038360,78.9,3.5,17.5
E00038361,55.2,13.4,31.3
E00038362,67.5,4.8,27.7
E00038363,60.7,7.5,31.8
E00038364,59.2,10.1,30.7
E00038365,77.9,1,21.1
E00038366,68,0.8,31.2
E00038367,71.8,2.2,26
E00038368,78.8,3.6,17.6
E00038369,79.5,5.4,15.1
E00038370,80.7,0,19.3
E00038371,66.5,5.6,27.8
E00038372,80.3,0,19.7
E00038373,65.3,5.6,29.1
E00038374,74,3.3,22.7
E00038375,63.8,2.9,33.3
E00038376,55.6,5.6,38.8
E00038377,84.3,1.3,14.5
E00038378,71.9,1.8,26.3
E00038379,52.1,15.7,32.2
E00038380,58.7,4.9,36.4
E00038381,84.3,0.7,15.1
E00038382,54,9.6,36.4
E00038383,86.1,1.6,12.2
E00038384,79.3,1.9,18.8
E00038385,81.3,3.3,15.4
E00038386,62.6,2.9,34.5
E00038387,59.5,4.3,36.2
E00038388,75.1,2.9,22
E00038389,52.2,4.1,43.8
E00038390,65,7.1,28
E00038392,54.8,7.2,38
E00038393,63.3,5.3,31.4
E00038394,53.6,8.3,38.1
E00038395,64.9,2,33.1
E00038396,75.6,2.6,21.8
E00038397,53.7,7.4,38.9
E00038399,71.3,0,28.7
E00038400,77.9,2.6,19.4
E00038401,74.5,5.8,19.7
E00038402,72.1,4.2,23.7
E00038403,68.9,4.1,27
E00038404,50,11.5,38.5
E00038405,64.3,3.6,32.1
E00038406,75.3,4.6,20.1
E00038407,56.3,6.3,37.4
E00038410,83,2,15
E00038411,90.2,0,9.8
E00038412,89.2,0.7,10.1
E00038413,86.4,1.5,12.1
E00038414,87.6,1.2,11.2
E00038415,90.9,0,9.1
E00038429,82.2,2.4,15.4
E00038936,89.2,0,10.8
E00038937,87.5,0.4,12.1
E00038938,87,0.8,12.2
E00038939,91.3,0.3,8.4
E00038940,77.6,0.8,21.6
E00038941,89.6,1.6,8.8
E00038942,87.1,1.4,11.5
E00038967,72.7,1.7,25.6
E00038970,67.3,2.7,30
E00038971,82.1,1.9,15.9
E00038972,76,3.3,20.7
E00038973,82,0,18
E00038974,80.2,0.9,18.9
E00038975,90,1.2,8.9
E00038976,87.3,1.5,11.2
E00038977,75.1,0.3,24.6
E00038978,67.9,0,32.1
E00038979,73,0.6,26.4
E00038980,75.4,2.6,22
E00038981,82.9,1.7,15.4
E00038982,71,3.9,25.1
E00038983,73.5,0.8,25.8
E00038984,71.1,4.6,24.3
E00038985,56.3,4.8,38.9
E00038986,74.1,4,21.9
E00038987,71.5,3.9,24.6
E00038988,87.5,0.6,11.9
E00038989,80,1.6,18.5
E00038991,84.2,1.7,14.1
E00038992,89.2,0,10.8
E00038997,74.6,0,25.4
E00039081,59.7,12.4,27.9
E00039082,71.7,4.4,23.9
E00039083,47,17.7,35.4
E00039084,84.6,3.8,11.5
E00039101,73.4,2.7,24
E00039104,61.5,0.9,37.6
E00039105,54.5,6.5,38.9
E00039106,66.5,8.2,25.3
E00039107,71.8,2.9,25.3
E00039108,61.2,6.1,32.7
E00039109,78.9,1.1,20
E00039110,65.7,2.9,31.4
E00039111,69.4,1.8,28.8
E00039130,87.1,0,12.9
E00039131,65.5,4.2,30.3
E00039132,79.3,0.4,20.3
E00039133,79.9,7.7,12.4
E00039134,70.6,3.2,26.2
E00039135,64.7,6.5,28.8
E00039137,62.7,1.7,35.6
E00039138,76.1,2.5,21.4
E00039139,93.4,0,6.6
E00039140,75.2,3.9,20.8
E00039141,70.3,0.4,29.3
E00039142,68.5,0.4,31.1
E00039143,79.8,0,20.2
E00039144,72.4,4.4,23.2
E00039145,70.2,2.4,27.4
E00039146,78,3,19
E00039147,70,3.1,26.8
E00039148,62.3,0.5,37.2
E00039149,64.2,2.3,33.6
E00039150,84.8,1.1,14.2
E00039151,72.1,0.4,27.6
E00039152,52.1,3.7,44.3
E00039153,73.6,3.2,23.2
E00039154,64.3,3.3,32.3
E00039155,72,1.3,26.7
E00039156,62.8,0.5,36.6
E00039157,61.8,2.2,36
E00039158,76.3,2.5,21.2
E00039159,67.2,0.6,32.2
E00039160,73.7,3.6,22.8
E00039161,72.5,1.6,25.8
E00039162,71.3,1.8,26.9
E00039163,79.6,0.8,19.6
E00039164,64.3,3.8,31.8
E00039165,70.4,5.4,24.2
E00039166,82.4,0,17.6
E00039167,65.6,3.1,31.3
E00039168,64.9,6.1,29
E00039169,72.5,2.4,25.1
E00039170,67.6,2.9,29.5
E00039171,85.1,1.5,13.4
E00039172,84.1,0.4,15.5
E00039173,68.7,1,30.3
E00039174,81.6,0,18.4
E00039175,73.8,1.5,24.8
E00039176,60.6,4.9,34.5
E00039183,64.7,11.9,23.5
E00039184,53.6,10.1,36.2
E00039185,62.7,19,18.3
E00039186,58.8,9.9,31.3
E00039187,66.1,11.2,22.7
E00039188,66,1.9,32
E00039189,61.7,16.9,21.4
E00039190,54.4,10,35.5
E00039191,58.4,12.4,29.2
E00039193,67.7,5.6,26.7
E00039194,59.9,5,35
E00039195,67.4,9.4,23.2
E00039205,69.3,4.2,26.5
E00039206,90.1,1.9,8
E00039207,87.1,2.7,10.3
E00039208,79,1.9,19.1
E00039213,92.3,0.4,7.4
E00039214,75.7,5,19.3
E00039215,83.2,3.2,13.6
E00039216,73.9,7,19.1
E00039217,86.5,2.1,11.4
E00039218,84.3,0.6,15.1
E00039219,81.6,5.2,13.2
E00039233,72.3,2.4,25.3
E00039234,63.3,5.2,31.5
E00039235,64.5,5.5,30
E00039236,78.1,2.2,19.6
E00039237,66.7,2.8,30.5
E00039238,83.7,3.3,13
E00039239,68.6,3.2,28.3
E00039337,51.7,26,22.3
E00039351,42.9,40.5,16.6
E00039352,38.5,44.4,17.1
E00039353,37.8,38.7,23.5
E00039354,37.1,44.5,18.4
E00039355,59.7,20.8,19.5
E00039358,41.5,36.1,22.4
E00039360,64.4,10.9,24.7
E00039364,60.4,1.3,38.3
E00039366,79.6,0.7,19.6
E00039367,66.1,7.8,26.1
E00039368,84.6,3.2,12.3
E00039369,67.2,4.2,28.6
E00039370,60,4.2,35.8
E00039371,72.4,3.4,24.1
E00039372,87.3,0.3,12.3
E00039373,67.1,3.9,29
E00039375,68.7,0,31.3
E00039376,69.1,1.4,29.5
E00039377,78.3,0.7,21
E00039378,86.8,0.3,12.8
E00039379,65.5,3.3,31.3
E00039380,86.4,1,12.5
E00039381,78.1,2,19.9
E00039382,84.3,2,13.7
E00039383,71,6.6,22.4
E00039384,72.1,3.2,24.7
E00039385,77.9,1.2,20.9
E00039386,85.2,0.9,14
E00039387,70.2,2.6,27.2
E00039388,68.3,3.2,28.4
E00039389,77.9,1.1,21
E00039390,70.4,1.1,28.5
E00039391,75.5,2.2,22.4
E00039392,79.5,3.5,16.9
E00039393,66.7,2.3,31.1
E00039394,68.1,4.7,27.1
E00039395,54.7,3.9,41.4
E00039396,71.8,1.1,27.1
E00039397,85.1,2.3,12.5
E00039398,69.9,1.8,28.2
E00039400,64.2,2.4,33.4
E00039401,73.5,2.5,24
E00039402,61.9,3.5,34.6
E00039403,61,6.1,32.9
E00039404,59.2,10,30.8
E00039405,64.8,4.2,31
E00039406,52.5,17.7,29.8
E00039407,64.5,5.6,29.9
E00039408,79,3.6,17.5
E00039409,75.6,5,19.5
E00039411,92.9,0,7.1
E00039412,72.7,1.9,25.5
E00039413,69.6,0,30.4
E00039414,82.7,0.4,17
E00039415,94.9,0.4,4.7
E00039416,87.1,0,12.9
E00039417,74.3,2.3,23.4
E00039418,71.7,1,27.3
E00039419,80.8,0.3,18.8
E00039420,47.7,0,52.3
E00039421,69.3,0.4,30.3
E00039422,90.1,1.9,8
E00039423,73.7,0.6,25.7
E00039425,78.3,0,21.7
E00039426,75.1,1.6,23.3
E00039427,76.6,1.4,22
E00039428,76.2,3,20.9
E00039429,77,1.1,21.9
E00039430,79,0.4,20.6
E00039431,68,1.1,30.9
E00039432,78.9,4.4,16.7
E00039433,67.6,1.4,31
E00039472,84.2,0.6,15.2
E00039473,85.9,0.6,13.5
E00039474,83.9,1,15.1
E00039475,79.3,0.9,19.8
E00039476,74.1,1.8,24.1
E00039477,47.4,2.4,50.2
E00039478,81,1.9,17.1
E00039479,75.5,3.6,20.9
E00039480,87.7,1.5,10.8
E00039481,87.3,1,11.7
E00039482,84.5,0,15.5
E00039483,86.5,0.5,13
E00039484,54.6,10.7,34.7
E00039485,67.9,0.4,31.7
E00039486,74.4,3,22.6
E00039487,76.9,4,19
E00039488,74,0,26
E00039489,69.8,1.3,28.9
E00039490,82.1,0.7,17.2
E00039491,57.4,0,42.6
E00039492,77.8,3.9,18.3
E00039494,75.8,0,24.2
E00039495,84.5,0.4,15.1
E00039496,75.8,1.5,22.7
E00039497,74.4,0.3,25.3
E00039498,72.6,0.7,26.7
E00039499,74.7,1.8,23.5
E00039500,86.5,0.4,13.1
E00039501,73.7,4.8,21.5
E00039502,77.6,2.6,19.7
E00039503,73.1,0.9,25.9
E00039504,82.2,0.9,16.9
E00039505,89.2,0,10.8
E00039506,75.9,0.9,23.1
E00039507,90.4,0.7,8.9
E00039508,75.6,2.7,21.6
E00039509,87.8,0.3,11.8
E00039512,72.5,3.2,24.3
E00039513,60.9,6.1,33
E00039514,75.5,4.5,19.9
E00039519,72,3.3,24.7
E00039520,69.9,2.2,27.9
E00039522,68.2,2.4,29.4
E00039523,72.2,2.8,25
E00039524,71.3,5.3,23.4
E00039525,72.4,2,25.6
E00039526,67.4,1.8,30.8
E00039528,68,4.4,27.6
E00039530,73.1,7.5,19.4
E00039531,64.9,7.2,27.9
E00039532,85.4,2.6,11.9
E00039533,76.6,3.6,19.8
E00039534,79.1,2.5,18.3
E00039535,68.6,5.4,26
E00039536,70.5,2.3,27.2
E00039583,78.1,1.7,20.2
E00039584,88.1,0.9,11
E00039585,79,0.7,20.3
E00039586,74.3,1.5,24.1
E00039587,73.7,1.9,24.3
E00039588,79.5,2.2,18.3
E00039589,83.3,2.6,14.1
E00039590,69.2,0.8,30
E00039591,67.6,2,30.4
E00039592,79.4,1.2,19.4
E00039593,97.1,0.9,2
E00039594,86.5,1.6,11.9
E00039595,76.6,1.2,22.2
E00039596,87.3,0.6,12
E00039597,83.8,0.3,15.9
E00039598,85.1,0.3,14.6
E00039599,87,0,13
E00039600,85.5,3.4,11.1
E00039602,73.2,1.6,25.2
E00039603,78.1,2.7,19.2
E00039604,57,0.4,42.6
E00039605,64.3,0.4,35.2
E00039606,66.1,4.5,29.4
E00039607,80.1,2.1,17.8
E00039608,65.7,7.8,26.5
E00039609,64.9,6.4,28.7
E00039610,84.4,1.4,14.1
E00039611,69.4,0.9,29.7
E00039612,60.7,0.9,38.4
E00039613,64.8,0.4,34.8
E00039614,75.6,1.3,23.1
E00039615,83.4,0.6,16
E00039616,58.9,1.2,39.9
E00039617,74.9,2.1,22.9
E00039618,75.9,1,23.1
E00168700,75.1,11.1,13.8
E00168701,81.9,7.4,10.8
E00168702,89.9,4.1,6
E00168703,78.3,0.6,21
E00168704,85.3,4.2,10.5
E00168705,71.9,12.6,15.5
E00168706,68,15.2,16.8
E00168707,92.5,0.2,7.3
E00168753,91.9,0,8.1
E00168754,90.1,0,9.9
E00168759,82.2,1.9,15.9
E00168761,82.2,10.8,6.9
E00168762,84.3,0,15.7
E00168764,92.3,0.3,7.4
E00168765,91,2.2,6.8
E00168767,93.9,1,5.1
E00168768,95.7,1.6,2.8
E00168771,93,0.9,6.1
E00168790,85.2,0.6,14.2
E00168791,69.6,1,29.4
E00172392,82.9,4.5,12.6
E00179984,69.4,2.7,27.8
