geography_code,in_full_time_education-001,in_full_time_education-002
E00037241,6.7,93.3
E00037242,18.6,81.4
E00037243,15.3,84.7
E00037244,20.4,79.6
E00037245,17.6,82.4
E00037246,16.1,83.9
E00037247,17.8,82.2
E00037248,15.9,84.1
E00037249,12.8,87.2
E00037250,19.4,80.6
E00037251,13.1,86.9
E00037252,21.3,78.7
E00037253,24.8,75.2
E00037254,19.9,80.1
E00037255,21.3,78.7
E00037256,12,88
E00037257,20.6,79.4
E00037260,18.4,81.6
E00037261,14.7,85.3
E00037262,25.1,74.9
E00037263,16,84
E00037264,13,87
E00037322,17.8,82.2
E00037323,17.2,82.8
E00037324,15.6,84.4
E00037327,23.5,76.5
E00037328,26.7,73.3
E00037329,16.7,83.3
E00037330,23.9,76.1
E00037331,16.3,83.7
E00037332,21.4,78.6
E00037333,18.1,81.9
E00037334,20.9,79.1
E00037336,14.6,85.4
E00037337,23.9,76.1
E00037338,18.5,81.5
E00037339,14.6,85.4
E00037340,25.1,74.9
E00037341,20.3,79.7
E00037342,10.1,89.9
E00037343,20.5,79.5
E00037344,18.2,81.8
E00037345,20.3,79.7
E00037346,17.8,82.2
E00037348,14.7,85.3
E00037349,20.1,79.9
E00037351,24.7,75.3
E00037352,21.8,78.2
E00037353,19.1,80.9
E00037354,8.3,91.7
E00037355,15.6,84.4
E00037356,13.1,86.9
E00037357,25,75
E00037358,15.3,84.7
E00037359,13.6,86.4
E00037363,9.9,90.1
E00037374,12.4,87.6
E00037375,20.2,79.8
E00037376,9,91
E00037740,13.9,86.1
E00037742,15.6,84.4
E00037750,16.9,83.1
E00037753,10.3,89.7
E00037754,15.9,84.1
E00037755,6.6,93.4
E00037756,14.8,85.2
E00037757,9.1,90.9
E00037761,21.4,78.6
E00037762,7.8,92.2
E00037766,18.4,81.6
E00037768,22.4,77.6
E00037770,23.2,76.8
E00037771,19.9,80.1
E00037772,6.3,93.8
E00037773,13.4,86.6
E00037774,10.2,89.8
E00037777,10.6,89.4
E00037778,10.6,89.4
E00037781,21.1,78.9
E00037786,20,80
E00037791,14.2,85.8
E00037793,20.9,79.1
E00037794,18,82
E00038187,29,71
E00038188,13.1,86.9
E00038191,24.9,75.1
E00038192,20.5,79.5
E00038193,19.5,80.5
E00038194,24.9,75.1
E00038196,32.4,67.6
E00038197,25.6,74.4
E00038199,18.3,81.7
E00038200,18.1,81.9
E00038202,27.2,72.8
E00038203,17.3,82.7
E00038204,16,84
E00038205,21.5,78.5
E00038206,14,86
E00038207,21.8,78.2
E00038208,16.8,83.2
E00038210,9.8,90.2
E00038211,18,82
E00038212,18.9,81.1
E00038214,13,87
E00038215,14.6,85.4
E00038216,21.1,78.9
E00038219,13.5,86.5
E00038221,14.8,85.2
E00038222,17,83
E00038223,22.8,77.2
E00038224,23.2,76.8
E00038225,12.1,87.9
E00038226,20,80
E00038227,24.6,75.4
E00038228,18.2,81.8
E00038229,6.7,93.3
E00038230,23.2,76.8
E00038231,26.9,73.1
E00038232,19.1,80.9
E00038233,12.3,87.7
E00038358,12.5,87.5
E00038359,10.7,89.3
E00038360,15.5,84.5
E00038361,16.2,83.8
E00038362,27,73
E00038363,16.1,83.9
E00038364,13.7,86.3
E00038365,9.4,90.6
E00038366,19.7,80.3
E00038367,20.2,79.8
E00038368,15,85
E00038369,9.4,90.6
E00038370,7.6,92.4
E00038371,27.3,72.7
E00038372,7.3,92.7
E00038373,26.9,73.1
E00038374,13.9,86.1
E00038375,9.8,90.2
E00038376,21.3,78.7
E00038377,7.4,92.6
E00038378,5.4,94.6
E00038379,28.9,71.1
E00038380,18.8,81.2
E00038381,16.1,83.9
E00038382,19.2,80.8
E00038383,14,86
E00038384,14.4,85.6
E00038385,14.9,85.1
E00038386,29.7,70.3
E00038387,27.9,72.1
E00038388,16.6,83.4
E00038389,22.5,77.5
E00038390,19,81
E00038392,8.9,91.1
E00038393,28.3,71.7
E00038394,19.4,80.6
E00038395,19.6,80.4
E00038396,12.6,87.4
E00038397,14.6,85.4
E00038399,18.1,81.9
E00038400,17.6,82.4
E00038401,8.8,91.2
E00038402,22.8,77.2
E00038403,17.1,82.9
E00038404,15.3,84.7
E00038405,21.4,78.6
E00038406,20.3,79.7
E00038407,14.8,85.2
E00038410,15,85
E00038411,9.4,90.6
E00038412,14.3,85.7
E00038413,13.9,86.1
E00038414,14.3,85.7
E00038415,11.7,88.3
E00038429,14,86
E00038936,16.7,83.3
E00038937,19.2,80.8
E00038938,9.7,90.3
E00038939,21.7,78.3
E00038940,12.4,87.6
E00038941,9.2,90.8
E00038942,15.7,84.3
E00038967,14.3,85.7
E00038970,17,83
E00038971,21.3,78.7
E00038972,12.1,87.9
E00038973,18.8,81.2
E00038974,17.2,82.8
E00038975,16.7,83.3
E00038976,6.3,93.7
E00038977,19.2,80.8
E00038978,16.7,83.3
E00038979,23.2,76.8
E00038980,14.9,85.1
E00038981,23.7,76.3
E00038982,20.9,79.1
E00038983,17.8,82.2
E00038984,23.7,76.3
E00038985,25.3,74.7
E00038986,27.7,72.3
E00038987,19.3,80.7
E00038988,16,84
E00038989,17.1,82.9
E00038991,16.8,83.2
E00038992,8.3,91.7
E00038997,16.8,83.2
E00039081,22.5,77.5
E00039082,18.9,81.1
E00039083,10.6,89.4
E00039084,14.3,85.7
E00039101,16.8,83.2
E00039104,7.1,92.9
E00039105,20.3,79.7
E00039106,16.5,83.5
E00039107,18.8,81.2
E00039108,22.7,77.3
E00039109,20.2,79.8
E00039110,15.2,84.8
E00039111,14.8,85.2
E00039130,12.5,87.5
E00039131,8.1,91.9
E00039132,10.6,89.4
E00039133,13.1,86.9
E00039134,13.9,86.1
E00039135,23.5,76.5
E00039137,20.3,79.7
E00039138,14.4,85.6
E00039139,16.8,83.2
E00039140,15,85
E00039141,11.4,88.6
E00039142,15.4,84.6
E00039143,18.6,81.4
E00039144,21.5,78.5
E00039145,12.9,87.1
E00039146,11.4,88.6
E00039147,11.2,88.8
E00039148,15.3,84.7
E00039149,18.2,81.8
E00039150,7.7,92.3
E00039151,15.2,84.8
E00039152,12.1,87.9
E00039153,19.2,80.8
E00039154,17.5,82.5
E00039155,9.6,90.4
E00039156,13.3,86.7
E00039157,7.9,92.1
E00039158,19.6,80.4
E00039159,8.2,91.8
