geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00037241,99.3,0.7,0,0
E00037242,92.3,2.1,0,5.6
E00037243,97.6,2.4,0,0
E00037244,99.2,0,0,0.8
E00037245,96,1.6,0,2.4
E00037246,99.1,0.9,0,0
E00037247,87.5,2,2,8.6
E00037248,96.1,1.6,0,2.3
E00037249,97.3,0,0,2.7
E00037250,92.9,3.2,0,4
E00037251,93.8,0,1.3,5
E00037252,94.9,0.8,0,4.2
E00037253,86.6,3.9,1.6,7.9
E00037254,86.4,0,0,13.6
E00037255,89.5,2.3,1.7,6.4
E00037256,98.4,0,0,1.6
E00037257,94.1,0.7,0.7,4.6
E00037260,96.7,0.8,0,2.5
E00037261,96.7,0.8,0.8,1.6
E00037262,95.2,2.4,0,2.4
E00037263,98.4,1.6,0,0
E00037264,100,0,0,0
E00037322,97.6,0.8,0.8,0.8
E00037323,97.7,0,0,2.3
E00037324,90,0.8,0.8,8.5
E00037327,96.1,1.6,0,2.3
E00037328,98.9,0.6,0,0.6
E00037329,94,1.7,0,4.3
E00037330,93.6,0.9,0,5.5
E00037331,94.8,0.9,0.9,3.5
E00037332,95.3,1.6,0.8,2.4
E00037333,95.4,1.5,0,3.1
E00037334,92.1,2.6,0.9,4.4
E00037336,97.8,1.5,0,0.7
E00037337,98.5,0,0,1.5
E00037338,94.8,4.5,0,0.7
E00037339,94.8,2.2,1.5,1.5
E00037340,99.2,0,0,0.8
E00037341,99.2,0,0,0.8
E00037342,97.9,2.1,0,0
E00037343,99.2,0,0,0.8
E00037344,99.2,0,0.8,0
E00037345,100,0,0,0
E00037346,95.2,3,0,1.8
E00037348,98.4,0.8,0.8,0
E00037349,98.9,0.5,0,0.5
E00037351,96.5,0,0,3.5
E00037352,97.4,0.9,0,1.7
E00037353,98.2,0.9,0.9,0
E00037354,100,0,0,0
E00037355,99.2,0.8,0,0
E00037356,98.4,0,0.8,0.8
E00037357,93.8,1.6,0,4.7
E00037358,92.6,3.3,0.8,3.3
E00037359,93.9,0,0,6.1
E00037363,94.1,0,0,5.9
E00037374,95.7,1.4,0.7,2.1
E00037375,100,0,0,0
E00037376,92.7,0.8,1.6,4.9
E00037740,80.9,1.3,0.7,17.1
E00037742,89.6,1,0,9.3
E00037750,86,3.4,1.1,9.6
E00037753,75.4,2.4,1.6,20.6
E00037754,85.4,1.4,2.1,11.1
E00037755,96.8,1.6,0,1.6
E00037756,98.5,0.5,0,1
