geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00037241,97.7,2.3,0,0,0
E00037242,92.6,2.9,1.5,2.2,0.7
E00037243,97.5,1.5,0,0.9,0
E00037244,97.6,0.3,0.3,0,1.7
E00037245,93,4.1,2.5,0.4,0
E00037246,99.3,0.4,0.4,0,0
E00037247,87.2,2.7,6.5,3.3,0.3
E00037248,95.5,2.6,0.8,1.1,0
E00037249,94.3,1.6,1.2,2.9,0
E00037250,90.1,3.4,2.7,2.7,1
E00037251,91.6,3.5,1.1,2.7,1.1
E00037252,93.9,3.1,2,1,0
E00037253,85.6,5.9,5.6,2.6,0.3
E00037254,86.8,3.5,5.8,3.5,0.3
E00037255,86.2,6.4,2,2.7,2.7
E00037256,97,0.4,1.1,1.5,0
E00037257,93.2,2.3,2.3,1.6,0.5
E00037260,97.8,1.1,0.4,0.7,0
E00037261,95.6,0.7,1.5,1.5,0.7
E00037262,94.5,2.7,1.8,0.3,0.6
E00037263,95.3,2.1,0.3,1.8,0.6
E00037264,97.4,2.6,0,0,0
E00037322,96.2,2.7,0.3,0,0.7
E00037323,95.7,1.1,1.1,0,2.1
E00037324,86.8,3.1,3.5,4.4,2.2
E00037327,94.5,2.3,0,1.3,1.9
E00037328,96.6,2.3,0.9,0.2,0
E00037329,91,4.5,3.2,1.4,0
E00037330,89.7,3.4,2.3,1.9,2.7
E00037331,93.3,2.6,1.1,1.5,1.5
E00037332,94.9,2.9,1,0,1.3
E00037333,93,2.2,1.1,2.6,1.1
E00037334,92.6,3.9,1.2,1.6,0.8
E00037336,97.1,2.2,0.6,0,0
E00037337,99.1,0.9,0,0,0
E00037338,96.3,3.1,0.3,0,0.3
E00037339,93.8,2.5,1.9,0.6,1.2
E00037340,96.7,1.5,0.6,0.9,0.3
E00037341,99.3,0.4,0.4,0,0
E00037342,95.3,2.7,0,0.7,1.3
E00037343,98,1.4,0,0.7,0
E00037344,97.8,1.2,0.3,0.6,0
