areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00104463,23.5,20.9,52.2,3.5
E00104464,0.8,49.2,44.6,5.4
E00104465,0,34.7,58.5,6.8
E00104467,0.8,23.6,74.8,0.8
E00104468,1.5,2.2,91.9,4.4
E00104484,0,38.9,38.9,22.1
E00104486,0.8,47.5,50,1.7
E00104489,0.7,25,52.2,22.1
E00104490,1.6,32.8,53.1,12.5
E00104495,0,40.2,42.4,17.4
E00104498,25.2,10.8,59,5
E00104500,17.9,0.8,77.2,4.1
E00104503,35.3,6.9,51.7,6
E00104504,0.8,32.3,44.1,22.8
E00104507,2.7,6.8,41.2,49.3
E00104509,30.9,2.4,61,5.7
E00104510,27.3,5,63.6,4.1
E00104511,33.6,5.7,58.2,2.5
E00104512,11.6,5.8,71.1,11.6
E00104513,3.5,17.7,74.3,4.4
E00104514,4.6,16.7,75.9,2.8
E00104515,9.7,21.2,63.7,5.3
E00104516,20,27.7,49.7,2.6
E00104517,45.2,29.5,22.6,2.7
E00104518,0,4.2,95,0.8
E00104519,0,13.6,33.6,52.9
E00104520,0,26,64.1,9.9
E00104522,31.3,38.8,29.1,0.7
E00104523,7.5,26.5,38.8,27.2
E00104524,6.8,12,64.1,17.1
E00104525,1.7,45.8,45.8,6.7
E00104526,12.5,28.5,42.4,16.7
E00104527,0,10.9,19.9,69.2
E00104528,0,23.1,21.5,55.4
E00104529,0,58.5,37.3,4.2
E00104530,1.6,53.1,37.5,7.8
E00104531,0.7,11.2,41,47
E00104532,0,18.4,32.8,48.8
E00104533,0,13.5,26.2,60.3
E00104534,0.7,2.9,17.5,78.8
E00104535,0.8,40.8,34.2,24.2
E00104536,0.8,29.5,22,47.7
E00104537,9.6,65.2,20,5.2
E00104538,0,26.6,64.7,8.6
E00104539,0.7,28.9,39.3,31.1
E00104540,0.9,54.9,38.9,5.3
E00104541,1.6,51.6,45.9,0.8
E00104542,4.6,78.5,13.8,3.1
E00104543,4.2,61,23.7,11
E00104544,4.5,38.4,45.5,11.6
E00104545,0,44.1,50.5,5.4
E00104546,0.5,32.5,49.5,17.5
E00104547,13.8,32.2,50.7,3.3
E00104548,6.5,24.4,54.5,14.6
E00104549,8.6,47.5,31.7,12.2
E00104550,1.6,24.4,63.4,10.6
