areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00104463,41.2,36.8,14.9,7
E00104464,41.1,38.8,17.8,2.3
E00104465,51.7,37.9,7.8,2.6
E00104467,35.7,41.3,17.5,5.6
E00104468,40.9,35,17.5,6.6
E00104484,15.3,47.3,26,11.5
E00104486,34.5,40.3,21,4.2
E00104489,6.8,55.3,32.6,5.3
E00104490,22.5,46.5,25.6,5.4
E00104495,8.5,50,34.6,6.9
E00104498,32.6,37,21.7,8.7
E00104500,32,43.4,21.3,3.3
E00104503,38.8,41.4,13.8,6
E00104504,11.2,44,32,12.8
E00104507,4.8,36.7,46.9,11.6
E00104509,40.7,37.4,15.4,6.5
E00104510,39.5,45.4,10.9,4.2
E00104511,43.9,35,17.1,4.1
E00104512,29.8,38.8,21.5,9.9
E00104513,28.3,45.1,17.7,8.8
E00104514,23.1,57.4,15.7,3.7
E00104515,22.3,45.5,24.1,8
E00104516,40.4,42.4,16.6,0.7
E00104517,57.9,31,11,0
E00104518,28,47.5,21.2,3.4
E00104519,5.7,30.7,39.3,24.3
E00104520,29.8,45,19.8,5.3
E00104522,50.4,36.3,13.3,0
E00104523,9.5,42.2,36.1,12.2
E00104524,23.5,40.9,29.6,6.1
E00104525,39.3,39.3,16.4,4.9
E00104526,19.9,37.7,30.8,11.6
E00104527,1.9,37.7,42.9,17.5
E00104528,5.4,33.8,43.1,17.7
E00104529,22.5,55,15,7.5
E00104530,7.8,58.1,22.5,11.6
E00104531,4.3,33.3,43.5,18.8
E00104532,5.7,39,43.1,12.2
E00104533,4.3,21.7,60.1,13.8
E00104534,1.4,25.4,50,23.2
E00104535,7.6,52.1,31.1,9.2
E00104536,9.1,32.6,41.7,16.7
E00104537,23.1,56.7,15.7,4.5
E00104538,11.5,51.8,30.2,6.5
E00104539,8.1,45.6,33.1,13.2
E00104540,21.7,52.2,19.1,7
E00104541,32.5,43.1,17.1,7.3
E00104542,45,47.3,7.6,0
E00104543,37.6,40.2,15.4,6.8
E00104544,24.1,48.2,19.6,8
E00104545,32.6,40.2,21.7,5.4
E00104546,18.4,41.3,31.1,9.2
E00104547,30.5,36.4,24,9.1
E00104548,13.8,49.6,29.3,7.3
E00104549,23.4,48.2,21.3,7.1
E00104550,7.9,49.2,31,11.9
E00104551,11.4,48.9,29.5,10.2
E00104585,15,44.2,32.5,8.3
E00104586,32.5,47.2,12.2,8.1
E00104588,31.4,43.1,21.6,3.9
E00104589,40,43.1,10,6.9
E00104590,20.8,47.2,24,8
E00104591,10.9,43.8,34.3,10.9
E00104592,28.1,47.3,22.2,2.4
E00104593,42.2,39.1,16.4,2.3
E00104594,19.4,33.3,31.8,15.5
E00104595,10.1,38.4,37,14.5
E00104596,13.2,43,36.8,7
E00104597,41.5,38.2,18.7,1.6
E00104598,32.5,47,18.8,1.7
E00104600,18.4,44.1,30.3,7.2
E00104601,26.5,53.7,15.4,4.4
E00104603,26.4,45.3,24.5,3.8
E00104604,9.1,52.2,31.2,7.5
E00104605,23.7,34.6,35.5,6.1
E00104606,24.1,46.8,23.2,5.9
E00104607,13.8,45.4,26.9,13.8
E00104608,28.6,38.3,18.8,14.3
E00104609,34.5,43.2,15.1,7.2
E00104610,30.9,37.6,26.2,5.4
E00104611,9.5,50.6,33.5,6.3
E00104612,15,44.9,26.9,13.2
E00104613,12.4,38.9,38.3,10.4
E00104614,28.6,35,30,6.4
E00104615,38.7,34.5,18.5,8.4
E00104616,12.3,35.5,33.3,18.8
E00104617,21.4,43.7,31.1,3.9
E00104618,40.9,37,13.4,8.7
E00104619,40.2,41,17.1,1.7
E00104620,33.3,50,14.1,2.6
E00104621,31.3,46.9,20.8,1
E00104622,24.1,45,19.4,11.5
E00104623,43.7,43.7,7.4,5.2
E00104624,15.9,46.4,31.9,5.8
E00104634,11.6,41.5,38.1,8.8
E00104636,31.9,39.3,21.5,7.4
E00104637,46.7,40.2,9.8,3.3
E00104638,34.2,42.1,21.9,1.8
E00104639,39,47.5,11.3,2.1
E00104641,32.5,48.7,13.7,5.1
E00104642,43.4,24.3,22.1,10.3
E00104643,36.4,43.5,13,7.1
E00104644,25,47.7,16.7,10.6
E00104645,44.6,43,9.9,2.5
E00104646,30.3,45.1,19,5.6
E00104647,19.2,50.8,20.8,9.2
E00104648,10.7,41.1,30.5,17.8
E00104649,31.9,37.7,25.4,5.1
E00104650,34.6,46.2,16.9,2.3
E00104651,46.2,36.7,10.8,6.3
E00104684,12.9,37.1,32.9,17.1
E00104685,10,38.2,36.5,15.3
E00104686,16.1,49,24.9,10
E00104687,38.9,37.4,17.6,6.1
E00104688,24,44,23,9
E00104711,37.7,40,17.7,4.6
E00104712,36.1,41.5,17.7,4.8
E00104713,15,44.4,25.6,15
E00104714,20.9,45.6,27.9,5.6
E00104715,31.7,32.9,26.8,8.5
E00104716,38.3,44.4,13.5,3.8
E00104717,50.4,41.3,8.3,0
E00104718,21.1,42.9,26.5,9.5
E00104719,18.1,38.8,31.3,11.9
E00104720,23.8,36.9,31.1,8.2
E00104753,18.4,40.4,28.7,12.5
E00104754,6.5,35.8,37.4,20.3
E00104755,36.9,43.1,14.6,5.4
E00104756,21.4,47.6,21.4,9.5
E00104760,30.8,38.5,23.1,7.7
E00104761,32,44,20.6,3.4
E00104763,11.5,37,40.6,10.9
E00104764,50.3,40,6.9,2.8
E00104765,20.5,53,19.7,6.8
E00104766,33.8,43.8,17.5,5
E00104767,23.9,39.9,25.4,10.9
E00104768,6.5,40.8,42.6,10.1
E00104769,42.2,45.3,8.6,3.9
E00104770,19.5,44.2,29.9,6.5
E00104771,43,46,9,2
E00104772,47.5,40.3,8.6,3.6
E00104773,30.1,40.6,22.4,7
E00104774,29.9,42.5,18.9,8.7
E00104816,29.5,37.7,28.7,4.1
E00104817,9.9,40.7,31.9,17.6
E00104818,6,33.8,38.4,21.9
E00104819,4.9,37.3,45.1,12.7
E00104820,42.1,35.5,17.4,5
E00104821,17.3,51.8,24.5,6.5
E00104822,6.4,38.5,44,11
E00104823,18.4,49.3,25,7.4
E00104824,25.3,43.1,25.9,5.7
E00104825,33.8,46.3,16.2,3.7
E00104826,29,42,23.2,5.8
E00104827,32.1,43.6,20.5,3.8
E00104828,22.8,47.6,24.1,5.5
E00104829,17.9,38.2,35.8,8.1
E00104830,20.9,41.1,32.3,5.7
E00104831,18.1,34.9,36.1,10.8
E00104832,7.8,31.3,39.1,21.9
E00104833,32.1,44,16.4,7.5
E00104834,40.3,38.9,16.2,4.6
E00104835,35.6,33,24.1,7.3
E00104836,19.5,38.3,30.8,11.3
E00104837,16.9,54.8,21.8,6.5
E00104838,30.8,42.7,18.8,7.7
E00104839,45.1,41.2,11.1,2.6
E00104840,33.3,47.4,15.6,3.7
E00104845,16.3,38.5,31.1,14.1
E00104846,25.5,31.4,32.7,10.5
E00104847,9.6,43.3,37.4,9.6
E00104848,22.2,49.4,22.2,6.2
E00104849,2.3,32.8,50.4,14.5
E00104850,20.4,44.4,28.4,6.8
E00104851,21.8,57.9,16.5,3.8
E00104852,8.2,53.7,29.1,9
E00104853,8.1,54.5,30.1,7.3
E00104854,12.7,47.6,32.5,7.1
E00104855,11.4,47.2,32.5,8.9
E00104857,10.3,42.8,35.9,11
E00104858,24.5,52.1,22.3,1.1
E00104859,10.1,44.5,35.3,10.1
E00104860,10.6,43.9,39.8,5.7
