areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00104463,8.9,65.6,25.6
E00104464,8.6,59.5,31.9
E00104465,7.7,55.6,36.8
E00104467,5.1,58.6,36.4
E00104468,10.2,42.9,46.9
E00104484,10,77.5,12.5
E00104486,10.3,55.2,34.5
E00104489,2.8,77.3,19.9
E00104490,6,73.5,20.5
E00104495,6.5,72.2,21.3
E00104498,6.4,60,33.6
E00104500,8.2,63.9,27.8
E00104503,15.9,63.6,20.5
E00104504,10.9,65.6,23.4
E00104507,8.9,74.8,16.3
E00104509,6.3,68.8,25
E00104510,12.1,52.5,35.4
E00104511,7.8,62.3,29.9
E00104512,8.7,69.9,21.4
E00104513,10.5,77.9,11.6
E00104514,6.4,66.7,26.9
E00104515,5.9,67.1,27.1
E00104516,5.2,66.4,28.4
E00104517,2.5,60.7,36.9
E00104518,7.3,72.6,20.1
E00104519,16.3,65.4,18.3
E00104520,11.6,53.6,34.8
E00104522,4,79,16.9
E00104523,14.8,53.1,32.1
E00104524,8.7,68,23.3
E00104525,7.9,51.6,40.5
E00104526,8.9,57,34.1
E00104527,13,66.1,20.9
E00104528,9.6,64.9,25.4
E00104529,14.6,71.9,13.5
E00104530,18.4,65.8,15.8
E00104531,13.2,75.2,11.6
E00104532,18.4,66.7,14.9
E00104533,17.9,60.4,21.7
E00104534,18.3,60,21.7
E00104535,3.6,77.4,19
E00104536,9.6,79.8,10.6
E00104537,7.6,77.3,15.2
E00104538,14.4,74.2,11.3
E00104539,6.3,77.5,16.2
E00104540,6.9,62.1,31
E00104541,7.8,55.9,36.3
E00104542,11,55,33.9
E00104543,12.8,57.4,29.8
E00104544,9.5,74.7,15.8
E00104545,8.7,60.9,30.4
E00104546,9.7,57.5,32.8
E00104547,9.6,54.1,36.3
E00104548,11,65,24
E00104549,6.4,60.9,32.7
E00104550,7.1,65.3,27.6
E00104551,5.6,40.8,53.6
E00104585,8,59.1,33
E00104586,7.6,58,34.5
E00104588,3,58.6,38.4
E00104589,13.7,54.9,31.4
E00104590,6.7,69.7,23.6
E00104591,9.3,68.6,22.1
E00104592,12.3,62.3,25.4
E00104593,12.8,47,40.2
E00104594,14.7,53.9,31.4
E00104595,17,61.4,21.6
E00104596,10.1,66.7,23.2
E00104597,8.6,52.7,38.7
E00104598,11.8,56.5,31.8
E00104600,4.8,72.2,23
E00104601,16.1,59.1,24.7
E00104603,2.6,51.3,46.2
E00104604,7.8,60.9,31.3
