areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00104463,25.9,50.8,6.2,17.1,0
E00104464,22,53.2,6.9,16.5,1.4
E00104465,22.3,52.6,4.2,18.1,2.8
E00104467,19.8,55.3,3.4,19.8,1.7
E00104468,30.7,45.9,5.9,14.1,3.3
E00104484,17.9,47.2,8.5,22.4,4.1
E00104486,28.6,43.4,8.2,18.4,1.5
E00104489,19.4,40.3,10.5,27.5,2.3
E00104490,16.1,45.7,9.9,24.2,4
E00104495,16.3,42,9.8,29.4,2.4
E00104498,24.2,48.3,8.5,17.4,1.7
E00104500,21.2,45.8,8.4,21.2,3.4
E00104503,23,47.6,4.8,22.5,2.1
E00104504,19.7,38.9,10.7,28.7,2
E00104507,9.9,40.3,5.9,42.2,1.7
E00104509,29,40.5,5.2,21.4,3.8
E00104510,18.2,52.7,6.9,20.2,2
E00104511,21.5,50.8,8.4,17.8,1.6
E00104512,23.6,40.9,5.8,27.9,1.9
E00104513,27.6,43.2,9,17.6,2.5
E00104514,21.5,49.2,9.7,14.4,5.1
E00104515,17.6,45.2,8.5,25.5,3.2
E00104516,28.1,45.7,9.8,14.5,2
E00104517,34.8,23.2,7.1,30.8,4
E00104518,26.5,41.9,7.7,16.4,7.4
E00104519,7.7,44.2,4.8,41.6,1.6
E00104520,16.9,54.4,4.6,22.4,1.7
E00104522,32.7,40.9,7.7,15.9,2.9
E00104523,6.9,42.9,5.5,42.9,1.8
E00104524,22.7,40.1,5.3,28,3.9
E00104525,36.3,41.5,9,11.3,1.9
E00104526,22.1,44.9,6.1,24.3,2.7
E00104527,6.3,41.8,4.4,45.6,1.9
E00104528,9.5,42.3,5.5,40.5,2.2
E00104529,16.4,51.9,9.5,19.6,2.6
E00104530,11,39,6.9,42.7,0.5
E00104531,8.8,39.3,6.3,44.2,1.4
E00104532,9.8,42.2,5.5,39.8,2.7
E00104533,6.8,38.9,3.1,48.5,2.7
E00104534,4.1,45.2,3.8,45.9,1
E00104535,11.1,40.3,5.6,39.8,3.2
E00104536,11.8,43.3,3.4,38,3.4
E00104537,22.7,42,9.7,22.2,3.4
E00104538,11.5,50,9,27.8,1.7
E00104539,12.3,42.2,7.8,35.4,2.2
E00104540,17.7,46.4,9.9,26,0
E00104541,26.6,47.2,8.3,16.1,1.8
E00104542,32.8,42.3,5.3,17.5,2.1
E00104543,31.4,39.9,7.4,18.1,3.2
E00104544,26.6,34,9,27.7,2.7
E00104545,31.1,40.6,10.6,15.6,2.2
E00104546,20.4,43.6,5.4,28.3,2.3
E00104547,30,48.4,5.1,12.8,3.7
E00104548,17.6,49.1,4.2,27.3,1.9
E00104549,23.8,40,7.1,27.5,1.7
E00104550,19.5,45.1,8.2,24.9,2.3
E00104551,30.7,28.3,6.6,34,0.5
E00104585,18.8,46.9,6.7,25.9,1.8
E00104586,32.4,45.4,8.3,12,1.9
E00104588,38.7,39.3,4.6,14.5,2.9
E00104589,26.8,49.1,6.8,14.5,2.7
E00104590,23.7,40.3,8.1,25.1,2.8
E00104591,14.4,46.1,13.6,24.3,1.6
E00104592,22.7,46.9,4.3,22.7,3.2
