areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00104463,97.4,0.9,0,1.8
E00104464,97.7,0,0,2.3
E00104465,99.2,0.8,0,0
E00104467,98.4,0,0.8,0.8
E00104468,93.4,0,0.7,5.8
E00104484,100,0,0,0
E00104486,100,0,0,0
E00104489,100,0,0,0
E00104490,99.2,0.8,0,0
E00104495,97.7,2.3,0,0
E00104498,98.6,0.7,0,0.7
E00104500,95.9,0.8,0.8,2.5
E00104503,97.4,0,0.9,1.7
E00104504,100,0,0,0
E00104507,98.6,1.4,0,0
E00104509,98.4,0.8,0,0.8
E00104510,96.7,2.5,0,0.8
E00104511,98.4,0,0,1.6
E00104512,97.5,1.7,0,0.8
E00104513,99.1,0.9,0,0
E00104514,97.2,1.9,0,0.9
E00104515,100,0,0,0
E00104516,98.7,0,0.7,0.7
E00104517,98.6,0.7,0,0.7
E00104518,97.5,0.8,0,1.7
E00104519,96.5,1.4,0,2.1
E00104520,97,0.8,0,2.3
E00104522,99.3,0,0,0.7
E00104523,96.6,2.7,0.7,0
E00104524,99.1,0,0,0.9
E00104525,100,0,0,0
E00104526,100,0,0,0
E00104527,97.4,1.3,0,1.3
E00104528,97.7,0.8,0,1.5
E00104529,97.5,0.8,0,1.7
E00104530,99.2,0.8,0,0
E00104531,99.3,0.7,0,0
E00104532,98.4,0.8,0,0.8
E00104533,99.3,0.7,0,0
E00104534,98.6,0.7,0.7,0
E00104535,99.2,0.8,0,0
E00104536,100,0,0,0
E00104537,100,0,0,0
E00104538,98.6,0.7,0,0.7
E00104539,97.8,1.5,0,0.7
E00104540,99.1,0,0,0.9
E00104541,100,0,0,0
E00104542,97.7,0.8,0,1.5
E00104543,100,0,0,0
E00104544,100,0,0,0
E00104545,98.9,0,0,1.1
E00104546,96.4,1,0,2.6
E00104547,99.3,0,0,0.7
E00104548,97.6,0.8,0,1.6
E00104549,95.7,1.4,0,2.9
E00104550,99.2,0.8,0,0
E00104551,95.4,1.1,0,3.4
E00104585,99.2,0,0,0.8
E00104586,100,0,0,0
E00104588,99,0,0,1
E00104589,96.9,0.8,0,2.3
E00104590,99.2,0.8,0,0
E00104591,97.8,0,0.7,1.5
E00104592,95.8,2.4,0,1.8
E00104593,97.6,0.8,0,1.6
E00104594,96.9,3.1,0,0
E00104595,100,0,0,0
E00104596,99.1,0,0,0.9
E00104597,100,0,0,0
E00104598,97.5,0,0,2.5
E00104600,98.7,1.3,0,0
E00104601,99.3,0.7,0,0
E00104603,100,0,0,0
E00104604,99.5,0,0,0.5
E00104605,97.4,0.4,0.4,1.7
E00104606,97.3,0,0,2.7
E00104607,100,0,0,0
E00104608,99.2,0,0,0.8
E00104609,98.6,0,0.7,0.7
E00104610,96,2,0,2
E00104611,96.9,0.6,1.9,0.6
E00104612,98.8,0.6,0,0.6
E00104613,100,0,0,0
E00104614,95.7,0,0,4.3
