areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00104463,37.8,36,19.8,6.3,0
E00104464,40,33.8,20,6.2,0
E00104465,33.9,30.5,30.5,5.1,0
E00104467,32.8,43,21.1,3.1,0
E00104468,32.8,32.1,26.3,8.8,0
E00104484,50.4,35.1,13,1.5,0
E00104486,40.8,29.2,25,5,0
E00104489,53.6,33.3,10.1,2.9,0
E00104490,55.4,30,13.1,1.5,0
E00104495,56.5,33.6,9.2,0.8,0
E00104498,39.6,29.5,25.9,5,0
E00104500,32.8,39.3,19.7,8.2,0
E00104503,40.5,34.5,22.4,2.6,0
E00104504,44.1,44.1,11,0.8,0
E00104507,56.8,37.7,5.5,0,0
E00104509,31.7,31.7,28.5,8.1,0
E00104510,35.8,36.7,25,2.5,0
E00104511,32.3,37.9,21.8,8.1,0
E00104512,40,38.3,19.2,2.5,0
E00104513,33.6,45.1,18.6,2.7,0
E00104514,48.1,27.8,22.2,1.9,0
E00104515,42,35.7,20.5,1.8,0
E00104516,30.7,30.7,30.7,7.8,0
E00104517,26.6,33.6,30.1,9.8,0
E00104518,37.3,43.2,14.4,5.1,0
E00104519,72.1,22.9,3.6,1.4,0
E00104520,40.5,30.5,22.9,6.1,0
E00104522,37.6,33.1,26.3,3,0
E00104523,70.7,23.1,5.4,0.7,0
E00104524,48.7,22.2,24.8,4.3,0
E00104525,21.5,33.1,34.7,10.7,0
E00104526,45.5,35.2,13.1,6.2,0
E00104527,78.1,20.6,1.3,0,0
E00104528,68.5,25.4,5.4,0.8,0
E00104529,46.6,35.6,15.3,2.5,0
E00104530,57,30.5,10.9,1.6,0
E00104531,67.9,24.8,7.3,0,0
E00104532,56.8,36.8,6.4,0,0
E00104533,68.1,26.1,5.8,0,0
E00104534,69.6,23.9,5.8,0.7,0
E00104535,58,29.4,12.6,0,0
E00104536,55.7,38.2,6.1,0,0
E00104537,43,39.3,11.9,5.9,0
E00104538,61.6,29,8,1.4,0
E00104539,50.4,36.3,13.3,0,0
E00104540,52.2,34.5,11.5,1.8,0
E00104541,35.4,37,19.7,7.9,0
E00104542,30.8,36.2,23.8,9.2,0
E00104543,31.6,35.9,28.2,4.3,0
E00104544,41.1,33,21.4,4.5,0
E00104545,29.8,33,31.9,5.3,0
E00104546,57.2,27.3,12.9,2.6,0
E00104547,26.3,39.5,28.9,5.3,0
E00104548,47.2,33.3,17.1,2.4,0
E00104549,48.9,20.9,23.7,6.5,0
E00104550,53.5,29.1,15,2.4,0
E00104551,50,38.4,8.1,3.5,0
E00104585,42,37.8,14.3,5.9,0
E00104586,29.6,37.6,20,10.4,2.4
E00104588,34.3,30.4,24.5,10.8,0
E00104589,32.3,38.5,18.5,10.8,0
E00104590,45.6,34.4,17.6,2.4,0
E00104591,68.1,21,9.4,1.4,0
E00104592,37.1,39.5,19.2,4.2,0
E00104593,29.4,33.3,27.8,9.5,0
E00104594,46.5,35.7,12.4,5.4,0
E00104595,55.5,36.5,5.8,2.2,0
E00104596,58.8,30.7,7.9,2.6,0
E00104597,29.8,28.9,33.1,8.3,0
E00104598,39,33.9,24.6,1.7,0.8
E00104600,44.2,38.3,14.9,2.6,0
E00104601,55.6,33.8,6.8,3,0.8
E00104603,35.8,30.2,22.6,11.3,0
E00104604,50.8,33.3,14.8,1.1,0
E00104605,45.9,30.6,16.2,7,0.4
E00104606,39.6,32,19.4,7.7,1.4
E00104607,56.2,35.4,8.5,0,0
E00104608,38.3,33.8,19.5,8.3,0
E00104609,32.1,38.6,22.1,7.1,0
E00104610,45,31.5,16.1,7.4,0
E00104611,56.3,32.9,9.5,0.6,0.6
