geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00004244,10.5,12.6,43.2,27.4,6.3
E00004249,16.2,22.2,54.7,6,0.9
E00004252,18.2,28.2,49.1,3.6,0.9
E00004255,16.7,25.4,48.4,8.7,0.8
E00004257,10.9,27.7,52.1,8.4,0.8
E00004258,11.4,34.3,46.7,7.6,0
E00004260,1.2,14.8,71.6,8.9,3.6
E00004262,2,20.8,58.4,15.6,3.2
E00004263,7.9,17.5,46.5,22.8,5.3
E00004270,8.5,25.5,54.5,11.5,0
E00004271,8.6,30.5,53.1,7,0.8
E00004275,8.8,31.9,52.7,6.6,0
E00004277,13.4,39.3,43.8,2.7,0.9
E00004278,11.8,27.1,51.8,9.4,0
E00004279,11,25.4,51.7,9.3,2.5
E00004280,17,25.9,57.1,0,0
E00004281,12.1,31.1,52.3,4.5,0
E00004564,7,31.3,52.3,7,2.3
E00004567,7.3,22.8,47.2,17.9,4.9
E00004597,12.7,14.1,66.9,6.3,0
E00008562,10.1,32.8,51.3,5.9,0
E00008564,15.9,31.8,45.9,5.1,1.3
E00008565,15,30.1,49.7,3.5,1.7
E00008566,8.9,39.3,48.2,3.6,0
E00008568,21.1,26.8,50.7,1.4,0
E00008571,22.4,19.7,52,5.3,0.7
E00008572,6.3,25.7,57.1,8,2.9
E00008573,9.5,35.1,50,5.4,0
E00008574,5,28.8,61.2,4.3,0.7
E00008575,24.8,22.9,41.9,7.6,2.9
E00008660,25.4,17.2,50.8,6.6,0
E00008664,31.6,23.9,35.9,6.8,1.7
E00008665,1.9,21.4,58.4,16.9,1.3
E00008669,26.9,30.6,34.3,8.3,0
E00008675,11.8,22.8,58.3,4.7,2.4
E00008677,8.3,30.1,55.6,6,0
E00013386,38.6,36,22.8,0.9,1.8
E00013387,9.3,21.5,63.6,5.6,0
E00013388,12.7,23.1,59,5.2,0
E00013389,31.7,40.4,24,3.8,0
E00013397,13.4,26.9,50.9,8.3,0.5
E00013398,10.9,25,61.5,2.6,0
E00013399,1.8,25.7,64.2,8.3,0
E00013400,7.3,21.1,64.2,7.3,0
E00013401,29.4,28.4,40.4,0,1.8
E00013402,6.4,12.7,67.3,12.7,0.9
E00013403,11,33.1,50.7,2.9,2.2
E00013404,40.6,28.9,25,4.7,0.8
E00013405,14.4,30.4,52,1.6,1.6
E00013406,22.7,27.3,47.3,2.7,0
E00013407,58,16,24,1,1
E00013408,36.8,29.9,28.5,4.9,0
E00013409,21.2,33.9,40,4.8,0
E00013410,26.9,32.4,33.3,6.5,0.9
E00013412,29.1,32.3,33.1,5.5,0
E00013413,30.7,34.7,32.7,1,1
E00013414,4.3,25.9,57.4,10.5,1.9
E00013418,2.4,15.4,66.7,13,2.4
E00013464,10,22.1,55.7,10,2.1
E00013466,16,14.6,57.6,9.7,2.1
E00013467,9.9,19.3,59,10.6,1.2
E00013468,5.9,21.8,62.2,7.6,2.5
E00013469,17.7,27.7,51.5,3.1,0
E00013470,16,27.3,48.9,5.6,2.2
E00013471,12.2,20.9,56.5,7.8,2.6
E00013472,5.2,16.5,53.6,17.5,7.2
E00013473,14.2,15.7,44.9,17.3,7.9
E00013474,7.1,19,61.4,8.2,4.3
E00013475,4.8,19.3,73.5,2.4,0
E00013477,4.1,26.7,53.4,12.3,3.4
E00013478,12.8,31.5,47,6.7,2
E00013479,31.8,24.8,41.1,2.3,0
E00013480,10.9,35.3,44.5,6.7,2.5
E00013481,15.3,28.2,46.8,8.9,0.8
E00013482,9,19.2,52.6,13.5,5.8
E00013490,3.7,10.4,77.8,8.1,0
E00013492,2.2,25.4,55.2,13.4,3.7
E00013493,20,35.8,34.2,8.3,1.7
E00013494,5.5,6.2,68.3,12.4,7.6
E00013495,10,30,54,6,0
E00013496,36.4,17.3,38.2,4.5,3.6
E00013497,13.7,29.1,44.4,10.3,2.6
E00013500,15.2,29.7,52.2,2.2,0.7
E00013501,1.5,20.5,62.1,14.4,1.5
E00013502,6.5,16.2,63.8,11.9,1.6
E00013503,2.3,25.6,55.8,14,2.3
E00013504,21.4,33.6,39.3,5,0.7
E00013506,13.4,21.8,54.2,9.9,0.7
E00013507,8.1,24.4,59.3,8.1,0
E00013508,6.2,37.3,49.1,7.5,0
E00013511,22.4,29,44.9,3.7,0
E00013513,5.3,28.9,57.9,7.9,0
E00013514,8.6,33.1,49.6,7.2,1.4
E00013515,8.6,27.9,54.3,9.3,0
E00013516,13.9,27,53.3,3.6,2.2
E00013518,2.1,18.3,68.3,9.9,1.4
E00013519,10.3,23.1,55.1,10.3,1.3
E00013521,9,24.3,48.6,18.1,0
E00013522,5.5,29.7,49.2,14.8,0.8
E00013523,20.5,38.5,34.4,6.6,0
E00013524,31.7,34.2,32.5,1.7,0
E00013526,5.2,30,48.8,13.6,2.3
E00013529,20.8,50,26.9,2.3,0
E00013530,5.4,16.8,60.5,14.1,3.2
E00013533,45.9,29.5,24,0.7,0
E00013534,5.6,22.6,53.3,16.4,2.1
E00013538,40.6,22.8,31.7,4,1
E00013539,14,21.9,57,7,0
E00013540,5.4,29.5,50.4,11.6,3.1
E00013541,5.5,21.8,62.3,9.5,0.9
E00013580,7.5,19.2,58.3,10,5
E00013581,8.9,31.9,51.1,7.4,0.7
E00013582,12.9,19.3,52.9,12.1,2.9
E00013583,23.5,27.3,44.4,4.8,0
E00013584,11.8,16.9,52.9,16.9,1.5
E00013585,5.8,33.3,50,9.4,1.4
E00013586,11.5,39.4,45.2,1.9,1.9
E00013587,11.5,15.4,64.7,7.7,0.6
E00013588,14.9,23.4,52.5,8.5,0.7
E00013589,10.8,23.8,49.2,11.5,4.6
E00013591,26.8,29.9,40.2,1,2.1
E00013592,4,24.2,43.4,25.3,3
E00013593,20.2,21,46,7.3,5.6
E00013595,7.4,14.9,63.6,12.4,1.7
E00013596,13.2,22.5,56.6,7.8,0
E00013597,7,13.6,67.8,11.1,0.5
E00013598,7.2,23,54,15.1,0.7
E00013599,19.2,23.1,51.5,6.2,0
E00013613,6.6,20.5,45.9,21.3,5.7
E00013615,0,16.6,66.9,13.5,3.1
E00013617,7.7,23.1,47,17.1,5.1
E00013619,10.3,21.4,53,14.5,0.9
E00013620,14.1,19,47.2,16.9,2.8
E00013622,19.2,26.9,42.3,6.4,5.1
E00013624,22.7,24.7,49.5,2.1,1
E00013625,30.4,28,35.2,5.6,0.8
E00013626,26.5,28.6,40.8,3.4,0.7
E00013627,30.5,39,24.8,4.3,1.4
E00013628,10.9,24.8,53.3,10.9,0
E00013629,4.5,27.3,51.8,10.9,5.5
E00013630,43.8,15.7,39.3,1.1,0
E00013631,26.2,23.8,46.3,3.7,0
E00013632,20.1,36.7,42.4,0.7,0
E00013633,8.1,31.5,42.7,16.1,1.6
E00013635,10.2,27.8,53.7,8.3,0
E00013636,25.2,23.6,39.8,8.9,2.4
E00013637,10.4,26.4,49.3,11.8,2.1
E00013638,4,31.5,63.1,1.3,0
E00013639,39.1,31.9,24.6,4.3,0
E00013640,31.8,34.5,30.4,3.4,0
E00013641,7.4,29.6,54.6,5.6,2.8
E00013642,24.8,34.3,38.7,1.5,0.7
E00013643,24.3,33.3,38.7,3.6,0
E00013644,0.8,20.5,71.7,5.5,1.6
E00013645,21.2,16.8,54.9,7.1,0
E00013646,16.9,43.5,35.5,4,0
E00013647,13.8,31.9,52.6,1.7,0
E00013648,6.5,9.8,72.8,9.8,1.1
E00013649,8.6,19,61.2,11.2,0
E00013650,19.1,22.6,53.9,3.5,0.9
E00013651,18.4,21.1,57.9,2,0.7
E00013652,22.3,36.3,38.2,3.2,0
E00013653,34.7,28.1,32.2,3.3,1.7
E00013654,43.5,36.5,18.8,1.2,0
E00013655,12.1,22.4,57,7.5,0.9
E00013656,12.8,32.5,47.8,5.9,1
E00013657,10.4,24,61.7,3.9,0
E00013658,25.4,21.1,47.4,2.6,3.5
E00013659,27.9,22.1,42.9,5.7,1.4
E00013660,10.6,18.3,67.3,2.9,1
E00013662,59.2,24.2,14.2,1.7,0.8
E00013663,15.5,16.3,57.4,10.1,0.8
E00013664,43.5,21,29.8,4,1.6
E00013665,26,37.7,29.5,6.2,0.7
E00013667,19.4,28.8,45.5,6.3,0
E00013668,4.1,13.1,60.7,17.2,4.8
E00013669,11.2,26.2,59.9,2.7,0
E00013670,44.8,24,28.8,2.4,0
E00013671,1.5,9.9,62.6,23.7,2.3
E00013672,11.1,31.3,53.5,4.2,0
