geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00004244,77.8,16,6.2
E00004249,88.8,10.7,0.5
E00004252,88.4,10.7,0.9
E00004255,85.2,12.1,2.8
E00004257,80.1,17.7,2.2
E00004258,72.8,25.8,1.4
E00004260,77.5,19.4,3.2
E00004262,80.8,17.9,1.4
E00004263,82.2,11.7,6.1
E00004270,76.7,19.9,3.4
E00004271,80.9,16.7,2.4
E00004275,87.5,11.9,0.6
E00004277,86.2,13.3,0.5
E00004278,88.1,10.8,1.1
E00004279,81.2,14,4.8
E00004280,85.9,13.6,0.5
E00004281,81.1,18.5,0.4
E00004564,79,19.9,1.1
E00004567,86,11.3,2.7
E00004597,85.6,13.3,1.1
E00008562,85.8,12.1,2.1
E00008564,85.4,12.6,2
E00008565,92.8,5.6,1.7
E00008566,85.5,13.2,1.4
E00008568,78.3,16.6,5.1
E00008571,75.5,22.1,2.3
E00008572,76.7,16.1,7.2
E00008573,92.7,7.3,0
E00008574,89.6,10.4,0
E00008575,77.4,15.3,7.3
E00008660,84.4,11.3,4.3
E00008664,89.1,8.6,2.3
E00008665,79.9,14.7,5.5
E00008669,83.1,11.9,5
E00008675,78.3,15.6,6.1
E00008677,78.7,19.7,1.6
E00013386,89.6,9.2,1.2
E00013387,93.3,5.3,1.4
E00013388,87.1,10.9,2
E00013389,86.1,13,1
E00013397,80.2,18,1.8
E00013398,83.7,13.8,2.5
E00013399,84.2,15,0.7
E00013400,92.9,6,1.1
E00013401,84.3,15.2,0.4
E00013402,92.6,6,1.4
E00013403,89,10.2,0.8
E00013404,93.8,6.2,0
E00013405,89.8,9.4,0.8
E00013406,87.9,11.4,0.7
E00013407,89.1,10.9,0
E00013408,90.6,9.4,0
E00013409,86.7,11.9,1.4
E00013410,85.5,12.8,1.7
E00013412,87.2,9.6,3.2
E00013413,91,8,1
E00013414,76,18.6,5.4
E00013418,79.2,17.2,3.6
E00013464,83,13.9,3.2
E00013466,89.8,7.2,3
E00013467,78.6,15.8,5.7
E00013468,81.7,15.9,2.4
E00013469,90.6,9,0.4
E00013470,76.1,19.9,4
E00013471,77.6,21.7,0.8
E00013472,80.2,15.2,4.6
E00013473,74,19.6,6.4
E00013474,76.2,21.3,2.5
E00013475,80.5,15.7,3.8
E00013477,77.7,16.9,5.4
E00013478,83.1,14.9,1.9
E00013479,91.7,7.6,0.7
E00013480,83.9,14.7,1.3
E00013481,73.6,21.5,5
E00013482,75.9,19.8,4.2
E00013490,90.4,6.9,2.8
E00013492,85.9,10,4.1
E00013493,88.6,8.5,2.9
E00013494,86.7,10.1,3.2
E00013495,90,10,0
E00013496,84.5,14.4,1.1
E00013497,85.1,11.1,3.8
E00013500,88.9,10.1,1
E00013501,74,23,3
E00013502,80.5,15.6,3.8
E00013503,71.6,20.5,7.9
E00013504,85.9,13.1,1
E00013506,84.8,12.5,2.7
E00013507,91,7.8,1.2
E00013508,92.3,7,0.7
E00013511,90.2,9.8,0
E00013513,85.2,12.1,2.7
E00013514,87.5,11.7,0.8
E00013515,86.1,11.1,2.8
E00013516,88.9,9.4,1.7
E00013518,77.7,21.4,0.9
E00013519,79.9,13.4,6.7
E00013521,84.8,11.8,3.4
E00013522,79.5,17.9,2.6
E00013523,87.8,10.3,1.8
E00013524,79.6,20.1,0.4
E00013526,77.6,17.5,4.9
E00013529,88.3,11.4,0.4
E00013530,82.8,13.2,4
E00013533,87.9,10.6,1.5
E00013534,78.1,16.5,5.4
E00013538,87,12.1,0.8
E00013539,85.2,11.4,3.4
E00013540,79.4,15.2,5.3
E00013541,72,27,1
E00013580,84.8,10.4,4.8
E00013581,84.2,13.2,2.6
E00013582,70.8,20.3,8.9
E00013583,84.2,14.7,1.1
E00013584,70.6,23.9,5.6
E00013585,74.9,22.5,2.6
E00013586,75.6,21.4,3
E00013587,61.4,28.9,9.7
E00013588,88.9,7.7,3.4
E00013589,85.2,12.7,2.1
E00013591,80.6,17.3,2
E00013592,75.5,18.6,5.9
E00013593,67.1,22.8,10.1
E00013595,66.4,24.4,9.2
E00013596,83.6,14.2,2.2
E00013597,68.4,26.3,5.3
E00013598,79.6,12,8.4
E00013599,82.5,14.5,3
E00013613,61.6,24.9,13.4
E00013615,71.4,22.6,6
E00013617,68.4,19.9,11.7
E00013619,71.1,20.7,8.2
E00013620,75.1,18.4,6.5
E00013622,78.1,16.9,5.1
E00013624,91.6,7.9,0.6
E00013625,90.9,9.1,0
E00013626,86.2,12.7,1.2
E00013627,87.2,11,1.8
E00013628,81.3,14.5,4.2
E00013629,78.4,18.7,2.8
E00013630,94.8,5.2,0
E00013631,71,27.6,1.4
E00013632,90.6,8.7,0.6
