geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00004244,64.9,29.8,5.3,0
E00004249,66.4,32.8,0.9,0
E00004252,51.4,42.1,5.6,0.9
E00004255,61.9,29.4,7.9,0.8
E00004257,69.4,23.1,6.6,0.8
E00004258,63.5,34.6,1.9,0
E00004260,74.6,20.1,5.3,0
E00004262,78.3,19.7,1.6,0.4
E00004263,55.4,36.6,8,0
E00004270,71.6,26.4,0.5,1.5
E00004271,72.9,24.8,2.3,0
E00004275,67.8,27.8,3.3,1.1
E00004277,58.9,35.7,4.5,0.9
E00004278,63.1,32.1,2.4,2.4
E00004279,64.4,32.2,3.4,0
E00004280,57.5,33.6,7.1,1.8
E00004281,59,35.1,6,0
E00004564,70.9,24.4,1.6,3.1
E00004567,65,29.3,4.9,0.8
E00004597,67.9,28.5,2.9,0.7
E00008562,60.8,33.3,5.8,0
E00008564,59.9,36.3,3.2,0.6
E00008565,60.6,38.3,0.6,0.6
E00008566,61.6,36.6,1.8,0
E00008568,59.7,31.9,6.9,1.4
E00008571,69.5,26.5,2.6,1.3
E00008572,65.5,29.9,4.6,0
E00008573,60.8,36.5,2.7,0
E00008574,62,35.2,2.1,0.7
E00008575,59.6,32.7,6.7,1
E00008660,53.7,42.3,3.3,0.8
E00008664,46.6,47.4,5.2,0.9
E00008665,71.6,25.2,3.2,0
E00008669,55.5,35.5,6.4,2.7
E00008675,66.4,29.7,1.6,2.3
E00008677,73.7,26.3,0,0
E00013386,43.9,44.7,11.4,0
E00013387,64.2,32.1,3.7,0
E00013388,70.7,28.6,0.8,0
E00013389,44.7,48.5,6.8,0
E00013397,60.8,34.6,3.2,1.4
E00013398,68.2,26.8,5.1,0
E00013399,68.3,26.1,5.5,0
E00013400,66.1,28.4,4.6,0.9
E00013401,54.5,29.1,14.5,1.8
E00013402,60,33.6,6.4,0
E00013403,54.4,42.6,2.9,0
E00013404,41.9,46.5,10.9,0.8
E00013405,57.3,37.1,3.2,2.4
E00013406,61.3,35.3,2.7,0.7
E00013407,32.3,49.5,16.2,2
E00013408,42,51.7,6.3,0
E00013409,55.5,41.5,3,0
E00013410,52.8,40.7,4.6,1.9
E00013412,59.4,32.8,7,0.8
E00013413,52.9,40.2,4.9,2
E00013414,74.7,22.3,2.4,0.6
E00013418,73.4,26.6,0,0
E00013464,60,35,5,0
E00013466,69,25.5,5.5,0
E00013467,72,22.4,5.6,0
E00013468,68.6,28,3.4,0
E00013469,63.6,33.3,2.3,0.8
E00013470,74.9,21.2,3.9,0
E00013471,63.2,28.9,7.9,0
E00013472,67.3,29.6,3.1,0
E00013473,61.8,32.5,4.1,1.6
E00013474,80.4,14.1,3.8,1.6
E00013475,74.7,22.9,2.4,0
E00013477,72.8,23.1,4.1,0
E00013478,64.9,30.4,3.4,1.4
E00013479,43.3,47.2,7.9,1.6
E00013480,59.7,33.6,5,1.7
E00013481,66.9,23.6,7.9,1.6
E00013482,73.7,23.1,3.2,0
E00013490,75.9,19,1.5,3.6
E00013492,67.2,31.3,1.5,0
E00013493,49.2,43.2,7.6,0
E00013494,73.6,24.3,1.4,0.7
E00013495,60.8,32.4,4.9,2
E00013496,62.7,32.7,4.5,0
E00013497,63.2,31.6,4.3,0.9
E00013500,57.6,38.8,3.6,0
E00013501,73.1,26.9,0,0
E00013502,75.3,21,3.2,0.5
E00013503,74.8,24.4,0,0.8
E00013504,52.9,37.7,8.7,0.7
E00013506,68.8,26.4,4.9,0
E00013507,60.9,34.5,4.6,0
E00013508,71.1,28.9,0,0
E00013511,53.7,33.3,9.3,3.7
E00013513,68.1,29.3,2.6,0
E00013514,63.7,31.1,3.7,1.5
E00013515,66.4,30,2.9,0.7
E00013516,61.5,34.3,4.2,0
E00013518,83,14.2,2.8,0
E00013519,74,22.1,1.3,2.6
E00013521,63.6,32.2,4.2,0
E00013522,64.1,31.3,3.1,1.6
E00013523,57.3,33.9,7.3,1.6
E00013524,53.8,35.3,9.2,1.7
E00013526,59,36.3,4.2,0.5
E00013529,50,42.4,4.5,3
E00013530,71.2,26.1,2.2,0.5
E00013533,42.4,41,13.9,2.8
E00013534,61,32.8,6.2,0
E00013538,45.5,40.6,10.9,3
E00013539,66.1,25,8,0.9
E00013540,77.3,22.7,0,0
E00013541,74.8,23.4,1.8,0
E00013580,68.1,26.1,5,0.8
E00013581,69.4,25.4,5.2,0
E00013582,60.6,35.9,2.8,0.7
E00013583,63.7,32.6,2.6,1.1
E00013584,72.1,22.8,4.4,0.7
E00013585,58.7,38.4,2.2,0.7
E00013586,51.9,48.1,0,0
E00013587,76.9,19.2,3.8,0
E00013588,65.2,30.5,2.1,2.1
E00013589,68.7,26.7,3.1,1.5
E00013591,54.5,45.5,0,0
E00013592,56.6,37.4,5.1,1
E00013593,77.4,18.5,3.2,0.8
E00013595,67.8,24,8.3,0
E00013596,69.8,27.1,1.6,1.6
E00013597,81.1,16.8,2,0
E00013598,57.4,36.2,5,1.4
E00013599,65.4,27.7,5.4,1.5
E00013613,65.8,32.5,1.7,0
E00013615,75.9,22.2,1.9,0
E00013617,71.1,24.6,4.4,0
E00013619,70.1,25.6,4.3,0
E00013620,64.8,33.8,1.4,0
E00013622,53.8,44.9,1.3,0
E00013624,58.8,36.1,5.2,0
E00013625,54,38.9,5.6,1.6
E00013626,52.1,43.2,4.1,0.7
E00013627,39,53.2,7.1,0.7
E00013628,59.7,32.4,6.5,1.4
E00013629,67.6,29.6,2.8,0
E00013630,48.9,44.3,6.8,0
E00013631,63.7,34,2.3,0
E00013632,52.5,41.7,5.8,0
E00013633,61.3,33.9,4,0.8
E00013635,72.2,22.2,2.8,2.8
E00013636,58.7,37.2,4.1,0
E00013637,66.4,27.3,5.6,0.7
E00013638,81.2,16.1,2.7,0
E00013639,45.1,48.6,2.1,4.2
E00013640,40.5,46.6,10.1,2.7
