geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00004244,19.2,23.2,50.5,7.1
E00004249,9.9,16.8,50.4,22.9
E00004252,9.9,11.5,62.6,16
E00004255,14.8,20,49,16.1
E00004257,9.3,14,63.6,13.2
E00004258,7.9,9.9,60.9,21.2
E00004260,12.7,18,56.7,12.7
E00004262,7.8,14.9,65.3,11.9
E00004263,22,19.7,48.5,9.8
E00004270,15.6,15.6,57.2,11.5
E00004271,10.6,14.6,60.3,14.6
E00004275,10.8,10.8,56.9,21.6
E00004277,7.3,13.8,58.7,20.2
E00004278,17.5,13.6,55.3,13.6
E00004279,10.5,18.3,57.5,13.7
E00004280,16,11.8,47.9,24.4
E00004281,8.7,11.6,60.5,19.2
E00004564,14.8,7.7,66.9,10.7
E00004567,16.3,32.5,46.9,4.4
E00004597,9.4,10.9,60.9,18.8
E00008562,6,12.5,63.1,18.5
E00008564,6.3,14,63.3,16.4
E00008565,6.8,10.6,58.5,24.2
E00008566,6.6,7.8,68.9,16.8
E00008568,9.9,14.4,57.7,18
E00008571,7.5,15,64,13.5
E00008572,12.4,14.4,66,7.2
E00008573,8,10.3,61.5,20.2
E00008574,8.6,9.1,65.7,16.7
E00008575,11.9,22.9,51.7,13.6
E00008660,12.5,17,58,12.5
E00008664,12.9,19.4,51.1,16.7
E00008665,15.1,19.9,56.2,8.9
E00008669,15.4,19.6,55.9,9.1
E00008675,10.6,14.8,60.3,14.3
E00008677,5.9,8.3,69.1,16.7
E00013386,12.8,14.4,41.6,31.2
E00013387,9.7,25.2,54.4,10.7
E00013388,9.5,8.9,56.3,25.3
E00013389,7.2,10.1,58.3,24.5
E00013397,8.1,6.7,59.6,25.6
E00013398,7.7,4.9,60.4,26.9
E00013399,5.8,5.8,62.9,25.4
E00013400,10.4,8.3,53.1,28.1
E00013401,10.3,11.7,46.9,31
E00013402,19.2,26.9,46.2,7.7
E00013403,6.8,7.5,60.2,25.5
E00013404,8.9,9.5,41.1,40.5
E00013405,5.5,12.3,58.2,24
E00013406,6.4,11.9,52.5,29.2
E00013407,9.6,14.9,49.1,26.3
E00013408,9.4,9.4,48.1,33.1
E00013409,9.8,10.3,55.4,24.5
E00013410,10.3,5.1,58.1,26.5
E00013412,7.4,16.2,52,24.3
E00013413,6.5,11.3,54,28.2
E00013414,11.7,22.3,52,14
E00013418,9.1,20.9,58.2,11.8
E00013464,15.9,21.7,50.7,11.6
E00013466,12.4,21,60,6.7
E00013467,14.5,15.1,57.2,13.2
E00013468,5.3,15.8,60.2,18.8
E00013469,6.8,8.2,58.5,26.5
E00013470,10,7.5,63.7,18.9
E00013471,7.1,12.8,58.9,21.3
E00013472,14.4,27.8,48.9,8.9
E00013473,16.4,25.8,45.9,11.9
E00013474,10,11.2,59.2,19.6
E00013475,11.6,17.4,68.1,2.9
E00013477,13.3,25.2,49.7,11.9
E00013478,17.3,16.7,58,8
E00013479,12.8,10.6,47.5,29.1
E00013480,10.4,12.2,55.5,22
E00013481,14,16.9,60.7,8.4
E00013482,9.5,19,60.8,10.8
E00013490,4.8,8.6,75.2,11.4
E00013492,7.3,18,65.3,9.3
E00013493,6.8,20.3,61,11.9
E00013494,16.8,14.9,57.2,11.1
E00013495,6,4.7,68.7,20.7
E00013496,12.3,15.4,60,12.3
E00013497,11.1,16.7,61.1,11.1
E00013500,8.7,15.2,51.1,25
E00013501,7.6,15.7,54.3,22.3
E00013502,12.5,13,56,18.5
E00013503,11.2,22.4,58.6,7.8
