geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00004244,56,34.7,5.6,0.4,3.4
E00004249,65.8,14.2,9.3,3.6,7.1
E00004252,67,23,4.8,3.9,1.3
E00004255,67.8,20.5,5.7,3.4,2.7
E00004257,57.5,19.6,4.6,6.3,12.1
E00004258,58.6,14.4,10.4,7.7,9
E00004260,65.1,22.5,6.1,2.8,3.5
E00004262,55,25.5,7,4.4,8
E00004263,63.4,32.5,2.2,1.3,0.6
E00004270,56.9,19.6,8.3,8.5,6.7
E00004271,64.1,16.8,8.4,4.4,6.4
E00004275,60.5,21.5,4.1,8.7,5.2
E00004277,64.7,19.4,5,2,9
E00004278,65.6,16.4,6.3,5.8,5.8
E00004279,58.7,24,6.7,5.9,4.7
E00004280,64.1,22.1,4.6,3.2,6
E00004281,62.7,13.8,8,8.7,6.9
E00004564,58.3,15.9,10.2,6.7,8.8
E00004567,67.8,26.8,0.9,3.1,1.4
E00004597,65.1,16.4,7.8,7.1,3.7
E00008562,59.9,18.3,7.9,8.3,5.6
E00008564,64,21.8,4.8,6.2,3.1
E00008565,70.5,16.8,7.2,4,1.6
E00008566,68.7,14.2,11.2,5.2,0.9
E00008568,54.7,24.5,9.4,5.7,5.7
E00008571,58,19.7,9.2,7.6,5.4
E00008572,59.2,30.2,3.4,3.4,3.8
E00008573,70,18.4,7.1,2.3,2.3
E00008574,62.8,15.7,11.3,6.2,4
E00008575,56.7,36.2,3.1,2.8,1.2
E00008660,62.1,29.6,2.9,2.9,2.5
E00008664,66.7,22.1,4.5,3.8,2.9
E00008665,58.7,28.4,7.6,3.3,2
E00008669,70.6,20.2,5,3.4,0.8
E00008675,58.1,15.4,14.2,7.1,5.2
E00008677,55.9,17.3,8.3,12.2,6.3
E00013386,78.8,11.8,4.3,2.7,2.4
E00013387,78.7,11.1,3.7,4.6,1.9
E00013388,63.7,11.6,9.4,8.6,6.7
E00013389,65.3,13.9,9.3,6.5,5.1
E00013397,60.3,14.2,9.4,9.6,6.6
E00013398,53.6,18.8,9.6,7.5,10.6
E00013399,61.5,17.7,5.2,8.5,7.1
E00013400,73.3,15.5,2.1,3.7,5.3
E00013401,66.1,16.3,7.1,5,5.4
E00013402,79.5,17.8,0.9,1.4,0.5
