geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00004244,75.6,15.2,9.3
E00004249,83.5,10.3,6.3
E00004252,85,11,4
E00004255,86.3,8.7,5
E00004257,86.8,8.6,4.5
E00004258,90.1,7.6,2.2
E00004260,82.2,10.2,7.6
E00004262,83.2,9.3,7.4
E00004263,76.7,15.8,7.6
E00004270,87,10.1,2.9
E00004271,81.1,13.3,5.6
E00004275,82.5,11.7,5.8
E00004277,87.1,9.5,3.5
E00004278,87.3,8.5,4.2
E00004279,83.2,10.9,5.9
E00004280,88.1,8.3,3.7
E00004281,88,8,4
E00004564,86.9,9.5,3.5
E00004567,83.8,10.3,5.9
E00004597,85.8,10.1,4.1
E00008562,88.4,8.4,3.2
E00008564,88.1,9.1,2.8
E00008565,91,6.9,2.1
E00008566,92.3,5.1,2.6
E00008568,90.6,7.5,1.9
E00008571,89.2,8.3,2.5
E00008572,79.3,14.6,6.1
E00008573,88.4,6.8,4.8
E00008574,89.9,7.6,2.5
E00008575,75.7,15.5,8.8
E00008660,86.7,6.7,6.7
E00008664,91.6,6.8,1.6
E00008665,76.5,17.2,6.3
E00008669,79.8,15.6,4.6
E00008675,90.6,6.7,2.6
E00008677,90.9,7.9,1.2
E00013386,83.1,11.8,5.1
E00013387,75.1,15.2,9.7
E00013388,83.8,10.2,6
E00013389,91.7,6.9,1.4
E00013397,91,5.3,3.7
E00013398,83.4,9.7,6.9
E00013399,84.9,9,6.1
E00013400,81.3,13.4,5.3
E00013401,92.1,5.4,2.5
E00013402,77.1,13.8,9.2
E00013403,87.2,7.4,5.4
E00013404,90.5,6.8,2.7
E00013405,88.5,7.6,3.8
E00013406,93.8,4.9,1.4
E00013407,94.7,5.3,0
E00013408,89.3,8.2,2.5
E00013409,83.8,9.7,6.5
E00013410,89.8,6.1,4.1
E00013412,88.3,7.6,4.1
E00013413,90,6.2,3.8
E00013414,84.7,9.1,6.2
E00013418,80.1,13.9,5.9
E00013464,75.9,16.8,7.3
E00013466,67.3,18.8,13.9
E00013467,77.3,13.7,9
E00013468,79,15.6,5.3
E00013469,88.8,6.5,4.7
E00013470,86.6,9,4.3
E00013471,77.6,12.9,9.5
E00013472,85.8,8.4,5.8
E00013473,84.6,11.2,4.2
E00013474,91.6,6.4,2
E00013475,73.4,17.7,8.9
E00013477,76.7,14.4,8.9
E00013478,75.8,15.4,8.8
E00013479,89.3,7.6,3.1
E00013480,84.3,8.9,6.9
E00013481,80.9,13,6.1
E00013482,82.2,12.7,5.1
E00013490,68,20.7,11.3
E00013492,81.9,12.8,5.3
E00013493,77.6,14.6,7.8
E00013494,66.8,23.1,10.1
E00013495,90,8.6,1.4
E00013496,82.1,12.1,5.7
E00013497,77.2,14.6,8.2
E00013500,86.6,9.9,3.5
E00013501,84.7,10.9,4.4
E00013502,82.4,11.5,6.1
E00013503,83.5,9.7,6.8
E00013504,83.1,11.3,5.6
E00013506,77.7,13.4,8.9
E00013507,78,14.9,7.1
E00013508,85.1,8.4,6.5
E00013511,83,11.9,5
E00013513,79.3,13.3,7.4
E00013514,83.9,10,6.1
E00013515,81.8,12.1,6.1
E00013516,78.4,16.9,4.7
E00013518,87.3,8.5,4.2
E00013519,77.2,14,8.8
E00013521,72.8,15.3,11.8
E00013522,83.6,10.6,5.8
E00013523,84.5,13.8,1.7
E00013524,93.2,6.5,0.4
E00013526,75.5,11.9,12.7
E00013529,92,5.5,2.4
E00013530,81.4,11.2,7.4
E00013533,93.2,5.6,1.2
E00013534,80,13.9,6.1
E00013538,92.6,5.4,1.9
E00013539,86.7,7.9,5.4
E00013540,80.8,12.4,6.9
E00013541,86.2,8.3,5.6
E00013580,70.6,15.2,14.2
E00013581,84.6,9.3,6.1
E00013582,82.1,10.2,7.8
E00013583,89.2,7.3,3.5
E00013584,77.4,11.3,11.3
E00013585,86.4,8.2,5.4
E00013586,89.8,8.1,2.1
E00013587,85.5,11.7,2.8
E00013588,75.8,14.8,9.4
E00013589,83.7,9.3,7
E00013591,85.3,12.4,2.4
E00013592,82.5,10.8,6.6
E00013593,85.2,8.9,5.9
E00013595,90.1,7,2.9
E00013596,83.7,12.1,4.3
E00013597,85.8,10.3,3.9
E00013598,68.9,17,14.2
E00013599,84,10.4,5.5
E00013613,73.6,14.3,12.1
E00013615,90,5.8,4.1
E00013617,74.9,17.6,7.5
E00013619,74.6,14.9,10.4
E00013620,77.6,14.6,7.8
E00013622,83.3,10.8,5.9
E00013624,79.6,13.3,7.2
E00013625,89.3,8.1,2.7
E00013626,91.1,6.1,2.8
E00013627,86.3,9.1,4.6
E00013628,82.2,13.6,4.2
E00013629,87.7,8.9,3.3
E00013630,94.5,5.5,0
E00013631,93.2,4.8,1.9
E00013632,91.4,6.4,2.2
E00013633,72.4,17.7,9.9
E00013635,77.6,12.6,9.9
E00013636,80.4,14.1,5.6
E00013637,80.4,13.6,6
E00013638,95.7,3.7,0.6
E00013639,91.5,6.3,2.3
E00013640,93.4,4.8,1.8
E00013641,86.7,9.5,3.7
E00013642,81.9,12.8,5.3
E00013643,92.9,4.1,2.9
E00013644,80.3,13.8,6
E00013645,85.5,9.3,5.3
E00013646,91.7,6.3,2
E00013647,88.2,7.9,3.9
E00013648,78.3,15.9,5.7
E00013649,75.7,16,8.3
E00013650,84.2,10.6,5.3
E00013651,82.7,12.7,4.6
E00013652,91,7.4,1.6
E00013653,84.9,11.4,3.7
E00013654,85.3,8.6,6.1
E00013655,87,8.3,4.7
E00013656,88.6,6.8,4.6
E00013657,92.6,5,2.5
E00013658,76,12.6,11.5
E00013659,92.3,3.9,3.9
E00013660,85.6,8.8,5.6
E00013662,93.1,5.2,1.6
E00013663,85,10.5,4.5
E00013664,84.9,11.3,3.8
E00013665,88.3,8.8,2.9
E00013667,89.2,7.3,3.5
E00013668,78.5,12.8,8.8
E00013669,87.6,7.7,4.7
E00013670,90.7,6.5,2.8
E00013671,78.1,16,5.9
E00013672,84.8,9.7,5.4
E00013673,79,12.2,8.8
E00013674,83.8,9.6,6.6
E00013675,86.9,9.3,3.8
E00013676,94.4,4.9,0.8
E00013677,81.5,10.9,7.6
E00013678,90.5,7.7,1.8
E00013679,80.8,8.6,10.7
E00013680,81.1,13.5,5.4
E00013681,85.6,11.2,3.2
E00013682,89,7,3.9
E00013683,77,16.7,6.3
E00013684,84.6,8.6,6.8
E00013685,86.3,9,4.7
E00013687,93.9,4.4,1.7
E00013688,80.9,13.2,5.9
E00013689,81.3,14.5,4.1
E00013690,92.2,4.4,3.4
E00013691,80.5,14.5,4.9
E00013693,81,11.3,7.7
E00013695,84.8,9.8,5.4
E00013696,76.9,11.8,11.4
E00013697,85.9,10.1,4
E00013698,89.1,7.5,3.4
E00013699,77.4,12.4,10.2
E00013700,88.7,5.5,5.8
E00013701,86.8,9.8,3.5
E00013702,85.8,9,5.2
E00013703,86.2,11,2.8
E00013744,84.9,11.4,3.7
E00013745,86.3,10.8,3
E00013746,84.9,8.6,6.5
E00013747,85.9,8.5,5.6
E00013748,76.1,17.8,6.2
E00013749,79.6,13.7,6.7
E00013751,86.8,9.4,3.8
E00013752,85.8,10.9,3.3
E00013754,77.5,13.7,8.8
E00013755,75.4,15.7,8.9
E00013756,77.4,13.3,9.3
E00013757,83.3,10.3,6.3
E00013758,75.8,15.9,8.3
E00013760,80.6,11.8,7.7
E00013762,83,10.7,6.3
E00013763,82.1,10.6,7.2
E00013764,80.5,14.5,5
E00013765,81,10.2,8.8
E00013766,81.7,10.3,8.1
E00013767,72.6,18.6,8.8
E00013768,74.6,17.1,8.3
E00013769,78,14.4,7.6
E00013770,85.8,10.7,3.5
E00013771,79.6,15,5.4
E00013772,82.1,13.3,4.7
