geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00073183,54.8,3.2,28.7,13.4
E00073184,57,12.8,13.4,16.8
E00073185,62.2,8.1,12.2,17.4
E00073186,61.1,8.3,15.3,15.3
E00073187,69.4,5.9,13.4,11.3
E00073188,64,7.2,16.8,12
E00073189,64.8,11.1,17.3,6.8
E00073190,61.2,5.8,18,15.1
E00073191,57.3,5.6,23.4,13.7
E00073192,49.7,6,34.9,9.4
E00073193,51.4,8.1,23.8,16.8
E00073194,59,9.8,16.4,14.8
E00073195,57.3,9,23,10.7
E00073196,59.1,6.5,18.3,16.1
E00073197,49.7,10.1,29.6,10.6
E00073198,69.6,6.3,15.2,8.9
E00073199,54.8,11.9,19.3,14.1
E00073200,47.3,6.3,27.7,18.8
E00073201,47.1,10.3,33.1,9.6
E00073202,46.2,9.7,36,8.1
E00073203,42.6,8.6,40.7,8
E00073204,52.9,7.6,26.5,12.9
E00073205,55.5,9.5,28.6,6.4
E00073206,51.3,5.3,36.4,7
E00073207,54.7,6.8,29.1,9.5
E00073208,51,9.2,30.6,9.2
E00073209,50.4,11.5,24.8,13.3
E00073210,45,9.2,33,12.8
E00073211,63,8.8,13.6,14.6
E00073212,69.5,7,11.7,11.7
E00073213,54.5,11.7,20.2,13.6
E00073214,56.7,11.3,18,13.9
E00073215,62,7.6,12,18.5
E00073216,60.6,8.5,16.2,14.8
E00073217,60.8,11.3,12.9,14.9
E00073218,62.1,7.1,15.2,15.6
E00073219,75,1.9,6.5,16.7
E00073220,61.5,8.6,14.4,15.5
E00073221,48.1,16.5,20.3,15.2
E00073222,56.2,5.9,24.3,13.5
E00073223,48.4,12.8,21.8,17
E00073929,47.7,7.7,34.2,10.3
E00073930,44.4,6,34.6,15
E00073931,43.9,8.6,32.4,15.1
E00073932,51.9,5.2,31.8,11
E00073933,54.5,8,22.7,14.8
E00073934,45.9,6.8,33.1,14.3
E00073935,51.5,8.4,22.2,18
E00073936,56.3,2.3,28.7,12.6
E00073937,67.3,5.2,17,10.5
E00073938,67.6,12.4,11.4,8.6
E00073939,73,4.8,12.7,9.5
E00073940,66.7,11.8,11.8,9.8
E00073941,64,6.4,12.8,16.9
E00073942,67,5.4,8,19.6
E00073943,59.4,12.7,15.2,12.7
E00073944,67.3,9.2,6.1,17.3
E00073945,60.3,7.4,14,18.4
E00073946,59.4,10.3,20,10.3
E00073947,68.6,3.9,12.4,15
E00073948,65.6,5.7,12.3,16.4
E00073949,74.7,6.9,11.5,6.9
E00073950,66.9,8.3,9.9,14.9
E00073951,62,12,12,14
E00073952,47.3,6.3,39.3,7.1
E00073953,63.7,5.9,16.3,14.1
E00073954,72.4,5.7,14.3,7.6
E00073955,38.4,7.9,47.7,6
E00073956,45.3,4.4,45.3,5.1
E00073957,37.8,4.2,46.2,11.8
E00073958,44.5,5.8,35.5,14.2
E00073959,43.3,7.3,38.8,10.7
E00073960,37.1,5.7,53.6,3.6
E00073961,43,8.6,28.5,19.9
E00073962,40.5,9.2,38.7,11.7
E00073963,40.4,6.6,39.4,13.6
E00073964,55.9,8.8,21.2,14.1
E00074302,33.6,5.6,50.3,10.5
