geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00073183,94.6,2.3,0,3.1
E00073184,88.4,3.3,3.3,5
E00073185,83.9,4.2,3.5,8.4
E00073186,90.3,4.4,1.8,3.5
E00073187,78.8,6.8,4.1,10.3
E00073188,93.9,3.5,0.9,1.8
E00073189,95.7,1.7,0,2.6
E00073190,84,5,5,5.9
E00073191,88.2,3.1,2.4,6.3
E00073192,87.4,1.7,0.8,10.1
E00073193,95,1.4,1.4,2.2
E00073194,86.3,2.6,0.9,10.3
E00073195,92.5,2.3,0,5.3
E00073196,85.2,4.9,0.8,9
E00073197,88.8,4.5,0.6,6.1
E00073198,91.9,2.4,0,5.7
E00073199,88.3,3.9,4.9,2.9
E00073200,93,3.1,0,3.9
E00073201,92.4,2.5,0,5.1
E00073202,82,3.1,1.2,13.7
E00073203,90.2,2.1,2.1,5.6
E00073204,93.9,1.8,0,4.4
E00073205,88.6,3,3,5.4
E00073206,92,3.4,1.1,3.4
E00073207,93.4,2.9,0,3.6
E00073208,91.5,5.1,1.7,1.7
E00073209,93.4,1.5,0.7,4.4
E00073210,95.8,2.8,0.7,0.7
E00073211,79.9,8.8,0.5,10.8
E00073212,69,8.9,1.2,20.8
E00073213,71.1,3.8,2.5,22.6
E00073214,84,6.7,3.3,6
E00073215,82.7,4.5,5.5,7.3
E00073216,76.7,5.3,6,12
E00073217,80,2.9,0,17.1
E00073218,79.2,4.9,3.5,12.5
E00073219,79.3,2.9,9.3,8.6
E00073220,84.9,2.7,4.1,8.2
E00073221,90.8,6.9,0,2.3
E00073222,87.2,3.4,4.7,4.7
E00073223,84.5,7,3.1,5.4
E00073929,92.7,4,0.8,2.4
E00073930,90.2,7.3,0,2.4
E00073931,92.9,1.8,0.9,4.5
E00073932,97.5,0.8,1.7,0
E00073933,91.1,5.4,0.9,2.7
E00073934,92.3,1.7,1.7,4.3
E00073935,93.5,2.4,2.4,1.6
E00073936,93.8,2.7,1.8,1.8
E00073937,87.2,4.8,3.2,4.8
E00073938,93.4,0.8,0.8,4.9
E00073939,83.7,6.2,1.6,8.5
E00073940,86.4,3.9,1.9,7.8
E00073941,89.3,0.8,7.4,2.5
E00073942,85.2,3.7,6.7,4.4
E00073943,82.9,3.6,4.3,9.3
E00073944,87.8,2.6,7,2.6
E00073945,80,4,4,12
E00073946,88.9,4.9,1.4,4.9
E00073947,87.6,2.7,1.8,8
E00073948,81.2,3,5.9,9.9
E00073949,88.2,0,0,11.8
E00073950,86.3,2.4,2.4,8.9
E00073951,89.6,3.2,0,7.2
E00073952,92.3,0.9,2.6,4.3
E00073953,87.6,3.5,1.8,7.1
E00073954,91.7,1.7,0,6.6
E00073955,96.5,2.8,0.7,0
E00073956,95.1,2.4,0.8,1.6
E00073957,91.8,3,1.5,3.7
E00073958,92.4,3,1.5,3
E00073959,94.9,0.7,0,4.4
E00073960,93.9,5.3,0.8,0
E00073961,91.3,4.8,2.4,1.6
E00073962,85.7,12.6,0.8,0.8
E00073963,91.4,2,2.6,3.9
E00073964,96.9,2.4,0.8,0
E00074302,91.1,7.3,1.6,0
E00074303,95.6,1.8,0.9,1.8
E00074304,96.7,1.7,0,1.7
E00074306,89,8.5,0.8,1.7
E00074308,93.3,3.3,0.8,2.5
E00074309,97.5,0.8,0,1.7
E00074311,90.6,3.4,3.4,2.6
E00074312,87.7,1.6,1.6,9
E00074317,97,3,0,0
E00074319,93.9,6.1,0,0
E00074320,87.6,5.8,0.7,5.8
E00074321,89,4.2,1.7,5.1
E00074326,96.2,2.9,0,1
E00074440,97.7,1.5,0,0.8
E00074441,97,0,0,3
E00074442,92.8,2.4,1.2,3.6
E00074443,98.2,0.9,0.9,0
E00074444,98.3,1.1,0.6,0
E00074445,96.6,3.4,0,0
E00074446,98.3,1.7,0,0
E00074448,97.4,0.9,0.9,0.9
E00074449,94.1,2.2,2.2,1.5
E00074450,98.4,0,0,1.6
E00074451,97.5,1.7,0,0.8
E00074452,96.6,3.4,0,0
E00074453,95.9,3.3,0,0.8
E00074454,97.7,1.7,0,0.6
E00074455,96.4,2.7,0,0.9
E00074456,100,0,0,0
E00074457,97.7,2.3,0,0
E00074588,92.7,6.5,0,0.8
E00074589,97.4,2.6,0,0
E00074590,94.7,2.6,1.3,1.3
E00074591,95.7,1.4,2.2,0.7
E00074592,94.2,3.6,0.7,1.5
E00074593,98.6,0.7,0,0.7
E00074594,94.5,4.9,0,0.6
E00074595,94.2,4.9,0,1
E00074598,99.3,0,0,0.7
E00074600,98.2,0.9,0,0.9
E00074601,97.4,1.7,0,0.9
E00074602,100,0,0,0
E00074603,97.4,2.6,0,0
E00074604,98.6,1.4,0,0
E00074606,100,0,0,0
E00074638,96.5,2.1,1.4,0
E00074639,99.2,0.8,0,0
E00074640,98.3,0.8,0,0.8
E00074641,97.5,1.7,0,0.8
E00074642,98.3,0.8,0,0.8
E00074643,96.1,2.3,0.8,0.8
E00074644,97,3,0,0
E00074645,96.9,2.3,0.8,0
E00074646,99.2,0,0.8,0
E00074647,96.9,1.6,0.8,0.8
E00074648,99.2,0.8,0,0
E00074649,95.2,1.6,2.4,0.8
E00074650,94.3,1.6,1.6,2.4
E00074651,100,0,0,0
E00074652,96.7,2.5,0,0.8
E00074653,98,1.4,0,0.7
E00074654,99.1,0,0.9,0
E00074655,94.1,1.7,0.8,3.4
E00074656,98.3,0.8,0,0.8
E00074657,97.6,0.8,0,1.6
E00074658,96.2,2.3,0.8,0.8
E00074659,100,0,0,0
E00074660,100,0,0,0
E00074661,97.9,0,0,2.1
E00074662,99.3,0.7,0,0
E00074663,98.4,0,0.8,0.8
E00074664,100,0,0,0
E00074665,92,0,0,8
E00074666,99.1,0.9,0,0
E00074667,96.5,1.8,1.8,0
E00074668,96,0,0,4
E00074669,98.4,1.6,0,0
E00074670,98.4,1.6,0,0
E00074671,94.9,1.5,0.7,2.9
E00074672,98,0,0,2
E00074673,100,0,0,0
E00074674,98.3,1.7,0,0
E00074675,94.1,0.7,0,5.1
E00074676,98.4,1.1,0.5,0
E00074677,95.5,1.8,0.9,1.8
E00074678,98.2,0.9,0,0.9
E00074679,100,0,0,0
E00074680,97.4,1.8,0,0.9
E00074681,98.3,0,0,1.7
E00074682,98.8,1.2,0,0
E00074683,96.4,0,1.8,1.8
E00074684,97.7,0,0,2.3
E00074685,97.9,2.1,0,0
E00074686,98.2,0.9,0,0.9
E00074687,96.7,0.8,0,2.5
E00074688,96.5,2.6,0.9,0
E00074689,98.2,1.8,0,0
E00074690,99.1,0,0.9,0
E00074691,100,0,0,0
E00074692,99,0,0,1
E00074693,96.6,3.4,0,0
E00074694,94.6,3.8,0.5,1.1
E00074695,96.9,2.3,0,0.8
E00074696,94.7,2.6,1.8,0.9
E00074697,96.6,0.8,0,2.5
E00074698,93.2,3.7,0.6,2.5
E00074699,97.5,0,1.7,0.8
E00074700,99.2,0,0.8,0
E00074701,96.7,0.8,0.8,1.7
E00074702,98.4,0.8,0,0.8
E00074703,97.5,1.6,0,0.8
E00074704,95,3.5,0.7,0.7
E00074705,95.2,3.8,0,1
E00074706,95.7,2.1,0,2.1
E00074707,100,0,0,0
E00074708,97.4,2.6,0,0
E00074709,98.2,0.9,0,0.9
E00074711,92.6,3,2.2,2.2
E00074712,98.5,0.8,0,0.8
E00074713,95,2.9,1.4,0.7
E00074714,97.4,1.7,0,0.9
E00074715,97.2,2.8,0,0
E00074716,97.6,0.8,0,1.6
E00074717,96.9,2.3,0,0.8
E00074718,98.1,1.9,0,0
E00074719,98.5,0.7,0,0.7
E00074720,99.2,0.8,0,0
E00074721,94.5,2.5,0,3
E00074722,99.5,0.5,0,0
E00074723,94.3,0.8,0.8,4.1
E00074724,95.9,0.8,0,3.3
E00074725,96.7,2.5,0,0.8
E00074726,91.6,6.1,0,2.3
E00074728,98.3,1.1,0.6,0
E00074729,97.9,0.5,0,1.6
E00074730,97,2.2,0,0.7
E00074731,99.1,0,0,0.9
E00074732,97.8,2.2,0,0
E00074733,99.2,0.8,0,0
E00074734,99.2,0.8,0,0
E00074735,100,0,0,0
E00074736,98.8,1.3,0,0
E00074737,93.8,0.8,3.9,1.6
E00074738,96.7,2,0.7,0.7
E00074739,98,1,0,1
E00074740,98.3,0.8,0,0.8
E00074741,98.4,0,0.8,0.8
E00074742,96.4,1.8,0.9,0.9
E00074743,96.9,2.3,0,0.8
E00074744,95.4,3.7,0,0.9
E00074745,95,2.5,0,2.5
E00074746,94.4,4,1.6,0
E00074747,98.1,0,0,1.9
E00074748,97.6,1.6,0,0.8
E00074749,97.5,0.5,0.5,1.5
E00074750,95.7,2.2,0.7,1.4
E00074751,95.5,3.6,0,0.9
E00074752,95.7,3.4,0,0.9
E00074753,96.8,0.8,0,2.4
E00074754,96.6,2.5,0,0.8
E00074755,94.5,0.8,3.1,1.6
E00074756,96.3,0.9,0.9,1.9
E00074757,97.3,0,0.9,1.8
E00074758,95.7,3.5,0,0.9
E00074759,96.6,2.5,0,0.8
E00074760,99.1,0.9,0,0
