geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00073183,93.7,3.8,0.6,0.9,0.9
E00073184,88.1,8.3,2.4,1.2,0
E00073185,82,11.5,3.9,2,0.6
E00073186,90.2,5.2,3.5,0.3,0.7
E00073187,72.1,12.5,7.6,6,1.9
E00073188,89.6,5,2.5,1.1,1.8
E00073189,91.5,6.8,1.3,0,0.3
E00073190,82.4,11.1,2.4,3.6,0.5
E00073191,87.1,7.3,3.8,1,0.7
E00073192,82,8.3,6.5,1.8,1.4
E00073193,91.7,6,1.1,0.6,0.6
E00073194,86.6,8.8,3.8,0.9,0
E00073195,92.7,5,1.5,0.9,0
E00073196,80.2,6.5,6.9,6,0.4
E00073197,85.2,7.7,4,2.1,1.1
E00073198,88.3,8.3,1,2.4,0
E00073199,87.2,5.1,2.4,2.4,3
E00073200,89.2,3.5,0,6.3,1
E00073201,89.5,4.7,1.6,3.9,0.4
E00073202,77.2,12.3,4.5,3,3
E00073203,85.4,6.1,4.1,2.7,1.7
E00073204,87.9,4.7,2,5.1,0.3
E00073205,83.1,8.1,6.3,2.3,0.3
E00073206,87.1,7.5,3.7,1.1,0.7
E00073207,86.6,5.7,3.4,3.4,1
E00073208,89.6,6,4,0.4,0
E00073209,89.4,4.8,2.4,1.7,1.7
E00073210,92.2,3.5,2.4,1.1,0.8
E00073211,75.9,5.4,7,8.6,3
E00073212,61,9.6,10.6,9.8,9.1
E00073213,62.2,14.1,8.1,11.2,4.3
E00073214,81.8,7.4,4.9,3.9,2
E00073215,81.9,12.1,2.5,2.2,1.2
E00073216,76.6,13,7.3,1.1,1.9
E00073217,75.4,9,5.6,6.5,3.4
E00073218,70.6,6.5,9.6,11.2,2.1
E00073219,80.3,14,2.8,2,0.8
E00073220,77.9,10.4,5.5,3.3,3
E00073221,89.2,6.4,1.7,1.4,1.4
E00073222,84.9,10.2,3.7,1,0.2
E00073223,82.2,8.6,4.9,3.4,0.9
E00073929,84.3,10.5,3.1,1,1
E00073930,85.8,11.2,1.3,0,1.7
E00073931,87.2,5.5,4.8,0.7,1.7
E00073932,92.8,6.6,0.6,0,0
E00073933,85.7,12.7,1.6,0,0
E00073934,87,10,2.6,0,0.4
E00073935,91.7,5.7,1.5,0.9,0.3
E00073936,89.1,7.3,2.2,1.1,0.4
E00073937,83.7,9.6,3.4,1.4,2
E00073938,89.7,6.8,2.5,1.1,0
E00073939,80.7,11.5,5.5,2.1,0.3
E00073940,81.4,8.7,4.8,4.8,0.4
E00073941,82.3,9.4,1.7,5,1.7
E00073942,84.8,10.5,2.9,1.2,0.6
E00073943,80.9,11.9,3.9,2.8,0.6
E00073944,83.6,9.2,4.1,2,1
E00073945,74.9,14.6,8.5,1.7,0.3
E00073946,82.1,10.9,3.7,1.9,1.3
E00073947,85.3,10.5,3.3,0.3,0.7
E00073948,79.5,13.7,3.8,2,1
E00073949,77,11.1,3.7,7,1.2
E00073950,82.6,10.5,3.2,2.3,1.5
E00073951,85.6,7.6,4,1.4,1.4
E00073952,84,10.7,1.2,2.9,1.2
E00073953,82.6,9.7,4.2,1.9,1.5
E00073954,83.3,9.8,5.4,0.7,0.7
E00073955,91.9,5.8,1.4,0.8,0
E00073956,84.1,12.7,1.3,1.6,0.3
E00073957,85.1,9.3,1.4,3.8,0.3
E00073958,93.7,4.7,0.6,0.6,0.3
E00073959,88.7,5.9,3.8,1.6,0
E00073960,88.6,6.4,2,0.3,2.7
E00073961,88.3,8,1.7,0.3,1.7
E00073962,86.6,6.4,3.2,2.2,1.6
E00073963,86.9,9.2,0.5,3.1,0.3
E00073964,91.8,3.3,2.3,0.3,2.3
E00074302,82.1,15.2,1.1,0.8,0.8
E00074303,86.5,10.3,0.9,1.3,0.9
E00074304,83.5,11.2,1.1,0.4,3.7
E00074306,83,12.5,1.1,0.4,3
E00074308,89.9,7.2,1.4,0,1.4
E00074309,88.2,7.7,1.2,2.8,0
E00074311,79.4,10.6,3.5,5.5,1
E00074312,78.5,8.1,8.5,2.7,2.2
E00074317,91.5,7.3,0.3,0.3,0.6
E00074319,88.3,10.2,0.9,0.3,0.3
E00074320,79.9,12.7,4.2,1.1,2
E00074321,81.9,10.8,2.2,3.8,1.3
E00074326,89.2,8,1.6,1.2,0
E00074440,92.7,5.5,1.2,0.3,0.3
E00074441,93.8,5.3,0.6,0.3,0
E00074442,90.1,6.5,1.3,0.4,1.6
E00074443,95.2,3.2,0.8,0.4,0.4
E00074444,93.4,5.1,1.3,0.2,0
E00074445,93.1,3.6,0.9,2.1,0.3
E00074446,91.2,6.6,0.6,1.5,0
E00074448,93.3,5.5,0.6,0.6,0
E00074449,91.3,4.9,0,1.6,2.2
E00074450,97.7,2,0,0,0.3
E00074451,93.6,4.7,0.3,0.7,0.7
E00074452,93.3,6.3,0.4,0,0
E00074453,92.5,4.8,2.1,0.7,0
E00074454,94.4,4.8,0.2,0.4,0.2
E00074455,94.3,3.2,0.7,1.1,0.7
E00074456,96.3,2.2,0.5,0.7,0.2
E00074457,93.8,4.7,0.9,0.3,0.3
E00074588,89.2,5.4,2.5,0.9,1.9
E00074589,89.4,8.3,0,1,1.3
E00074590,95.5,4,0.6,0,0
E00074591,93.4,4.4,2.2,0,0
E00074592,93,5.4,1.7,0,0
E00074593,92.9,4.8,1,1.4,0
E00074594,91.9,4.5,1.3,2.3,0
E00074595,85.7,12.7,1.3,0,0.4
E00074598,95.4,2.6,0.3,1.1,0.6
E00074600,96.2,3,0.8,0,0
E00074601,93.5,4.7,0,0.4,1.4
E00074602,95.9,4.1,0,0,0
E00074603,91.7,7.1,0.4,0,0.8
E00074604,95.3,4.2,0,0.6,0
E00074606,94.7,3.5,0.4,0.4,1.1
E00074638,94.7,2.2,2.8,0.3,0
E00074639,95,3.8,1.3,0,0
E00074640,92.7,5.4,1.1,0.8,0
E00074641,93.8,4.8,0.9,0,0.4
E00074642,92.9,6.7,0,0,0.4
E00074643,93.4,5.2,0.7,0.7,0
E00074644,92.3,5.3,0,1.5,0.9
E00074645,94.7,4.4,0.9,0,0
E00074646,94.2,5.8,0,0,0
E00074647,94.1,4.4,0.6,0.6,0.3
E00074648,96.3,3.7,0,0,0
E00074649,92.7,5.9,0.3,1,0
E00074650,88.2,5.8,2.7,3.3,0
E00074651,93.3,4.9,1.8,0,0
E00074652,94.8,3.5,1.4,0.3,0
E00074653,94.5,3.9,0,1.1,0.6
E00074654,94.1,4.1,0.7,1.1,0
E00074655,87.5,4.5,6.6,1.4,0
E00074656,94.3,4.2,0.4,0,1.1
E00074657,93.6,3.7,1.7,0.7,0.3
E00074658,92.5,6.3,0,1.2,0
E00074659,97.8,1.1,1.1,0,0
E00074660,97.2,2.8,0,0,0
E00074661,89.9,5.2,2.3,1,1.6
E00074662,94.9,3.1,0.3,0.3,1.4
E00074663,96.7,2,1.3,0,0
E00074664,96.3,3.7,0,0,0
E00074665,87.8,4.8,0.9,0.4,6.1
E00074666,94.9,4.3,0.8,0,0
E00074667,92.8,5.5,1,0.7,0
E00074668,86,6.1,1.4,4.7,1.9
E00074669,95.2,3.5,0,0.6,0.6
E00074670,92.2,7,0.8,0,0
E00074671,90.8,5.8,0,3.1,0.3
E00074672,95.8,1.7,0.3,0,2.1
E00074673,97.1,2.9,0,0,0
E00074674,92.4,5.2,1.2,1.2,0
E00074675,89.4,3.4,5.1,1.7,0.4
E00074676,96.9,2.6,0.5,0,0
E00074677,92.2,5.6,1.3,0.9,0
E00074678,94.4,4.8,0.4,0.4,0
E00074679,94.7,4.6,0,0.4,0.4
E00074680,95.2,1.3,2.6,0.4,0.4
E00074681,95.4,2.3,0,1,1.3
E00074682,94.1,4.6,0.5,0.8,0
E00074683,90.4,4.3,2.4,2.4,0.5
E00074684,93.5,3.8,0.8,0,1.9
E00074685,97.4,2,0.3,0.3,0
E00074686,93.8,4.9,1.2,0,0
E00074687,89.8,7.6,1.9,0.6,0
E00074688,95.2,1.5,0,1.5,1.8
E00074689,94.8,3.3,1.8,0,0
E00074690,96.9,2.1,0.7,0.3,0
E00074691,94.8,2.8,0,0,2.4
E00074692,90,4.6,0.8,3.3,1.3
E00074693,94.7,4.6,0.4,0,0.4
E00074694,89.3,5.4,2.1,2.3,0.8
E00074695,95.9,0.7,1.5,1.1,0.7
E00074696,92.7,3.5,1,1.4,1.4
E00074697,94.1,3.1,0.7,1.7,0.3
E00074698,89.7,5.6,0.8,2.5,1.4
E00074699,94.6,2.3,2.3,0.8,0
E00074700,95.5,4.5,0,0,0
E00074701,94.4,4.8,0.4,0.4,0
E00074702,96.3,2.3,0.3,1,0
E00074703,91.8,5.5,2,0.8,0
E00074704,92.9,4.9,0.9,0.3,0.9
E00074705,90.5,4.7,2.2,2.5,0
E00074706,87.6,5.4,2.4,3,1.5
