geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00073183,50.4,26.7,19.8,3.1,0
E00073184,34.1,40.7,17.9,7.3,0
E00073185,38.9,34,19.4,7.6,0
E00073186,46.3,27.8,21.3,4.6,0
E00073187,43.5,27.9,21.1,6.8,0.7
E00073188,33.9,32.2,23.5,10.4,0
E00073189,44.2,38.3,14.2,2.5,0.8
E00073190,35.8,27.5,26.7,10,0
E00073191,38.9,31,19.8,10.3,0
E00073192,50,33.3,13.3,3.3,0
E00073193,55.8,34.1,9.4,0.7,0
E00073194,32.8,34.5,22.4,9.5,0.9
E00073195,50.4,30.8,9,8.3,1.5
E00073196,31.1,38.5,23,7.4,0
E00073197,48,33.5,15.6,2.8,0
E00073198,23,44.3,21.3,11.5,0
E00073199,41,36.2,19,3.8,0
E00073200,26.9,40,22.3,10,0.8
E00073201,50.8,33.9,11,3.4,0.8
E00073202,50.9,36,9.3,3.7,0
E00073203,53.8,35,9.8,1.4,0
E00073204,54.8,31.3,8.7,4.3,0.9
E00073205,53,31,13.7,1.8,0.6
E00073206,49.4,36,12.9,1.7,0
E00073207,41.6,38.7,17.5,2.2,0
E00073208,36.4,42.4,14.4,5.1,1.7
E00073209,27.2,39.7,23.5,8.1,1.5
E00073210,58.3,29.2,9.7,2.8,0
E00073211,43.6,36.4,15.9,4.1,0
E00073212,37.3,36.7,20.7,4.7,0.6
E00073213,46.5,32.1,15.7,4.4,1.3
E00073214,45.7,35.8,15.9,2.6,0
E00073215,18.5,38.9,27.8,13.9,0.9
E00073216,29.8,34.4,27.5,8.4,0
E00073217,44.7,39,13.5,2.8,0
E00073218,41,38.9,17.4,2.8,0
E00073219,23.9,34.8,28.3,13,0
E00073220,36.1,36.1,21.5,4.9,1.4
E00073221,45,37.4,15.3,2.3,0
E00073222,31.1,39.7,19.9,9.3,0
E00073223,56.2,31.5,11.5,0.8,0
E00073929,52.8,26.4,16,4.8,0
E00073930,50.4,26,16.3,7.3,0
E00073931,37.5,38.4,19.6,4.5,0
E00073932,44.6,35.5,16.5,3.3,0
E00073933,34.5,32.7,15.9,16.8,0
