geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00073183,0.3,2.5,3.1,92.8,1.2
E00073184,7.8,4.9,2.6,83.4,1.2
E00073185,0.8,2.2,1.1,93.9,1.9
E00073186,0,3.1,2.4,93.4,1
E00073187,2.7,0.8,3,91.3,2.2
E00073188,2.9,0.4,0.4,95.3,1.1
E00073189,1.6,2.6,1.3,93.8,0.7
E00073190,5.8,2.2,2.4,89.7,0
E00073191,3.5,0,5.6,87.7,3.2
E00073192,0,0,2.5,96.8,0.7
E00073193,2.6,1.1,1.1,94.8,0.3
E00073194,1.9,0,2.5,92.8,2.8
E00073195,4.1,0,2.6,92.4,0.9
E00073196,1.7,4.8,1.3,89.6,2.6
E00073197,3.7,4.2,2.4,89.7,0
E00073198,3.4,2.4,1.5,92.7,0
E00073199,5.8,0,1.4,91.1,1.7
E00073200,1.7,0.7,3.1,91.7,2.8
E00073201,0.4,0,3.1,95,1.5
E00073202,4.2,0,1.5,91.3,3
E00073203,3,1.7,1,93.9,0.3
E00073204,2.4,0,1.4,93.9,2.4
E00073205,2,1,2.3,93.7,1
E00073206,2.2,2,5.2,87.4,3.3
E00073207,1.7,0.7,2,94.6,1
E00073208,6.1,1.6,2,88.3,2
E00073209,2.7,1.4,8.5,85,2.4
E00073210,0.3,0.3,3.5,96,0
E00073211,3,1.6,2.4,92.8,0.2
E00073212,0.5,2.3,3.6,91.6,2
E00073213,5.8,2.6,2.9,88.4,0.3
E00073214,8.1,0,3.2,88.5,0.2
E00073215,0.6,9.9,5.9,81.7,1.9
E00073216,0.8,5.2,6.3,85.2,2.5
E00073217,2.2,1.2,2.8,91.3,2.5
E00073218,3.1,0,1.6,94,1.3
E00073219,0,3.1,4.8,87.9,4.2
E00073220,1.4,5.2,3.5,89.9,0
E00073221,8.1,1,0.7,90.2,0
E00073222,2.2,4.9,4.7,88.2,0
E00073223,0.3,0,0.3,97.5,1.8
E00073929,5.2,0.3,10.1,82.6,1.7
E00073930,1,3.6,5.3,88.7,1.3
E00073931,0.3,1.4,5.2,91.4,1.7
E00073932,3.1,2.5,5,89.4,0
E00073933,8.6,6.5,3.3,80,1.6
