geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00073183,79.4,10.6,10
E00073184,73.7,17.9,8.4
E00073185,77.9,14.5,7.5
E00073186,81.7,11.4,6.9
E00073187,79.5,13.7,6.7
E00073188,75.3,17.2,7.5
E00073189,81.5,13.6,4.9
E00073190,65.1,23.4,11.5
E00073191,75.8,15.4,8.8
E00073192,84.3,11.4,4.3
E00073193,84.8,12.9,2.3
E00073194,76.3,15.3,8.4
E00073195,82,13.7,4.4
E00073196,74.5,17.7,7.8
E00073197,83,12.2,4.8
E00073198,63.5,25.5,11.1
E00073199,82.5,13.4,4.1
E00073200,65.5,20.3,14.1
E00073201,83.9,13.4,2.7
E00073202,82.9,13.2,3.9
E00073203,82.4,14.9,2.7
E00073204,82.4,13.2,4.4
E00073205,84.6,9.8,5.5
E00073206,82,13.2,4.8
E00073207,80.2,15.1,4.7
E00073208,69.7,21.9,8.4
E00073209,72,15.7,12.3
E00073210,90.3,7,2.7
E00073211,76.4,17.2,6.4
E00073212,81.3,12.2,6.6
E00073213,85.3,11.2,3.5
E00073214,80.5,13.3,6.2
E00073215,82,11.8,6.2
E00073216,79.1,15.9,4.9
E00073217,85.4,11.5,3.1
E00073218,84.4,10.6,4.9
E00073219,81.2,14.3,4.5
E00073220,80.1,12,7.9
E00073221,79.5,16.1,4.5
E00073222,78.7,12.4,8.9
E00073223,81.6,15,3.4
E00073929,79.6,14.9,5.5
E00073930,79.9,13.2,6.9
E00073931,82.8,11.4,5.9
E00073932,76.5,15.5,8
E00073933,72.5,14.8,12.7
E00073934,78.5,16.7,4.8
E00073935,79.8,12.2,8
E00073936,67.3,23.4,9.4
E00073937,78.4,13.9,7.7
E00073938,71.9,19.6,8.5
E00073939,75.9,19.2,4.9
E00073940,73.3,17.2,9.5
E00073941,84.2,12.7,3
E00073942,78.4,15.5,6.1
E00073943,82.9,10.2,6.9
E00073944,82.7,11.5,5.8
E00073945,80.2,13.7,6.1
E00073946,80.4,12.6,7
E00073947,74.2,16.3,9.5
E00073948,76.1,16.7,7.2
E00073949,66.7,16.9,16.5
E00073950,68.5,20.1,11.4
