geography_code,sex-001,sex-002
E00065212,52.8,47.2
E00065213,51.8,48.2
E00065214,50,50
E00065215,51,49
E00065216,51.7,48.3
E00065217,51.6,48.4
E00065218,54.7,45.3
E00065219,55,45
E00065220,52.9,47.1
E00065221,53.8,46.2
E00065222,49.5,50.5
E00065224,46.8,53.2
E00065225,50,50
E00065226,52,48
E00065227,50.4,49.6
E00065228,53.5,46.5
E00065229,54.2,45.8
E00065230,54.9,45.1
E00065231,52.3,47.7
E00065232,54.9,45.1
E00065233,48.7,51.3
E00065234,46.8,53.2
E00065235,51.4,48.6
E00065236,52.9,47.1
E00065237,50.8,49.2
E00065238,49.7,50.3
E00065239,50.6,49.4
E00065240,54.8,45.2
E00065241,55.6,44.4
E00065242,48.8,51.2
E00065243,52.4,47.6
E00065244,52.8,47.2
E00065245,59.4,40.6
E00065246,48.4,51.6
E00065247,53.3,46.7
E00065248,50.4,49.6
E00065249,54.4,45.6
E00065250,52.1,47.9
E00065251,50.4,49.6
E00065252,53.9,46.1
E00065253,50.8,49.2
E00065254,49.8,50.2
E00065255,51.5,48.5
E00065256,52.2,47.8
E00065257,50.2,49.8
E00065259,52.2,47.8
E00065260,55,45
E00065262,52.9,47.1
E00065263,54.9,45.1
E00065264,53.5,46.5
E00065265,51.3,48.7
E00065266,55.7,44.3
E00065267,52,48
E00065268,41.3,58.7
E00065269,51.7,48.3
E00065271,53.3,46.7
E00065272,51.7,48.3
E00065273,53.9,46.1
E00065274,52.4,47.6
E00065275,51.9,48.1
E00065276,57.1,42.9
E00065277,48.7,51.3
E00065278,53.8,46.2
E00065279,51.3,48.7
E00065280,49.6,50.4
E00065281,54.5,45.5
E00065282,49.6,50.4
E00065283,52.9,47.1
E00065284,53.8,46.2
E00065285,50.8,49.2
E00065286,53.9,46.1
E00065287,48,52
E00065288,54.9,45.1
E00065289,52.2,47.8
E00065290,49.3,50.7
E00065291,51.3,48.7
E00065292,55.3,44.7
E00065293,54,46
E00065294,49.5,50.5
E00065295,51.5,48.5
E00065296,49.8,50.2
E00065297,46.8,53.2
E00065298,52.9,47.1
E00065299,54.3,45.7
E00065300,43.8,56.2
E00065301,53.2,46.8
E00065302,49.4,50.6
E00065303,50.9,49.1
E00065304,45.5,54.5
E00065305,49.5,50.5
E00065306,52.9,47.1
E00065307,52.9,47.1
E00065308,49.5,50.5
E00065309,52.4,47.6
E00065310,52.8,47.2
E00065311,52.7,47.3
E00065312,48.4,51.6
E00065313,54,46
E00065314,51.1,48.9
E00065315,46.3,53.7
E00065316,48.9,51.1
E00065317,52,48
E00065318,55.7,44.3
E00065319,54.9,45.1
E00065320,51,49
E00065321,52,48
E00065322,56.6,43.4
E00065323,55.9,44.1
E00065324,49.2,50.8
E00065325,50,50
E00065326,55.9,44.1
E00065327,50.5,49.5
E00065328,55.8,44.2
E00065329,46.5,53.5
E00065330,46.7,53.3
E00065331,50.8,49.2
E00065332,51.1,48.9
E00065333,49.5,50.5
E00065334,44.6,55.4
E00065335,44.7,55.3
E00065336,50.8,49.2
E00065337,51.9,48.1
E00065338,45.4,54.6
E00065339,53,47
E00065340,50.3,49.7
E00065341,46.1,53.9
E00065342,41.2,58.8
E00065343,55.5,44.5
E00065344,49,51
E00065345,58.5,41.5
E00065500,49.3,50.7
E00065501,47.7,52.3
E00065502,51.2,48.8
E00065503,50.2,49.8
E00065509,57.2,42.8
E00065510,49.6,50.4
E00065511,49.8,50.2
E00065512,52,48
E00065513,47.9,52.1
E00065514,49.7,50.3
E00065522,49.3,50.7
E00065536,52.5,47.5
E00065537,53.2,46.8
E00065538,48.8,51.2
E00065540,49.3,50.7
E00065541,50.5,49.5
E00065543,53.3,46.7
E00141804,51.1,48.9
E00174850,50.7,49.3
E00175335,53.1,46.9
E00175336,51.4,48.6
E00175337,51.3,48.7
E00175340,45.9,54.1
E00175341,51.4,48.6
E00175363,52.1,47.9
E00175365,50.6,49.4
E00175367,48.7,51.3
E00175369,53.4,46.6
E00185507,57.5,42.5
E00185519,52.2,47.8
E00185538,51.4,48.6
