geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00065212,72.3,15.7,11.9
E00065213,76.3,17.2,6.5
E00065214,81.7,9.9,8.5
E00065215,74.6,18.9,6.5
E00065216,80.2,16,3.7
E00065217,75.3,19.2,5.5
E00065218,62.9,21,16.2
E00065219,67.8,18.8,13.4
E00065220,78.5,18,3.4
E00065221,73.4,19.4,7.2
E00065222,56.8,23.6,19.6
E00065224,73.9,16.5,9.6
E00065225,68.7,20.3,11
E00065226,66.2,22.2,11.6
E00065227,76.5,15.8,7.7
E00065228,83.1,13,3.9
E00065229,76.5,17.6,5.9
E00065230,72.1,19.6,8.4
E00065231,75.4,17.1,7.5
E00065232,71.3,16.5,12.2
E00065233,74.9,16.9,8.2
E00065234,76.3,16.9,6.8
E00065235,73.8,18.4,7.9
E00065236,71.9,19.5,8.6
E00065237,76.8,15.4,7.8
E00065238,71.3,20.8,7.9
E00065239,63.6,28.3,8.1
E00065240,82.6,14.2,3.2
E00065241,70.8,19.3,9.8
E00065242,78.2,15.8,6
E00065243,67.3,25.3,7.4
E00065244,76.3,16.7,6.9
E00065245,64.9,21.2,13.9
E00065246,74,16,10
E00065247,63.1,21.5,15.4
E00065248,62.5,21.8,15.7
E00065249,66.2,26.4,7.4
E00065250,72.9,19.4,7.7
E00065251,77.6,16,6.3
E00065252,77.2,14.7,8.2
E00065253,74.9,19.4,5.7
E00065254,70.2,22.9,6.9
E00065255,76.1,18.1,5.9
E00065256,73.2,20.6,6.1
E00065257,79.9,15.7,4.4
E00065259,73,19.9,7.1
E00065260,74,19.5,6.5
E00065262,81.3,13.3,5.4
E00065263,76.3,16.7,7
E00065264,49.4,26.4,24.2
E00065265,65.7,25.4,8.9
E00065266,73.5,19.2,7.3
E00065267,59.4,25.1,15.5
E00065268,49.3,26.4,24.3
E00065269,71.3,22,6.6
E00065271,76.9,18.6,4.5
E00065272,77.8,16.1,6.1
E00065273,68,24.1,7.9
E00065274,72.8,18.8,8.4
E00065275,61.9,28.7,9.4
E00065276,67.2,24.1,8.7
E00065277,79.4,16.9,3.7
E00065278,66.3,24.5,9.1
E00065279,69.2,23.7,7.1
E00065280,72.9,22.2,4.9
E00065281,65,23.2,11.8
E00065282,72.1,19.7,8.2
E00065283,59.8,22.2,18
E00065284,77.6,14.8,7.6
E00065285,60.6,29.5,9.8
E00065286,65.3,22.4,12.2
E00065287,52.8,31.7,15.6
E00065288,69.1,18.6,12.3
E00065289,59.8,27.2,12.9
E00065290,71.6,16.9,11.5
E00065291,70.7,21.5,7.9
E00065292,65.6,23.3,11.1
E00065293,72.4,17.7,9.9
E00065294,84.1,12.2,3.7
E00065295,59.6,25.8,14.6
E00065296,67.5,22,10.5
E00065297,70.2,17,12.8
E00065298,72.3,18.5,9.2
E00065299,76.3,16.7,7
E00065300,61.3,26.7,12
E00065301,58,22.9,19
E00065302,71.3,18.6,10.1
E00065303,57.8,22,20.2
E00065304,67,23.3,9.7
E00065305,63.5,28.8,7.7
E00065306,65.9,19.4,14.7
E00065307,80.3,14,5.7
E00065308,79.8,14,6.2
E00065309,86.4,9.2,4.4
E00065310,77.6,14.5,7.8
E00065311,74.7,19.2,6
E00065312,77.4,13.7,8.9
E00065313,68.4,16.9,14.7
E00065314,68.3,21.8,10
E00065315,69.6,15.4,15
E00065316,72.5,19.3,8.2
E00065317,84.7,12.1,3.2
E00065318,60.1,21.6,18.3
E00065319,63.6,25.6,10.8
E00065320,74.5,17.3,8.2
E00065321,68.6,22.3,9.1
E00065322,67.3,19.9,12.8
E00065323,57.9,21.7,20.4
E00065324,74.2,16.1,9.7
E00065325,74.5,16.7,8.8
E00065326,81.1,11.5,7.4
E00065327,74.9,17.9,7.2
E00065328,64.8,13.4,21.9
E00065329,62.3,27.6,10.1
E00065330,80.8,13.9,5.3
E00065331,78.2,15,6.7
E00065332,73.7,17.2,9.1
E00065333,64.5,25.3,10.2
E00065334,77.8,15.2,7
E00065335,67.2,19.1,13.7
E00065336,65.9,22.3,11.8
E00065337,64.5,20.8,14.7
E00065338,65,21.9,13.1
E00065339,73.9,19.8,6.3
E00065340,70.5,19.3,10.2
E00065341,72.5,17.5,10
E00065342,65.3,21.9,12.8
E00065343,66.3,17.9,15.8
E00065344,73.6,18.5,7.9
E00065345,53.6,29.3,17.1
E00065500,73,19,8
E00065501,81.3,14.8,3.9
E00065502,72.2,21.2,6.6
E00065503,65.6,24.2,10.3
E00065509,74.4,18.4,7.2
E00065510,76.4,15.4,8.1
E00065511,73.6,16.1,10.2
E00065512,79.2,15.5,5.4
E00065513,82.9,13.9,3.2
E00065514,77.1,18.5,4.5
E00065522,87.4,9.6,3
E00065536,82.3,13.9,3.8
E00065537,81.9,13.2,4.9
E00065538,81.5,14.1,4.5
E00065540,72.8,18.1,9.2
E00065541,75.3,17.1,7.6
E00065543,73.7,16.6,9.7
E00141804,74.7,18.4,6.9
E00174850,68.4,22.2,9.3
E00175335,83.5,11.4,5.1
E00175336,79,15.1,6
E00175337,80,15.7,4.3
E00175340,78,18,3.9
E00175341,84.4,11.8,3.7
E00175363,89.7,6.5,3.8
E00175365,88.1,10.3,1.6
E00175367,73.5,19.1,7.4
E00175369,72.1,21.4,6.5
E00185507,65.5,19.7,14.8
E00185519,77.2,15.4,7.4
E00185538,71.3,20.4,8.2
