geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00065212,100,0,0
E00065213,99.4,0,0.6
E00065214,95.7,4.3,0
E00065215,99.3,0.7,0
E00065216,98.1,1.9,0
E00065217,100,0,0
E00065218,71.5,28.5,0
E00065219,86.9,13.1,0
E00065220,100,0,0
E00065221,77.3,22.7,0
E00065222,30.1,69.9,0
E00065224,34.2,65.8,0
E00065225,90.9,0,9.1
E00065226,59.4,40.6,0
E00065227,70.6,29.4,0
E00065228,99.3,0.7,0
E00065229,84.2,15.8,0
E00065230,100,0,0
E00065231,100,0,0
E00065232,98.6,1.4,0
E00065233,87,13,0
E00065234,78.4,21.6,0
E00065235,100,0,0
E00065236,89.9,6.5,3.6
E00065237,89.7,10.3,0
E00065238,82.1,17.9,0
E00065239,100,0,0
E00065240,100,0,0
E00065241,98.6,1.4,0
E00065242,92.1,7.9,0
E00065243,100,0,0
E00065244,97,3,0
E00065245,65.8,34.2,0
E00065246,55.1,44.2,0.7
E00065247,35.6,64.4,0
E00065248,67.5,32.5,0
E00065249,94.2,5.8,0
E00065250,100,0,0
E00065251,96.1,3.9,0
E00065252,100,0,0
E00065253,100,0,0
E00065254,98.5,1.5,0
E00065255,100,0,0
E00065256,82.2,17.8,0
E00065257,100,0,0
E00065259,99.6,0.4,0
E00065260,100,0,0
E00065262,94.9,5.1,0
E00065263,86.7,13.3,0
E00065264,7.8,92.2,0
E00065265,86.7,13.3,0
E00065266,98.5,1.5,0
E00065267,61.6,38.4,0
E00065268,4.3,94.8,0.9
E00065269,99.3,0,0.7
E00065271,91.5,7.7,0.9
E00065272,93.5,6.5,0
E00065273,99,1,0
E00065274,100,0,0
E00065275,99.1,0.9,0
E00065276,66.4,33.6,0
E00065277,100,0,0
E00065278,99.1,0.9,0
E00065279,98.9,1.1,0
E00065280,99.2,0.8,0
E00065281,93.2,5.1,1.7
E00065282,100,0,0
E00065283,100,0,0
E00065284,100,0,0
E00065285,95.6,4.4,0
E00065286,98.5,1.5,0
E00065287,99.2,0.8,0
E00065288,98.2,1.8,0
E00065289,97.7,2.3,0
E00065290,75.6,24.4,0
E00065291,95.8,4.2,0
E00065292,69.1,30.9,0
E00065293,100,0,0
E00065294,100,0,0
E00065295,70.9,29.1,0
E00065296,39.5,59.9,0.7
E00065297,35.6,64.4,0
E00065298,94.6,5.4,0
E00065299,82,17.3,0.8
E00065300,27.7,72.3,0
E00065301,100,0,0
E00065302,75.6,24.4,0
E00065303,11.8,88.2,0
E00065304,39,61,0
E00065305,74.5,25.5,0
E00065306,73.2,26,0.8
E00065307,95.3,4.7,0
E00065308,76.6,23.4,0
E00065309,95.2,4.8,0
E00065310,93.2,6.8,0
E00065311,100,0,0
E00065312,61.4,38.6,0
E00065313,68,32,0
E00065314,66.4,33.6,0
E00065315,38.7,61.3,0
E00065316,56.4,43.6,0
E00065317,100,0,0
E00065318,38.8,61.3,0
E00065319,97.1,2.9,0
E00065320,91.1,8.1,0.8
E00065321,41.9,58.1,0
E00065322,62.5,37.5,0
E00065323,75.6,9.8,14.6
E00065324,98.3,1.7,0
E00065325,74,26,0
E00065326,100,0,0
E00065327,84.2,15.8,0
E00065328,95.3,4.7,0
E00065329,25.5,74.5,0
E00065330,81,19,0
E00065331,89.9,10.1,0
E00065332,56.7,43.3,0
E00065333,27.5,72.5,0
E00065334,77.3,22.7,0
E00065335,30.4,69.6,0
E00065336,50.5,49.5,0
E00065337,60.9,39.1,0
E00065338,28.8,70.6,0.7
E00065339,75.4,24.6,0
E00065340,51.4,48.6,0
E00065341,99.1,0.9,0
E00065342,19.5,80.5,0
E00065343,98.4,0.8,0.8
E00065344,85.9,14.1,0
E00065345,51.8,48.2,0
E00065500,98.4,0.8,0.8
E00065501,98.6,1.4,0
E00065502,99.3,0.7,0
E00065503,99.3,0.7,0
E00065509,84,2,14
E00065510,100,0,0
E00065511,98.4,1.1,0.5
E00065512,80.6,17.6,1.8
E00065513,98.4,1.6,0
E00065514,100,0,0
E00065522,100,0,0
E00065536,98.9,1.1,0
E00065537,100,0,0
E00065538,97.5,2.5,0
E00065540,96.2,3.8,0
E00065541,98,0.7,1.3
E00065543,99.1,0.9,0
E00141804,97.6,2.4,0
E00174850,74.6,25.4,0
E00175335,99.1,0.9,0
E00175336,99.2,0,0.8
E00175337,98.9,1.1,0
E00175340,58.8,41.2,0
E00175341,63.4,36.6,0
E00175363,89.5,10.5,0
E00175365,100,0,0
E00175367,100,0,0
E00175369,81.7,18.3,0
E00185507,100,0,0
E00185519,100,0,0
E00185538,76.4,0.7,22.9
