areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00084160,92.1,3.3,1.4,3.3
E00090193,94.3,4.7,0,0.9
E00090194,93.5,5,0.8,0.8
E00090201,92.4,5.3,1.1,1.1
E00145742,95,3.2,0.9,0.9
E00145743,90.5,6.1,1.5,1.9
E00145744,89.9,7.2,0.4,2.5
E00145745,92.4,5.5,0.9,1.2
E00145746,88.3,6.3,0,5.4
E00145747,91.9,5.4,1.2,1.5
E00145748,90.5,7.6,0.4,1.5
E00145749,94.3,3.7,0,2
E00145928,94.1,4.4,0.6,0.9
E00145929,92.4,5.1,1.1,1.4
E00145930,93.1,6,0.4,0.4
E00145931,92.3,4.8,1.1,1.9
E00145932,89.8,4.6,1.5,4
E00145933,93.9,4.8,0.3,1
E00145934,92.4,1.9,2.3,3.4
E00145935,92.4,5.1,0,2.5
E00145936,93.1,5.5,0.4,1.1
E00145937,93.7,4.3,0,1.9
E00145938,92.6,3.7,0.4,3.3
E00145939,92.2,4.7,0.3,2.7
E00145940,94.3,4.4,0.9,0.3
E00145941,96,3.5,0.5,0
E00145942,93,3.5,1.7,1.7
E00145943,90.9,4.4,1,3.7
E00145944,89.6,6.7,2.2,1.5
E00145945,92.9,3.1,1.1,2.9
E00145946,92.7,4.3,1.7,1.3
E00145947,89.8,3.4,0.8,5.9
E00145948,96.8,1.6,0,1.6
E00145949,93.2,5.5,0.9,0.5
E00145950,95.7,2.8,0.6,0.9
E00145951,91.8,5.8,0.7,1.7
E00145952,94,4.7,0.3,1
E00145953,89.7,6.1,1,3.2
E00145954,92,2.5,1.7,3.8
E00145955,93.8,4.8,0.8,0.6
E00145956,93.6,4.3,1.1,1.1
E00145957,95.4,3.6,0.5,0.5
E00145958,94.6,3.1,1,1.4
E00145959,92.4,2,2,3.7
E00145960,90.4,7.2,1.2,1.2
E00145961,92.3,5.6,1.5,0.6
E00145962,94.3,4.9,0,0.8
E00145963,92.3,4.5,1.4,1.8
E00145964,92.6,2.9,0.7,3.7
E00145965,92.3,4.3,1.8,1.5
E00145966,96.6,1.9,0,1.5
E00145967,93.3,4.9,0,1.8
E00145968,92.4,6.6,0.3,0.7
E00145979,91.1,6.7,0.8,1.5
E00145980,89.5,7.4,0.6,2.5
E00145982,89.5,6.7,1.6,2.2
E00145990,92,5.5,1.4,1.1
E00145993,92.3,4,0.7,3
E00145994,91.3,4.8,2.1,1.8
E00145995,92.9,4.7,0.5,2
E00145996,91.3,7.3,0.7,0.7
E00145997,91.8,5,0.3,2.9
E00145998,92.2,3.7,1.6,2.5
E00145999,90.5,4.3,2.1,3.1
E00146000,90.5,4.6,1.5,3.4
E00146001,90.9,6.7,1.1,1.4
E00146002,91.2,5.4,0.4,3.1
E00146003,94.2,2.9,0.3,2.6
E00146004,92.4,5.4,1,1.3
E00146005,88.7,4.4,1.5,5.4
E00146006,91.9,5.4,0.8,1.9
E00146007,93.4,3.1,1.5,2
E00146008,92.8,3.5,1.5,2.2
E00146009,92.3,4.4,0.9,2.4
E00146069,90.1,5.7,1.8,2.3
E00146070,94.5,5,0.3,0.3
E00146071,91.4,6.1,2.2,0.3
E00146074,88.2,6.5,1.2,4.1
E00173180,91.9,6.6,0.4,1.1
E00173187,93.3,4.2,1.2,1.2
E00186049,95.9,1.4,1.3,1.4
E00186051,95,3.3,0.8,0.8
