areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00084160,25.2,35.1,25.2,14.4
E00090193,2.2,21.7,45.7,30.4
E00090194,0.9,23.4,39.6,36
E00090201,6,27.4,40.2,26.5
E00145742,6.8,34.9,34.2,24
E00145743,5.8,28.3,41.7,24.2
E00145744,3.8,21.9,38.1,36.2
E00145745,4.3,19.4,46,30.2
E00145746,4.1,33,30.9,32
E00145747,7,22.5,43,27.5
E00145748,2.5,31.7,40,25.8
E00145749,4.1,29.1,40.5,26.4
E00145928,25.7,34,31.9,8.3
E00145929,13.4,57.9,20.7,7.9
E00145930,15,54.1,22.6,8.3
E00145931,7.7,32.4,40.8,19
E00145932,24.8,28.3,38.9,8
E00145933,11.4,50,27.9,10.7
E00145934,32.8,45.8,15.3,6.1
E00145935,24.8,52.7,18.6,3.9
E00145936,19.4,54.2,22.6,3.9
E00145937,25.4,50.8,19.5,4.2
E00145938,7.5,52.2,31.3,9
E00145939,9.9,57.9,26.3,5.9
E00145940,23.7,54.4,17.8,4.1
E00145941,3.2,55.3,29.8,11.7
E00145942,9.2,35.8,42.2,12.8
E00145943,6.5,34.7,37.1,21.8
E00145944,7.6,54.2,30.5,7.6
E00145945,14.6,35.4,33.5,16.5
E00145946,8.3,63.6,22.7,5.3
E00145947,15.2,72.2,10.1,2.5
E00145948,23.1,46.9,23.1,6.9
E00145949,17.5,57.5,21.7,3.3
E00145950,9.4,43.5,33.3,13.8
E00145951,10.1,43.4,36.4,10.1
E00145952,2.7,25.2,48.3,23.8
E00145953,11,37.5,36.8,14.7
E00145954,34.4,37.6,17.2,10.8
E00145955,5.3,28.2,50.4,16
E00145956,16.1,56.5,23,4.3
E00145957,22.3,53.7,18.2,5.8
E00145958,23.2,56.5,18.1,2.3
E00145959,10.9,54.4,29.3,5.4
E00145960,19.1,48.6,24.9,7.5
E00145961,2.3,40.6,46.1,10.9
E00145962,13.6,52.3,31.8,2.3
E00145963,22.2,39.3,24.8,13.7
E00145964,23.8,48.5,21.8,5.8
E00145965,5,31.4,47.1,16.4
E00145966,19,42.1,30.6,8.3
E00145967,14.9,54.5,21.5,9.1
E00145968,3.3,39,47.2,10.6
E00145979,5.6,29.1,43.2,22.1
E00145980,5.1,22,40.7,32.2
E00145982,2.2,29,45.4,23.5
E00145990,2.9,22.9,48.6,25.7
E00145993,10.2,21.9,35.9,32
E00145994,6.6,28.7,52.2,12.5
E00145995,3.8,22.3,45.9,28
E00145996,0.8,23.8,46.7,28.7
E00145997,2.2,23.1,44,30.6
E00145998,11.4,34.8,36.4,17.4
E00145999,6.2,35.2,46.9,11.7
E00146000,8.2,34,40.8,17
E00146001,16.5,42.4,30.9,10.1
E00146002,7.7,41.9,40.2,10.3
E00146003,13,38.4,32.6,15.9
E00146004,9.6,40.4,34.9,15.1
E00146005,20.8,54.5,19.8,5
E00146006,7,33.1,40.1,19.7
E00146007,7.5,43.9,36.9,11.8
E00146008,10.8,33.1,40.8,15.3
E00146009,12.8,33.1,36.5,17.6
E00146069,9.1,40.6,32.1,18.2
E00146070,5.9,28.3,44.7,21.1
E00146071,3.7,23.1,38.8,34.3
E00146074,7.8,25,44.8,22.4
E00173180,7.8,29.1,45.6,17.5
E00173187,2.6,25,38.8,33.6
E00186049,11.1,23.8,46,19
E00186051,4.7,20.9,39.5,34.9
