areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00084160,43.3,56.7
E00090193,27.4,72.6
E00090194,32.1,67.9
E00090201,27,73
E00145742,34.4,65.6
E00145743,36.8,63.2
E00145744,32.8,67.2
E00145745,37.9,62.1
E00145746,30.2,69.8
E00145747,35.6,64.4
E00145748,34.6,65.4
E00145749,30.9,69.1
E00145928,28.6,71.4
E00145929,33.6,66.4
E00145930,25.2,74.8
E00145931,34.1,65.9
E00145932,33.8,66.2
E00145933,30.9,69.1
E00145934,31.8,68.2
E00145935,29.9,70.1
E00145936,24.4,75.6
E00145937,33.6,66.4
E00145938,33.3,66.7
E00145939,28.9,71.1
E00145940,28.6,71.4
E00145941,31,69
E00145942,33.6,66.4
E00145943,29.9,70.1
E00145944,36.8,63.2
E00145945,31.5,68.5
E00145946,29.9,70.1
E00145947,34.6,65.4
E00145948,36.9,63.1
E00145949,22.9,77.1
E00145950,30.9,69.1
E00145951,34,66
E00145952,32.2,67.8
E00145953,27.3,72.7
E00145954,39.7,60.3
E00145955,34.2,65.8
E00145956,31.5,68.5
E00145957,20.8,79.2
E00145958,25,75
E00145959,24.9,75.1
E00145960,31.1,68.9
E00145961,30.4,69.6
E00145962,23,77
E00145963,32.3,67.7
E00145964,32.3,67.7
E00145965,38.1,61.9
E00145966,29.4,70.6
E00145967,28.1,71.9
E00145968,30.3,69.7
E00145979,29.7,70.3
E00145980,39.4,60.6
E00145982,30.7,69.3
E00145990,32.9,67.1
E00145993,33.8,66.2
E00145994,29.7,70.3
E00145995,28.3,71.7
E00145996,34.8,65.2
E00145997,38,62
E00145998,34.5,65.5
E00145999,28.6,71.4
E00146000,25.6,74.4
E00146001,34.7,65.3
E00146002,39.3,60.7
E00146003,38.5,61.5
E00146004,22.8,77.2
E00146005,31,69
E00146006,27.5,72.5
E00146007,28.5,71.5
E00146008,28,72
E00146009,30.8,69.2
E00146069,31.8,68.2
E00146070,29.8,70.2
E00146071,26.4,73.6
E00146074,36.4,63.6
E00173180,30.2,69.8
E00173187,34.7,65.3
E00186049,18.2,81.8
E00186051,18.5,81.5
