areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00084160,94.4,1.4,4.2
E00090193,89.7,2.2,8.1
E00090194,88.8,1.5,9.7
E00090201,92,4,4
E00145742,90.6,3.4,6
E00145743,97.5,0.4,2.2
E00145744,89.6,2.1,8.3
E00145745,95.5,2.5,2
E00145746,92.2,3.5,4.3
E00145747,94.3,1.1,4.5
E00145748,94.5,1,4.5
E00145749,91.9,0.8,7.3
E00145928,85.5,3.8,10.7
E00145929,90.1,1.4,8.5
E00145930,88.9,4.9,6.2
E00145931,93.8,2.1,4.1
E00145932,90.4,2.3,7.3
E00145933,87.6,4.2,8.2
E00145934,91.4,2.2,6.3
E00145935,91,2,7
E00145936,84.7,5.1,10.2
E00145937,81.7,2.3,16.1
E00145938,83.6,6.3,10.1
E00145939,84.3,3.5,12.1
E00145940,71.5,4.3,24.2
E00145941,87.4,5.1,7.5
E00145942,87.1,2.6,10.2
E00145943,89.5,1.9,8.6
E00145944,82.7,1.7,15.6
E00145945,90.4,2.8,6.9
E00145946,89.8,4.9,5.3
E00145947,96.6,0.8,2.5
E00145948,88,4.6,7.3
E00145949,84.4,2.9,12.8
E00145950,92.4,1.5,6.1
E00145951,92.4,1,6.7
E00145952,89.1,2.3,8.6
E00145953,90.2,4.1,5.7
E00145954,91.4,1.2,7.4
E00145955,88.9,3.5,7.6
E00145956,86,2,11.9
E00145957,92.9,1.4,5.7
E00145958,76.1,2.3,21.6
E00145959,76.6,6.5,16.9
E00145960,84.1,2.6,13.4
E00145961,87.8,3,9.2
E00145962,87.2,3.1,9.7
E00145963,91.4,2.6,6
E00145964,91,2.1,6.9
E00145965,92.1,3.2,4.7
E00145966,74.1,5.7,20.2
E00145967,90.3,1.7,8.1
E00145968,89.7,1.7,8.6
E00145979,91.8,2.5,5.7
E00145980,93.3,1.8,4.9
E00145982,95.3,1.5,3.2
E00145990,93,1.6,5.4
E00145993,95.5,0.3,4.1
E00145994,92.1,2.3,5.6
E00145995,94.6,0.9,4.5
E00145996,93.2,3.7,3.1
E00145997,92.1,2.2,5.6
E00145998,92.5,3.8,3.8
E00145999,94.7,2.4,2.9
E00146000,91.5,2.6,5.9
E00146001,89.4,2,8.6
E00146002,92.4,2.7,4.8
E00146003,88.3,2.7,9
E00146004,93.7,1.8,4.5
E00146005,97.2,0,2.8
E00146006,93.4,2.9,3.7
E00146007,95,1.2,3.7
E00146008,89.7,2.8,7.6
E00146009,95.2,1.4,3.4
E00146069,94.5,0.5,5
E00146070,93.4,3.2,3.5
E00146071,93,1.2,5.8
E00146074,96.2,1.1,2.7
E00173180,92.4,4.3,3.2
E00173187,90.5,3.5,6.1
E00186049,34.3,5.8,59.8
E00186051,87.7,8.2,4.1
