areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00084160,85.1,13.5,0.9,0,0.5
E00090193,84.4,9.4,2.7,0,3.6
E00090194,85.6,10,1.8,1.1,1.5
E00090201,90.6,7.2,1.1,1.1,0
E00145742,86.3,10.5,2,0.6,0.6
E00145743,93.1,5.8,0,0.4,0.7
E00145744,89,7.9,1,0.7,1.4
E00145745,87.6,10.1,0.6,1.1,0.6
E00145746,88.4,6.5,2.6,1.3,1.3
E00145747,86.6,11.1,0.3,1.7,0.3
E00145748,85.9,11,1,1,1
E00145749,88,9.7,0,0.3,1.9
E00145928,80.8,12.7,4.7,1.2,0.6
E00145929,83.3,10.1,3.1,1,2.4
E00145930,81.9,13.6,1.2,2.1,1.2
E00145931,87.6,9,2.1,1.3,0
E00145932,87.7,9.9,0.3,1.8,0.3
E00145933,81.2,12.3,2.9,1,2.6
E00145934,78,17.2,3,1.1,0.7
E00145935,77.6,16.9,1,1.5,3
E00145936,81.2,9.9,5.5,3.4,0
E00145937,78.1,11.9,5.9,1.4,2.7
E00145938,80.8,11.9,3.1,2.4,1.7
E00145939,80.6,11.7,4.2,1,2.6
E00145940,61.9,17.4,5.8,9.5,5.5
E00145941,83.6,10.8,2.8,1.4,1.4
E00145942,83.6,9.5,3.3,2.3,1.3
E00145943,87.6,7.6,1.6,1.3,1.9
E00145944,74.7,15,4.1,4.8,1.4
E00145945,85.1,9.9,1.9,1.7,1.4
E00145946,86.3,10,0.8,1.2,1.7
E00145947,93.3,4.2,2.5,0,0
E00145948,84.9,10.4,0.8,0.8,3.1
E00145949,80,10.2,3.7,6.1,0
E00145950,87.7,9.1,1.5,1.2,0.6
E00145951,91.7,5.8,1.3,1,0.3
E00145952,84.3,10.1,2.8,2.3,0.5
E00145953,85.9,9.7,0.9,2.8,0.6
E00145954,85.1,9.5,2.5,2.1,0.8
E00145955,88.9,9,0.8,0.8,0.5
E00145956,76.5,12.6,6.5,3.1,1.4
E00145957,87.1,6.2,4.3,1.4,1
E00145958,66.2,13.9,10.6,3,6.3
E00145959,71.7,14.8,6.8,3.4,3.4
E00145960,74.2,17,2.3,1.4,5.1
E00145961,84.5,10.9,1.8,2.1,0.9
E00145962,82.5,10.6,1.7,2.9,2.4
E00145963,86.4,10.2,1.7,1.3,0.4
E00145964,87.6,6.9,2.6,2.6,0.2
E00145965,85.9,8.8,1.2,1.8,2.3
E00145966,73.4,13.1,6.7,5.7,1.1
E00145967,89,8.9,1.3,0.8,0
E00145968,84.6,11.4,0,0.7,3.3
E00145979,88.3,8.1,2.2,0.4,1.1
E00145980,81.9,11.4,1.2,0.6,4.8
E00145982,91.3,7.2,0.4,0,1.1
E00145990,86.5,9.4,0.8,2.7,0.5
E00145993,92.7,5.8,0.6,0.3,0.6
E00145994,90.4,8.2,1.2,0,0.3
E00145995,88.5,7.3,2.3,0.9,0.9
E00145996,85.7,11.6,1.7,0.3,0.7
E00145997,90.2,8.4,0.3,0.8,0.3
E00145998,89.2,7.3,0.6,2.9,0
E00145999,93.5,5.3,0.9,0.3,0
E00146000,88,9.4,1.2,0.9,0.6
E00146001,83.6,8.2,3.6,4.6,0
E00146002,89.7,6.8,0.3,0,3.1
E00146003,86.4,5.4,4.2,0.6,3.3
E00146004,90.7,7.5,0,1.8,0
E00146005,97.2,2.3,0.5,0,0
E00146006,91.1,6,1.6,0,1.3
E00146007,91.2,7.5,0.6,0.6,0
E00146008,88.7,7.4,1.9,0.5,1.6
E00146009,90.9,6.3,1.4,1.1,0.3
E00146069,92.6,5.2,1.2,0.5,0.5
E00146070,91.2,5.6,2.4,0.3,0.5
E00146071,86.8,8.6,2.1,0.9,1.5
E00146074,94.6,4.2,0.4,0,0.8
E00173180,90.4,7.9,1.8,0,0
E00173187,83.6,9.7,5,1.2,0.6
E00186049,24.6,44.1,12.6,12.1,6.6
E00186051,82.8,14.8,1.6,0,0.8
