areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00006643,7,19.1,62.8,11.1
E00006644,13.9,20.1,56.7,9.3
E00006646,12.7,22.5,56.9,7.8
E00006647,8.6,20.5,57,13.9
E00006648,7.4,14.8,69.8,7.9
E00006650,10.2,18.9,62.3,8.6
E00006651,18.2,27.7,44.6,9.5
E00006652,14,22.8,58.6,4.7
E00006653,19.5,19.5,53.9,7
E00006654,10.5,18.6,66.4,4.5
E00006655,15.6,20.2,56.1,8.1
E00006656,12.2,17.3,62.2,8.2
E00006657,7.4,18.8,60.9,12.9
E00006658,10,21.4,58.5,10
E00006659,9.6,27.4,57,5.9
E00006660,9.8,21.9,56.3,12
E00006661,13,27,52.4,7.6
E00006662,12,21.4,61.5,5.1
E00006663,9.8,29.5,50.3,10.4
E00006667,10.3,22.8,57.2,9.7
E00006669,12.9,20.1,61.2,5.8
E00006671,16.1,20.3,56.8,6.8
E00006672,14.6,19.9,58.9,6.6
E00006762,13.2,26.4,55.6,4.9
E00006768,11,16.1,65.7,7.2
E00006769,8,19.6,65.8,6.7
E00006784,12.3,20.2,63.4,4.1
E00006787,9.7,21,60.8,8.5
E00006790,8.9,22,63.4,5.8
E00006791,12.5,18.8,60.7,8
E00006793,8.5,21.2,63.6,6.7
E00006794,10.2,22.8,61.7,5.3
E00006795,9.6,28.8,53.3,8.3
E00006796,11.5,16.2,64.2,8.1
E00006797,13.4,24.6,54.7,7.3
E00006800,9.4,19.3,67.8,3.5
E00006801,7.7,22.6,63.8,5.9
E00006802,16.1,20.1,59.8,4
E00006804,13.5,22.9,56.7,6.9
E00006806,8.6,36,51.1,4.3
E00006807,10.4,20.5,62.2,6.9
E00006809,14.5,21.7,52.4,11.4
E00006810,9.7,21.6,61.9,6.8
E00006811,8.8,19.9,64.1,7.2
E00006812,12.5,23.8,57.9,5.8
E00006813,7.1,25,56.7,11.2
E00006814,11.4,24,57.2,7.4
E00006815,14.3,25.3,53.8,6.6
E00006817,15.6,15.1,64.6,4.7
E00006818,15.1,23.8,51.7,9.3
E00006819,9.4,20.9,62.8,6.8
E00011974,8.4,23.4,61.2,7
E00011980,9.3,22.2,64.5,4
E00011982,12,19,59.5,9.5
E00012176,10.8,15.7,63.9,9.6
E00012178,10.9,24.1,51.1,13.9
E00012180,10.1,28.2,53,8.7
E00012182,11.9,18.3,61.9,7.8
E00012186,8.3,24.1,61.8,5.7
E00012187,11.3,18.3,59.2,11.3
E00012189,15.4,18.1,59.3,7.1
E00012195,8.4,16.2,64.2,11.2
E00012196,14.8,17.6,61.5,6.1
E00012197,10.8,20.7,59.6,8.9
E00012199,8.2,15.8,69.4,6.6
E00012200,14.4,16.2,63.4,6
E00012201,15.4,15.9,64.6,4.1
E00012384,13.5,23.3,56.4,6.8
E00012385,15.5,26.4,45.3,12.8
E00012386,9.6,20.4,63.8,6.3
E00012387,12.3,29.8,52.6,5.3
E00012390,17.1,23.5,54.7,4.7
E00012391,12.6,23.2,55.3,8.9
E00012392,12.9,10,64.3,12.9
E00012393,10.8,21.2,57.6,10.3
E00012394,13.4,18.4,63.2,5
E00012396,9.5,19.6,65.4,5.6
E00012397,10.2,27.3,54.6,7.8
E00012398,10.7,18,63.5,7.9
E00012399,8.1,22.7,59.3,9.9
E00012400,9,24.5,60.8,5.7
E00012401,12.4,20.6,60.3,6.7
