areacd,sex-001,sex-002
E00006643,50.9,49.1
E00006644,48.9,51.1
E00006646,49.3,50.7
E00006647,53.6,46.4
E00006648,51.7,48.3
E00006650,53.2,46.8
E00006651,51.3,48.7
E00006652,50.5,49.5
E00006653,47.3,52.7
E00006654,50.4,49.6
E00006655,50.8,49.2
E00006656,47.4,52.6
E00006657,49.4,50.6
E00006658,50.9,49.1
E00006659,47.2,52.8
E00006660,48.6,51.4
E00006661,50.1,49.9
E00006662,49.3,50.7
E00006663,52.5,47.5
E00006667,52.5,47.5
E00006669,55.1,44.9
E00006671,56.1,43.9
E00006672,51.5,48.5
E00006762,49.9,50.1
E00006768,51.7,48.3
E00006769,47.2,52.8
E00006784,48.7,51.3
E00006787,48,52
E00006790,49.2,50.8
E00006791,48.8,51.2
E00006793,46.2,53.8
E00006794,47.7,52.3
E00006795,49.9,50.1
E00006796,49.5,50.5
E00006797,46.1,53.9
E00006800,47.9,52.1
E00006801,49.3,50.7
E00006802,47.1,52.9
E00006804,50.4,49.6
E00006806,50.8,49.2
E00006807,44.5,55.5
E00006809,47.4,52.6
E00006810,46.9,53.1
E00006811,47,53
E00006812,46.1,53.9
E00006813,50.7,49.3
E00006814,47.5,52.5
E00006815,57.4,42.6
E00006817,49.7,50.3
E00006818,48.3,51.7
E00006819,46.4,53.6
E00011974,50.1,49.9
E00011980,49.3,50.7
E00011982,50.7,49.3
E00012176,50.4,49.6
E00012178,50.9,49.1
E00012180,55.3,44.7
E00012182,47.7,52.3
E00012186,51.3,48.7
E00012187,47.1,52.9
E00012189,45.6,54.4
E00012195,43,57
E00012196,49.6,50.4
E00012197,51.9,48.1
E00012199,49,51
E00012200,48.2,51.8
E00012201,48.4,51.6
E00012384,51.4,48.6
E00012385,54.6,45.4
E00012386,47.9,52.1
E00012387,51.7,48.3
E00012390,51.1,48.9
E00012391,52.5,47.5
E00012392,47.5,52.5
E00012393,49,51
E00012394,47.9,52.1
E00012396,47.4,52.6
E00012397,47.6,52.4
E00012398,49.4,50.6
E00012399,49.4,50.6
E00012400,48,52
E00012401,50.9,49.1
E00012402,47.7,52.3
E00012403,49,51
E00012404,51.2,48.8
E00012405,45.8,54.2
E00012406,44.6,55.4
E00012407,49.6,50.4
E00012408,46.3,53.7
E00012409,48.4,51.6
E00012410,50.9,49.1
E00012411,48.6,51.4
E00012412,53.7,46.3
E00012413,49.6,50.4
E00012414,50,50
E00012415,50,50
E00012416,52.8,47.2
E00012417,49,51
E00012418,51,49
E00012419,50.6,49.4
E00012472,47.1,52.9
E00012474,51.9,48.1
E00012475,48,52
E00012476,50.9,49.1
E00012477,47.7,52.3
E00012478,52.6,47.4
E00012479,50.7,49.3
E00012713,49.7,50.3
E00012714,50.6,49.4
E00012715,51.8,48.2
E00012726,50.8,49.2
E00012727,53.8,46.2
E00012728,46.5,53.5
E00012729,45.6,54.4
E00012730,59.3,40.7
E00012731,48.5,51.5
E00012732,50.3,49.7
E00012733,52.9,47.1
E00012734,51.8,48.2
E00012735,49,51
E00012858,49.3,50.7
E00012859,47.5,52.5
E00012860,48.8,51.2
E00012861,48.2,51.8
E00012862,48.8,51.3
E00012863,49.2,50.8
E00012864,46.9,53.1
E00012865,47.5,52.5
E00012866,48.1,51.9
E00012867,49.1,50.9
E00012868,50.6,49.4
E00012869,50.9,49.1
E00012870,53.5,46.5
E00012871,52.9,47.1
E00012872,50.6,49.4
E00012873,45.3,54.7
E00012875,53.8,46.2
E00012876,50.2,49.8
E00012877,49.4,50.6
E00012878,43.7,56.3
E00012879,51.3,48.7
E00012880,53.1,46.9
E00012881,49.6,50.4
E00012882,46.9,53.1
E00012883,46.9,53.1
E00012884,47.3,52.7
E00012885,45.3,54.7
E00012886,49.1,50.9
E00012887,48.7,51.3
E00012888,50.5,49.5
E00012891,43.1,56.9
E00012892,46.8,53.2
E00012903,50.2,49.8
E00012904,51.6,48.4
E00012905,49.1,50.9
E00012906,51.7,48.3
E00012907,48.2,51.8
E00012908,47.8,52.2
E00012909,56.2,43.8
E00012910,51.1,48.9
E00012911,50.3,49.7
E00012912,56.8,43.2
E00012914,54.4,45.6
E00012916,53.1,46.9
E00012918,49.4,50.6
E00012919,50.4,49.6
E00013024,50.1,49.9
E00013025,48,52
E00013026,50.7,49.3
E00013027,51.2,48.8
E00013028,50.5,49.5
E00013029,45.9,54.1
E00013030,48.5,51.5
E00013031,48.9,51.1
E00013032,54.6,45.4
E00013035,49.4,50.6
E00013036,47.1,52.9
E00013037,51.1,48.9
E00013038,49,51
E00013039,48.4,51.6
E00013040,52.5,47.5
E00013041,52.4,47.6
E00013043,48.4,51.6
E00013044,45.8,54.2
E00013045,48,52
E00013046,54.5,45.5
E00013047,47.4,52.6
E00013048,51.7,48.3
E00013049,46.2,53.8
E00013050,51.5,48.5
E00013051,53,47
E00013052,52.6,47.4
E00013053,52.1,47.9
E00013054,52.3,47.7
E00013055,49.9,50.1
E00013056,48.6,51.4
E00013057,51.5,48.5
E00013058,55.7,44.3
E00013059,51.8,48.2
E00013060,49.6,50.4
E00013061,49.2,50.8
E00013062,52.3,47.7
E00013063,49.6,50.4
E00013064,59.4,40.6
E00013065,50.2,49.8
E00013066,50,50
E00013067,50.1,49.9
E00013068,51.4,48.6
E00013070,49.6,50.4
E00013071,47.4,52.6
E00013072,50.9,49.1
E00013074,52.8,47.2
E00013075,49.4,50.6
E00013076,48.5,51.5
E00013078,54.3,45.7
E00013079,47.5,52.5
E00013080,50.5,49.5
E00013081,49.2,50.8
E00013082,49.7,50.3
E00013083,51.8,48.2
E00013084,49.9,50.1
E00013085,51.4,48.6
E00013086,54.4,45.6
E00013087,50.4,49.6
E00013088,52.4,47.6
E00013089,53.5,46.5
E00013090,48.5,51.5
E00013091,50.9,49.1
E00013092,50.3,49.7
E00013093,53,47
E00013094,48,52
E00013095,50.7,49.3
E00013096,51.4,48.6
E00013097,52.4,47.6
E00013098,51.6,48.4
E00013099,50.5,49.5
E00013100,51.8,48.2
E00013101,50.9,49.1
E00013102,54.3,45.7
E00013103,43.1,56.9
E00013104,49,51
E00013105,47.9,52.1
E00013106,51.8,48.2
E00013107,48.7,51.3
E00013108,47.4,52.6
E00013109,43.3,56.7
E00013110,50.7,49.3
E00013111,51.8,48.2
E00013112,54.6,45.4
E00013113,51.1,48.9
E00013114,49.7,50.3
E00013115,53,47
E00013116,50.3,49.7
E00013117,51.3,48.7
E00013118,49.3,50.7
E00013119,47.5,52.5
E00013121,50.4,49.6
E00013123,52,48
E00013124,48.2,51.8
E00013126,51.4,48.6
E00013127,45.8,54.2
E00013129,48.4,51.6
E00013130,48.4,51.6
E00013131,49.7,50.3
E00013133,48.2,51.8
E00013136,47.8,52.2
E00013138,47.6,52.4
E00013140,49,51
E00013141,52.5,47.5
E00013144,46.4,53.6
E00013146,52.4,47.6
E00013147,44.2,55.8
E00013148,45.4,54.6
E00013149,48.1,51.9
E00013150,49,51
E00013152,48.9,51.1
E00013153,50.4,49.6
E00013154,51.3,48.7
