areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00006643,10,15.7,40.7,33.6
E00006644,16.8,37.1,21.7,24.5
E00006646,54.1,28.7,12.4,4.8
E00006647,38.2,36.8,18.4,6.6
E00006648,8.1,45.9,35.6,10.4
E00006650,12.5,42.9,39.3,5.4
E00006651,24.7,22.2,43.2,9.9
E00006652,16,26.3,36.5,21.2
E00006653,14.7,24.2,47.4,13.7
E00006654,2.1,3.5,29.2,65.3
E00006655,14,21.7,45.5,18.9
E00006656,37.5,32.5,25.8,4.2
E00006657,0.8,0.8,23.7,74.8
E00006658,2.4,4.8,24.2,68.5
E00006659,27.7,30.7,29.9,11.7
E00006660,2.5,29.2,31.7,36.7
E00006661,38.6,23.4,24.8,13.1
E00006662,31.3,43.3,18.7,6.7
E00006663,8.2,25.4,29.5,36.9
E00006667,28.4,10.1,42.2,19.3
E00006669,36.2,48.3,9.5,6
E00006671,23.1,41.7,23.1,12
E00006672,13.9,54,25.5,6.6
E00006762,18.9,54.1,18,9
E00006768,2.9,13.8,45.7,37.7
E00006769,31.7,13.7,38.5,16.1
E00006784,12.2,18.7,47.5,21.6
E00006787,9.6,7,58.3,25.2
E00006790,23.5,26.1,30.7,19.6
E00006791,0,4.3,64.7,30.9
E00006793,5.5,11,52.3,31.2
E00006794,10.1,14.7,56.6,18.6
E00006795,18.3,23.8,34.1,23.8
E00006796,5.6,15.3,60.4,18.8
E00006797,10.7,9.2,60.3,19.8
E00006800,7.5,9.7,62.7,20.1
E00006801,8.1,27.4,44.4,20.2
E00006802,17.1,27.1,42.9,12.9
E00006804,13.7,10.6,62.1,13.7
E00006806,6.3,81.8,10.5,1.4
E00006807,17.3,17.9,46.3,18.5
E00006809,5.3,26.5,49.6,18.6
E00006810,9,8.3,54.5,28.2
E00006811,22.9,17.1,44.8,15.2
E00006812,6,22.1,50.3,21.5
E00006813,3.8,15.8,65.4,15
E00006814,7.2,13.2,61.8,17.8
E00006815,11.7,42.9,29.9,15.6
E00006817,20.9,16.4,43.6,19.1
E00006818,13.5,32.5,43.7,10.3
E00006819,6,7.7,59.8,26.5
E00011974,4.1,52.4,36.1,7.5
E00011980,29.9,21.8,29.9,18.4
E00011982,9.2,30,34.6,26.2
E00012176,40.8,36.9,14.6,7.8
E00012178,11.6,17.9,49.1,21.4
E00012180,15.7,33.1,41.3,9.9
E00012182,22.8,29.4,33.1,14.7
E00012186,13.9,48.3,23.8,13.9
E00012187,5.3,84.7,9.3,0.7
E00012189,23.2,43.7,26.1,7
E00012195,20.2,31.6,34.2,14
E00012196,14.5,49,20,16.6
E00012197,41.6,41,12.1,5.2
E00012199,57.1,25.8,11,6.1
E00012200,34.8,40.6,15.2,9.4
E00012201,3.3,30.1,43.9,22.8
E00012384,0.9,55.9,38.7,4.5
E00012385,3,79.5,12.9,4.5
E00012386,3.7,8.1,63,25.2
E00012387,11.1,33.3,54.1,1.5
E00012390,1.8,38.9,43.4,15.9
E00012391,1.6,8.9,72.4,17.1
E00012392,85.7,13.4,0.8,0
E00012393,5,14.3,64.3,16.4
E00012394,1.7,5.1,71.8,21.4
E00012396,5.4,22.5,46.5,25.6
E00012397,7.4,13.2,66.9,12.5
E00012398,11.7,3.1,68.8,16.4
E00012399,12.8,26.4,44.8,16
E00012400,16.9,33.8,21.4,27.9
E00012401,1.6,3.9,64.3,30.2
E00012402,2.2,19.7,54,24.1
E00012403,25.8,16.7,38.6,18.9
E00012404,8.1,8.1,57.4,26.5
E00012405,8,11.6,65.2,15.2
