areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00006643,56.3,33.4,4.9,3.9,1.5
E00006644,37.1,28.3,13.4,13,8.2
E00006646,31.8,40.1,13.7,9.2,5.2
E00006647,46,34.3,10.2,5.2,4.3
E00006648,49.4,32.3,10.7,5.1,2.6
E00006650,47.8,36.5,5.9,6.3,3.4
E00006651,47.2,36,8.5,4.6,3.7
E00006652,35.5,36.5,12.6,8.3,7
E00006653,47.9,38.1,3,5.5,5.5
E00006654,46.3,44.4,5.7,3.2,0.4
E00006655,51,38.9,5.1,2.5,2.5
E00006656,36.9,41.1,9.6,4.2,8.1
E00006657,55.2,39.8,2.5,1.7,0.8
E00006658,51,38.2,4.4,3.4,3
E00006659,48.8,38.1,5.3,3.7,4
E00006660,57.4,34.1,5.6,1.2,1.7
E00006661,41.3,32.5,9,7.8,9.4
E00006662,58.3,33.9,4.5,2.7,0.6
E00006663,38,33.3,13.7,7.9,7.2
E00006667,56.6,38.2,2.6,1.7,0.9
E00006669,51.7,37.2,5.2,1,4.8
E00006671,65.4,32.4,1.6,0.6,0
E00006672,48.2,35.8,7.6,4.3,4.1
E00006762,40.4,33.9,10.8,9.8,5.1
E00006768,36.7,40.1,11.7,5.5,6
E00006769,33.5,34.8,12.4,9.1,10.2
E00006784,26.2,29.1,22.2,12,10.6
E00006787,34.7,38.9,10.8,8.2,7.5
E00006790,29.7,31.1,13.1,16.6,9.5
E00006791,35.6,40.9,10.1,7.9,5.4
E00006793,36.4,40.8,7.2,9.4,6.2
E00006794,37,34.9,13.9,7.3,6.9
E00006795,31.2,31,12.6,12.8,12.3
E00006796,28.2,36,15.1,12.3,8.4
E00006797,38,38.6,8.5,11.7,3.2
E00006800,35.3,35.5,15.9,8.6,4.6
E00006801,29.3,31.4,17.7,11.4,10.2
E00006802,30.2,26.5,19.8,15.8,7.8
E00006804,30.3,35.7,13.3,12.9,7.8
E00006806,39.2,25.6,16.1,13.2,5.8
E00006807,32,32.8,15.4,11.4,8.3
E00006809,29.6,34.5,15.5,11.3,9.1
E00006810,38.3,40.2,11.5,7.3,2.7
E00006811,33.8,29.5,10.9,16.2,9.7
E00006812,28,34,17.5,12.9,7.6
E00006813,39.7,36.7,3.6,14.6,5.4
E00006814,38.9,40.1,7.9,8.3,4.8
E00006815,59.2,40,0,0,0.8
E00006817,26,29.9,19.7,14.5,10
E00006818,32.9,36.9,14.3,10.8,5.1
E00006819,35.6,35.6,10.9,6.9,10.9
E00011974,38.7,24.6,16.5,10.9,9.3
E00011980,38.1,34.3,7.8,12.5,7.3
E00011982,37.1,35.5,9.5,11.8,6.1
E00012176,64.5,23.2,5.7,6.1,0.4
E00012178,63.6,27.4,4.8,2.4,1.8
E00012180,48.4,26.8,12.8,8,4
E00012182,39.4,27.5,13.4,11.9,7.8
E00012186,37.8,28.9,13.5,11.3,8.5
E00012187,33.7,25.5,17.6,13.7,9.5
E00012189,36.1,27.2,12.4,15.9,8.4
E00012195,30.7,42.1,10.6,11.2,5.4
E00012196,40,32.6,12.8,10,4.7
E00012197,39.4,32.4,14.1,10,4.1
E00012199,30.2,34.8,20.7,8.8,5.5
E00012200,32.2,35.3,16.6,11.1,4.8
E00012201,40,29.7,11.4,11.7,7.2
E00012384,67.3,28.4,2,1.5,0.8
E00012385,53.9,30.6,6.9,3.6,5
E00012386,35.1,38.6,10.8,8.5,7.1
E00012387,66,28.6,4,0.9,0.5
E00012390,40.1,32,11.9,6.8,9.2
E00012391,50.3,36.2,6.6,1.4,5.5
E00012392,55.6,35.4,3.4,5.1,0.6
E00012393,46.6,32.4,7.9,8.2,4.9
E00012394,48.1,37.5,7.4,3.7,3.2
E00012396,51,29.9,8.1,7.9,3.1
E00012397,46.7,31.7,9.7,5.7,6.1
E00012398,45.6,34.6,8.8,5,6
E00012399,53.7,31.3,6.6,5.9,2.5
E00012400,40.7,35.5,9.7,7.2,7
E00012401,54.7,27.9,9.5,4,3.8
E00012402,41.3,34.9,9,9.7,5.1
E00012403,40.1,27.1,13.2,13,6.5
E00012404,48.8,32.3,7.7,8.4,2.9
E00012405,39.2,35.8,8.3,9.2,7.4
E00012406,41.4,38.3,6.5,6.3,7.5
E00012407,53.3,29.6,5.8,4.6,6.7
E00012408,39.3,36.2,6.6,13.2,4.6
E00012409,41.6,35,9.9,7.1,6.4
E00012410,44.8,34.6,11.4,5.1,4.2
E00012411,55.8,30.3,5.5,3,5.3
E00012412,56.4,33.7,4.5,2.3,3.1
E00012413,42.1,33.7,10.7,9.2,4.3
E00012414,51.5,32.6,8.8,4.5,2.5
E00012415,38.4,40.8,8.9,5,6.9
E00012416,53.1,33.5,7.8,2.9,2.7
E00012417,58.8,30.2,3.2,4.8,3
E00012418,45,34.8,12.5,4.9,2.8
E00012419,50.6,30.1,8.1,7.4,3.7
E00012472,43.3,37.8,6.9,6.7,5.3
E00012474,41.1,35.2,8.8,5.1,9.9
E00012475,25.8,21.9,16.7,20.9,14.8
E00012476,38.8,40.9,7,9.1,4.2
E00012477,44.6,36.5,10.6,4.2,4
E00012478,43.6,33.9,10.5,8.5,3.5
E00012479,47.7,38.8,3.6,7.6,2.3
E00012713,58,31.3,6.3,1.9,2.5
E00012714,59.5,29.8,3,5.4,2.4
E00012715,57.8,25.1,6.4,7.2,3.6
E00012726,49.6,24.9,9.8,5,10.6
E00012727,46,34.1,8.8,5.1,6.1
E00012728,55.7,27.9,8.2,4.7,3.5
E00012729,48.9,33.3,7.6,5.5,4.6
E00012730,53.1,24.1,13,6.2,3.6
E00012731,49.7,28.8,7.6,6.8,7.1
E00012732,45.5,25.5,13.4,8.9,6.7
E00012733,67.1,24.6,6.3,1.4,0.6
E00012734,58.7,27.4,7.3,4,2.6
E00012735,59,29.6,5.3,3,3
E00012858,30.9,35.9,13.2,11.1,8.8
E00012859,49.9,33,7.4,4.9,4.9
E00012860,34.8,31.3,12.4,14.6,6.9
E00012861,30.3,26.2,20,12.7,10.8
E00012862,36.9,36.2,7,12,8
E00012863,33.1,35.5,13.6,13.2,4.5
E00012864,31.7,28.8,13.7,14.9,11
E00012865,46.4,38.8,7.1,3.7,4
E00012866,39.8,33.5,12.4,10.6,3.7
E00012867,34.3,36.1,12.9,11.3,5.3
E00012868,44.7,33.9,9.8,7.1,4.6
E00012869,51.8,32.6,7.3,4.9,3.4
E00012870,56.3,33.8,6.8,1.3,1.9
