areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00006643,11.9,31.3,2.1,51.4,3.3
E00006644,30.9,37.2,2.3,23,6.6
E00006646,29.3,32.6,3.5,25.5,9.1
E00006647,31,28.6,1.2,32.2,7.1
E00006648,13.4,31.4,2.6,50,2.6
E00006650,18.9,35.3,0.7,41.2,3.9
E00006651,32.4,35.2,3.1,23.6,5.7
E00006652,30,32.9,3.4,24.5,9.1
E00006653,30.1,39.8,2.4,24.1,3.6
E00006654,22.6,30.1,1.6,42.2,3.4
E00006655,34,36.4,1.8,23.6,4.2
E00006656,37.9,33.6,5.1,17.8,5.5
E00006657,19.5,28.5,4,44.2,3.8
E00006658,24.6,33,1.9,37.8,2.6
E00006659,32.8,34.1,3.8,24.9,4.4
E00006660,21.4,32.1,1.8,39.9,4.8
E00006661,22.2,31.2,2.1,38.1,6.3
E00006662,30.4,39.3,3.9,25,1.4
E00006663,28.5,33.1,2.6,30.8,4.9
E00006667,21.3,38,3.5,34.8,2.4
E00006669,12.8,40.7,4.9,38.5,3.1
E00006671,22,40.2,2.4,31.3,4.1
E00006672,22.5,39.6,2.7,30.5,4.7
E00006762,28.4,37.1,4.5,24.5,5.5
E00006768,28.9,34,6.9,23.6,6.5
E00006769,24.2,34.3,4.1,27.3,10.1
E00006784,37.2,30.5,2.7,19.4,10.2
E00006787,32.4,34.6,3.4,23.7,5.9
E00006790,33.1,34.5,2.1,21.6,8.7
E00006791,35.9,31.9,3.3,20.8,8
E00006793,27.6,32.1,3.3,26.1,10.9
E00006794,27.1,36.3,2,23.4,11.2
E00006795,37.1,31.4,1.6,23.6,6.4
E00006796,33.7,31.1,2,24.2,9
E00006797,25.4,40.3,3.4,23,7.9
E00006800,28.8,33.5,2.2,28.6,6.9
E00006801,34.6,31,3.3,19.6,11.5
E00006802,33.3,38,1.7,21.1,6
E00006804,33.7,34.4,1.6,23,7.2
E00006806,34.1,33.8,7.8,19.1,5.1
E00006807,32,35.8,3.4,25,3.8
E00006809,32.5,37.5,2,21.6,6.4
E00006810,30.9,35.3,2.1,25.6,6.1
E00006811,29.3,34.1,1.2,26.6,8.8
E00006812,32.5,26.5,2.9,26.7,11.5
E00006813,31.8,35.1,2,26.8,4.3
E00006814,31.3,35.7,3.1,22.8,7.1
E00006815,20.8,43,1.9,31.4,2.9
E00006817,32.2,28.3,2.8,23.1,13.6
E00006818,31.5,35.7,2.7,22.5,7.5
E00006819,30.5,35.7,1.6,23.8,8.4
E00011974,29.5,33.7,3.9,27.8,5.1
