areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00006643,56.4,43.6
E00006644,37.1,62.9
E00006646,31.8,68.2
E00006647,45.7,54.3
E00006648,49.4,50.6
E00006650,48.1,51.9
E00006651,46.9,53.1
E00006652,35.5,64.5
E00006653,47.1,52.9
E00006654,46.2,53.8
E00006655,51,49
E00006656,36.7,63.3
E00006657,55.2,44.8
E00006658,50.9,49.1
E00006659,49.3,50.7
E00006660,57.5,42.5
E00006661,41.5,58.5
E00006662,57.6,42.4
E00006663,38.1,61.9
E00006667,56.7,43.3
E00006669,51.7,48.3
E00006671,65.4,34.6
E00006672,48.3,51.7
E00006762,40.5,59.5
E00006768,36.7,63.3
E00006769,33.5,66.5
E00006784,26.2,73.8
E00006787,34.7,65.3
E00006790,29.7,70.3
E00006791,35.5,64.5
E00006793,36.5,63.5
E00006794,37,63
E00006795,31.2,68.8
E00006796,28.2,71.8
E00006797,38,62
E00006800,35.4,64.6
E00006801,29.3,70.7
E00006802,30.2,69.8
E00006804,30.1,69.9
E00006806,39.2,60.8
E00006807,32,68
E00006809,29.6,70.4
E00006810,38.2,61.8
E00006811,34.1,65.9
E00006812,28.2,71.8
E00006813,39.6,60.4
E00006814,39.1,60.9
E00006815,58.9,41.1
E00006817,26,74
E00006818,33.2,66.8
E00006819,35.4,64.6
E00011974,38.7,61.3
E00011980,38.1,61.9
E00011982,37.1,62.9
E00012176,65,35
E00012178,63.6,36.4
E00012180,48.3,51.7
E00012182,39.3,60.7
E00012186,37.8,62.2
E00012187,33.8,66.2
E00012189,36.1,63.9
E00012195,30.7,69.3
E00012196,39.7,60.3
E00012197,39.5,60.5
E00012199,30.3,69.7
E00012200,32.2,67.8
E00012201,40,60
E00012384,67.6,32.4
E00012385,53.9,46.1
E00012386,35.1,64.9
E00012387,66.8,33.2
E00012390,40,60
E00012391,50.3,49.7
E00012392,55.6,44.4
E00012393,46.6,53.4
E00012394,48.1,51.9
E00012396,51.3,48.7
E00012397,46.7,53.3
E00012398,45.6,54.4
E00012399,54,46
E00012400,40.6,59.4
E00012401,54.6,45.4
E00012402,41.5,58.5
E00012403,40.2,59.8
E00012404,48.8,51.2
E00012405,39.2,60.8
E00012406,41.4,58.6
E00012407,52.7,47.3
E00012408,39.3,60.7
E00012409,41.7,58.3
E00012410,44.6,55.4
E00012411,55.5,44.5
E00012412,56.2,43.8
E00012413,42.2,57.8
E00012414,51.9,48.1
E00012415,38.5,61.5
E00012416,53.4,46.6
E00012417,58.8,41.2
E00012418,45,55
E00012419,50.9,49.1
E00012472,43.5,56.5
E00012474,41.2,58.8
E00012475,25.8,74.2
E00012476,38.2,61.8
E00012477,44.7,55.3
E00012478,43.5,56.5
E00012479,47.7,52.3
E00012713,57.8,42.2
E00012714,59.7,40.3
E00012715,58,42
E00012726,49.6,50.4
E00012727,46.1,53.9
E00012728,55.9,44.1
E00012729,48.9,51.1
E00012730,53.4,46.6
E00012731,49.9,50.1
E00012732,45.2,54.8
E00012733,66.7,33.3
E00012734,59.1,40.9
E00012735,58.5,41.5
E00012858,30.9,69.1
E00012859,50,50
E00012860,34.8,65.2
E00012861,30.4,69.6
E00012862,36.9,63.1
E00012863,32.9,67.1
E00012864,31.7,68.3
E00012865,45.6,54.4
E00012866,39.8,60.2
E00012867,34.5,65.5
E00012868,44.7,55.3
E00012869,51.8,48.2
E00012870,56.3,43.7
E00012871,63.3,36.7
E00012872,38.6,61.4
E00012873,55.9,44.1
E00012875,55.2,44.8
E00012876,42,58
E00012877,30.8,69.2
E00012878,46.4,53.6
E00012879,38.4,61.6
E00012880,41.1,58.9
E00012881,42.6,57.4
E00012882,28.1,71.9
E00012883,37.2,62.8
E00012884,21.6,78.4
E00012885,26.6,73.4
E00012886,33.6,66.4
E00012887,35.5,64.5
E00012888,32,68
E00012891,35.9,64.1
E00012892,66.7,33.3
E00012903,51.1,48.9
E00012904,70.4,29.6
E00012905,38,62
E00012906,43.2,56.8
E00012907,48.2,51.8
E00012908,40,60
E00012909,60.7,39.3
E00012910,53.9,46.1
E00012911,57.3,42.7
E00012912,61.3,38.7
E00012914,65.2,34.8
E00012916,47.8,52.2
E00012918,54.8,45.2
E00012919,46.2,53.8
E00013024,35.4,64.6
E00013025,43.3,56.7
E00013026,42.2,57.8
E00013027,34,66
E00013028,47.4,52.6
E00013029,34.5,65.5
E00013030,23.2,76.8
E00013031,28.8,71.2
E00013032,53.4,46.6
E00013035,38.4,61.6
E00013036,39,61
E00013037,52.3,47.7
E00013038,37.6,62.4
