areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00112731,13.5,43.3,5.1,34,4.2
E00112736,13.2,39.1,2.5,45.2,0
E00112741,20.7,34.9,6.8,36,1.6
E00112743,7.9,44.4,5.4,41.4,0.9
E00112744,9.9,42.9,4.6,40.8,1.9
E00112745,27,42.9,7.5,20.4,2.2
E00112746,17.9,35.8,6.6,39.2,0.5
E00112748,24.2,47.7,6.3,19.5,2.3
E00112749,14.1,35.5,3.1,44.9,2.3
E00112750,21.2,39.2,6.4,30,3.2
E00112751,12.9,43.4,2.8,37.7,3.1
E00158950,30,43.3,4.4,21.2,1
E00158951,14,37.7,4.7,41.6,1.9
E00158952,19.6,39.1,3.9,33.9,3.5
E00158953,20.1,38.2,4,33.7,4
E00158954,29.7,45.7,5.9,16,2.7
E00158955,34.2,41.1,5,16,3.7
E00158956,8.9,38.7,7.6,43.1,1.8
E00158957,15.4,45.8,5.2,31.8,1.7
E00158958,15,41.9,5.6,35,2.6
E00158959,26.7,33.8,7.1,30.3,2.1
E00158960,31.8,31.8,5.2,29.5,1.7
E00158961,12.1,42.3,5.6,38.1,1.9
E00158962,12.2,42.3,3.8,41.8,0
E00158963,13.8,39.2,6.7,36,4.2
E00158964,15.4,41.7,6.6,34,2.3
E00158965,10.6,30.8,3.3,51.6,3.7
E00158966,26,45.7,6.7,18.6,3
E00158967,24.3,44.7,5.3,23.3,2.4
E00158968,24.6,43.8,7.1,21.4,3.1
E00158969,29.9,36.5,6.6,23.7,3.3
E00158970,7.1,42.3,4.9,43.4,2.2
E00158971,9.8,36.2,5.7,45.7,2.5
E00158972,11.2,35.4,3.9,49,0.5
E00158973,10.4,32.3,5.4,50.5,1.4
E00158974,8.2,29.6,5.6,52.6,4.1
E00158976,21.5,40.5,7.4,24.8,5.8
E00158977,22.7,37.7,5.9,31.4,2.3
E00158978,15.2,39.1,7.1,38.6,0
E00158979,13.1,37.9,2.1,43.7,3.1
E00158980,8.9,38.9,7.8,44.4,0
E00158982,37.9,30.7,5,22.9,3.6
E00158984,13.7,37,3.7,43.8,1.8
E00158985,11.3,33.8,3.1,50.3,1.5
E00158986,12,49.8,5,30.1,3
E00158987,18,39.4,7,31.7,3.9
E00158988,9.9,47.6,5.8,34.9,1.9
E00158989,9.8,41.7,7.1,39,2.4
E00158990,23.9,44.4,4.8,24.6,2.4
E00158991,10.3,38.5,5.9,43.8,1.5
E00158992,12.3,41.3,6,38.1,2.3
E00158994,9.8,34.8,6.2,46.7,2.5
E00158995,28.5,43,5.2,21.3,2.1
E00158996,15.1,43.1,8.9,30.2,2.7
E00158997,20.7,42.3,3.6,30.6,2.7
E00158998,11.2,44.7,7,36.3,0.9
E00158999,18.3,35,5,37.5,4.2
E00159001,20.8,39.8,6.2,30.5,2.7
E00159002,16,43.7,5.5,32.4,2.5
E00159003,23.2,44.6,3.8,24,4.4
E00159004,25.9,42,6.6,22.2,3.3
E00159005,17.5,42,6.7,31,2.8
E00159006,15.8,39.7,4.3,35.3,4.9
E00159007,13.5,39,7.1,36.9,3.5
E00159080,10.1,41,4.7,41.3,2.8
E00159097,25.6,32.8,6.7,32,2.9
