areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00112731,37.6,33.3,23,6.1
E00112736,41.6,31.9,15.1,11.4
E00112741,54.3,29.4,11.7,4.6
E00112743,37.8,36.4,14.7,11.1
E00112744,38.6,32.4,19.3,9.7
E00112745,33.1,26.6,34.7,5.6
E00112746,38.5,24.6,24.6,12.3
E00112748,31,21.1,36.6,11.3
E00112749,57.9,24.6,0,17.5
E00112750,33.8,33.1,26.3,6.8
E00112751,49.7,29.8,14,6.4
E00158950,19.5,17.9,49.6,13
E00158951,41.7,34,4.2,20.1
E00158952,57.7,17.5,7.3,17.5
E00158953,53,30.6,6,10.4
E00158954,42,25.2,26.1,6.7
E00158955,6.9,14.6,76.2,2.3
E00158956,55.4,28.1,0,16.5
E00158957,44.8,35.7,11.2,8.4
E00158958,36.9,37.7,19.7,5.7
E00158959,68.8,19.9,0,11.4
E00158960,26.4,5.4,61.2,7
E00158961,29.9,16.1,10.9,43.1
E00158962,24,23.3,10.3,42.5
E00158963,51.9,29.6,4.3,14.2
E00158964,45.2,29,2.6,23.2
E00158965,51.9,27.5,1.5,19.1
E00158966,40,24.6,29.2,6.2
E00158967,26.6,20.3,31.3,21.9
E00158968,26,21.3,35.4,17.3
E00158969,23.1,19,49.6,8.3
E00158970,41.7,21.9,1,35.4
E00158971,62.3,26.4,0.6,10.7
E00158972,42.2,38.2,4.9,14.7
E00158973,60.7,31.1,2.2,5.9
E00158974,58,31,1,10
E00158976,69.8,9.3,14,7
E00158977,44.4,20.4,26.9,8.3
E00158978,52.5,20.2,3,24.2
E00158979,52.5,34.4,8.8,4.4
E00158980,56,22,4.4,17.6
E00158982,81,7.6,2.5,8.9
E00158984,52,32.4,2.9,12.7
E00158985,48,42,0,10
E00158986,43.5,45.6,0,10.9
E00158987,48.8,20.3,25,5.8
E00158988,32.4,50.9,9,7.7
E00158989,53.6,36.8,3.2,6.4
E00158990,35.4,32,25.9,6.8
E00158991,38,39.2,18.1,4.7
E00158992,35.1,34,12.8,18.1
E00158994,60.3,33.3,2.4,4
E00158995,25.5,33.8,33.1,7.6
E00158996,36.8,39.3,13.7,10.3
E00158997,46.2,40,7.7,6.2
E00158998,31.7,52.4,9.1,6.7
E00158999,44.2,17.5,7.8,30.5
E00159001,42,29,15.3,13.7
E00159002,33.6,30.3,1.7,34.5
E00159003,48.1,28.2,17.3,6.4
E00159004,20.1,20.1,50,9.7
E00159005,44.5,38.9,11.4,5.2
E00159006,46,31,4,19
E00159007,59.5,27,1.4,12.2
E00159080,40.9,39,0.6,19.5
E00159097,68,17.4,0.6,14
E00159098,62.4,22.9,7.1,7.6
E00159099,37.8,26.8,29.3,6.1
E00159100,44.2,30.2,0,25.6
E00159101,62.4,32,0,5.6
E00159102,32.5,36.7,13.5,17.3
E00159103,56.2,30.6,0.8,12.4
E00159104,65.8,31.5,0.9,1.8
E00159131,33.3,27.5,14.5,24.6
E00159133,54.9,34.4,2.5,8.2
E00159135,52,29,15,4
E00159275,29.8,38.9,19.1,12.2
E00159276,15.8,16.5,60.9,6.8
E00159289,38.5,29.1,25.6,6.8
E00159291,35.8,31.7,22.5,10
E00159292,27,29.6,13.9,29.6
E00159293,65.2,32.3,0.6,1.9
E00159326,42.1,43.9,3.5,10.5
E00159327,52.2,36,0.5,11.3
E00159328,61.7,30.6,0.5,7.1
E00159329,55.4,33.8,4.9,5.9
E00159330,29.8,33.1,34.4,2.6
E00159331,40.9,34.8,1.5,22.7
E00164394,43.6,39.4,1.2,15.8
E00164396,43.2,42.6,8.9,5.3
E00164397,48.3,32,1.4,18.4
E00164398,52.2,44.8,3,0
E00164399,41.5,36.3,17.8,4.4
E00164400,29,34.7,21,15.3
E00164401,38.8,38.8,13.2,9.2
E00164408,39.3,42.2,6.7,11.9
E00164409,32.9,33.3,7,26.8
E00164410,49.2,32.3,4.8,13.8
E00164411,40.1,35,6.2,18.6
E00164947,40.2,40.2,10.5,9.1
E00164948,32.7,28.7,27.3,11.3
E00164949,47.9,26.4,4.1,21.5
E00164950,50.3,36.1,4.4,9.3
E00164951,61.9,29.1,0,9
E00164952,62.1,31.9,4.3,1.7
E00164953,26.4,39.9,27.7,6.1
E00164954,26.5,23.5,45.8,4.2
E00164955,58.6,27.4,7,7
E00164956,30.2,31,15.1,23.8
E00164957,22.3,9.5,13.6,54.5
E00164958,57.1,27.8,3.2,11.9
E00164959,69.8,21.4,4.8,4
E00164960,37.8,24.5,0.7,37.1
E00164961,35.3,39.2,4.9,20.6
E00164962,64.4,17.8,11.1,6.7
E00164966,9.3,8,58.6,24.1
E00164967,18.3,35.8,29.2,16.7
E00164968,36,36,0.8,27.2
E00164969,37,13.8,2.2,47.1
E00164970,17.5,25.8,50,6.7
E00164971,24.4,34.1,3,38.5
E00164972,7.9,9.5,14.3,68.3
E00164975,50.7,38.4,2.1,8.9
E00164977,48.9,30.9,4.3,16
E00164989,54.5,30.9,1.8,12.7
E00164990,40.7,28.6,26.6,4
E00164991,40.7,30.7,0.7,27.9
E00164992,35.7,28.1,28.6,7.6
E00164993,35.3,31.4,25.5,7.8
E00164994,33.9,30.4,20.8,14.9
E00164995,56.8,31.2,3.2,8.8
E00164996,49.3,36.3,4.8,9.6
E00164997,31,35.5,22.5,11
E00165012,46.3,20.9,3,29.9
E00165014,41.6,21.2,27.4,9.7
E00165015,45.4,31.2,9.9,13.5
E00165016,61.8,28.1,2.2,7.9
E00165025,52.7,39.1,4.5,3.6
E00165026,39.1,47.7,2.3,10.9
E00165027,47.1,39.1,5.8,8
E00165028,59.8,34.6,0,5.6
E00165029,29.4,31.7,34.1,4.8
E00165110,55.2,28.7,4.9,11.2
E00165115,59.3,27.1,1.4,12.1
E00165116,35,26,32.5,6.5
E00165119,38.5,22.1,25.4,13.9
E00165120,59.4,35.9,1.6,3.1
E00165121,57.9,15,17.3,9.8
E00165122,23.4,28.7,26.6,21.3
E00165123,64.3,18.6,12.1,5
E00165127,18.8,15.2,43.1,22.8
E00165128,7.5,9.5,47.8,35.3
E00165129,17.4,25.2,38.3,19.1
E00165130,18.4,18.9,27,35.7
E00165131,7,7.8,50,35.2
E00165132,26.8,14.2,34.6,24.4
E00165133,9.5,11.2,33.6,45.7
E00165134,57.1,31,1.6,10.3
