areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00112731,76.5,4.1,19.4
E00112736,82.2,5.3,12.5
E00112741,83.9,1.4,14.7
E00112743,87.7,1.6,10.7
E00112744,84.2,2.9,12.9
E00112745,68.5,2.9,28.6
E00112746,81.7,4,14.3
E00112748,71,4.1,24.8
E00112749,94,1,5
E00112750,71.9,2.8,25.2
E00112751,81.8,3.1,15.1
E00158950,70.8,3.3,25.8
E00158951,83,3.5,13.5
E00158952,78.4,8.1,13.5
E00158953,77.3,4.6,18.1
E00158954,69.3,2.3,28.4
E00158955,69.9,1.4,28.6
E00158956,91,3.4,5.6
E00158957,82,1.9,16.2
E00158958,81.4,3.3,15.3
E00158959,83.6,2.4,14
E00158960,76,5.5,18.6
E00158961,82.8,2.9,14.3
E00158962,77.8,9.8,12.4
E00158963,84.2,4,11.9
E00158964,84.1,2.2,13.7
E00158965,87.3,6.7,6
E00158966,69.3,3.3,27.4
E00158967,73.4,4.1,22.5
E00158968,74.1,4.2,21.6
E00158969,66.7,5.7,27.7
E00158970,90.5,5.2,4.3
E00158971,91.5,2.9,5.6
E00158972,89.9,4.9,5.3
E00158973,91.3,1.9,6.9
E00158974,93,1.3,5.7
E00158976,85.2,1.6,13.3
E00158977,80.5,0.8,18.7
E00158978,92.2,1.4,6.4
E00158979,91,3.5,5.4
E00158980,81.1,2.7,16.2
E00158982,74.5,2.8,22.8
E00158984,83.6,3.1,13.3
E00158985,87.2,6,6.8
E00158986,85.8,1.4,12.8
E00158987,82.9,1.8,15.3
E00158988,81.1,5,13.9
E00158989,91.6,1.7,6.8
E00158990,64.9,6.8,28.3
E00158991,88,1.9,10.1
E00158992,84.3,2.7,13
E00158994,89.4,1.3,9.3
E00158995,66.2,6.2,27.6
E00158996,82.6,2.6,14.7
E00158997,84.5,3.5,12
E00158998,78.9,3.9,17.2
E00158999,79.8,7.8,12.4
E00159001,78.9,2.5,18.7
E00159002,82.1,5.4,12.5
E00159003,78.8,5.2,16
E00159004,71.2,3.8,25
E00159005,82,2.5,15.5
E00159006,87.9,2.3,9.8
E00159007,89.8,1.3,8.9
E00159080,87.1,4.4,8.5
E00159097,80.4,1.6,18
E00159098,89.5,0.8,9.7
E00159099,83.2,2.2,14.6
E00159100,95.3,0.9,3.7
E00159101,84.4,2.1,13.5
E00159102,81.7,3.5,14.8
E00159103,88.6,1.9,9.5
E00159104,88.2,4.6,7.3
E00159131,86,1.2,12.9
E00159133,90,1.4,8.6
E00159135,88.9,1.3,9.8
E00159275,75.8,1.7,22.5
E00159276,67,5.1,27.9
E00159289,76.4,1.3,22.3
E00159291,79.8,4,16.2
E00159292,77.5,4,18.5
E00159293,86.7,1.4,11.9
E00159326,89.1,5.1,5.8
E00159327,92,3,5
E00159328,89.5,5,5.5
E00159329,87,1.9,11.2
E00159330,81,3.1,15.9
E00159331,88.2,5.3,6.5
E00164394,87.7,1.7,10.7
E00164396,92.9,0.5,6.5
E00164397,80.5,1.3,18.2
E00164398,90.8,1.2,8.1
E00164399,86.6,3,10.4
E00164400,84.8,2,13.3
E00164401,87.1,1.4,11.5
E00164408,84.5,2.3,13.2
E00164409,88.4,4,7.6
E00164410,85.7,2.6,11.7
E00164411,89.4,2.9,7.8
E00164947,77.1,5.1,17.8
E00164948,72.3,6.3,21.3
E00164949,76.3,6.6,17
E00164950,82.1,5.7,12.2
E00164951,76.7,4.6,18.7
E00164952,85.5,0.8,13.7
E00164953,70.2,4.1,25.7
E00164954,61,3.7,35.3
E00164955,78.4,6.1,15.5
E00164956,58,24.7,17.3
E00164957,47.9,37.9,14.2
E00164958,84.2,4.9,10.9
E00164959,85.3,4.2,10.6
E00164960,65.1,22.9,12
E00164961,75,12.4,12.6
E00164962,83.9,1.9,14.1
E00164966,46.9,31.3,21.9
E00164967,53.7,21.2,25.1
E00164968,64.8,14.2,21
E00164969,51.3,31.8,16.9
E00164970,61.2,13.8,24.9
E00164971,61.1,25.7,13.2
