areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00112731,98.2,1.2,0,0.6
E00112736,95.8,1.8,1.2,1.2
E00112741,99.5,0,0.5,0
E00112743,98.7,1.3,0,0
E00112744,98.1,0.5,0,1.5
E00112745,99.2,0.8,0,0
E00112746,99.2,0,0.8,0
E00112748,100,0,0,0
E00112749,100,0,0,0
E00112750,99.2,0.8,0,0
E00112751,97.7,2.3,0,0
E00158950,96.8,1.6,0.8,0.8
E00158951,97.9,1.4,0,0.7
E00158952,98.6,1.4,0,0
E00158953,97.8,1.5,0,0.7
E00158954,98.3,0.8,0,0.8
E00158955,98.5,1.5,0,0
E00158956,97.5,0.8,0,1.7
E00158957,98.6,0.7,0,0.7
E00158958,99.2,0.8,0,0
E00158959,97.7,1.1,0,1.1
E00158960,98.4,0,0,1.6
E00158961,94.2,2.9,2.2,0.7
E00158962,92.2,3.5,0,4.3
E00158963,98.1,1.2,0,0.6
E00158964,99.4,0.6,0,0
E00158965,94.7,3.1,0,2.3
E00158966,97.7,1.6,0.8,0
E00158967,96.1,0,0.8,3.1
E00158968,97.6,1.6,0,0.8
E00158969,95.9,1.6,2.5,0
E00158970,99,0,1,0
E00158971,96.3,3.7,0,0
E00158972,97.1,1,1,1
E00158973,100,0,0,0
E00158974,99,1,0,0
E00158976,100,0,0,0
E00158977,100,0,0,0
E00158978,99,1,0,0
E00158979,96.3,2.5,0.6,0.6
E00158980,97.8,1.1,0,1.1
E00158982,100,0,0,0
E00158984,96.1,3.9,0,0
E00158985,99,1,0,0
E00158986,97.3,0.7,0,2
E00158987,98.8,0.6,0.6,0
E00158988,96.4,0.9,0.9,1.8
E00158989,96.1,3.9,0,0
E00158990,95.2,2.8,0.7,1.4
E00158991,98.2,1.2,0,0.6
E00158992,97.3,1.6,0,1.1
E00158994,98.4,0.8,0,0.8
E00158995,95.8,0.7,2.8,0.7
E00158996,97.5,1.7,0,0.8
E00158997,99.2,0.8,0,0
E00158998,97.2,1.9,0.5,0.5
E00158999,95.4,2,0,2.6
E00159001,100,0,0,0
E00159002,97.5,0.8,0,1.7
E00159003,94.8,1.9,0.6,2.6
E00159004,97.8,0.7,0.7,0.7
E00159005,98.3,1.3,0,0.4
E00159006,100,0,0,0
E00159007,100,0,0,0
E00159080,99.4,0,0.6,0
E00159097,100,0,0,0
E00159098,100,0,0,0
E00159099,98.8,1.2,0,0
E00159100,100,0,0,0
E00159101,97.6,2.4,0,0
E00159102,96.2,1.7,0,2.1
E00159103,97.5,0.8,0,1.7
E00159104,94.6,1.8,2.7,0.9
E00159131,100,0,0,0
E00159133,99.2,0.8,0,0
E00159135,98,1,0,1
E00159275,99.2,0,0,0.8
E00159276,97.8,1.5,0,0.7
E00159289,98.3,0,0.9,0.9
