areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00112731,4.8,25.5,44.2,25.5
E00112736,3.1,22.7,28.2,46
E00112741,4.1,35,32.5,28.4
E00112743,5.8,25.3,32.4,36.4
E00112744,7.3,20.9,40.8,31.1
E00112745,11.3,20.2,55.6,12.9
E00112746,19.5,18.7,35.8,26
E00112748,12.7,25.4,53.5,8.5
E00112749,2.3,14.1,33.6,50
E00112750,5.3,22.7,60.6,11.4
E00112751,4.1,24.1,38.2,33.5
E00158950,28,34.4,33.6,4
E00158951,4.9,13.2,52.8,29.2
E00158952,14.4,29.5,46,10.1
E00158953,3.8,12,62.4,21.8
E00158954,1.7,36.1,54.6,7.6
E00158955,21.8,45.1,30.1,3
E00158956,6.6,7.4,34.7,51.2
E00158957,0.7,1.4,80.3,17.6
E00158958,1.6,20.5,45.9,32
E00158959,29.9,21.5,30.5,18.1
E00158960,46.5,29.5,17.1,7
E00158961,18.7,48.5,22.4,10.4
E00158962,23.4,52.5,15.6,8.5
E00158963,6.8,31.7,43.5,18
E00158964,8.4,25.2,50.3,16.1
E00158965,3,13.6,19.7,63.6
E00158966,3.1,17.1,69,10.9
E00158967,21.1,38.3,32,8.6
E00158968,2.3,67.7,23.1,6.9
E00158969,1.6,18,73,7.4
E00158970,1,17.5,47.4,34
E00158971,1.9,28.3,26.4,43.4
E00158972,0,28.7,27.7,43.6
E00158973,1.5,19.1,36.8,42.6
E00158974,2,23,29,46
E00158976,20,48.2,16.5,15.3
E00158977,0.9,21.8,58.2,19.1
E00158978,2,11.2,42.9,43.9
E00158979,3.8,21.9,31.3,43.1
E00158980,11.8,15.1,28,45.2
E00158982,8.9,72.2,10.1,8.9
E00158984,3.9,8.8,52.9,34.3
E00158985,1,10.2,27.6,61.2
E00158986,0,20.7,35.9,43.4
E00158987,19.3,22.8,33.9,24
E00158988,6.7,27.7,30.4,35.3
E00158989,3.2,19,17.5,60.3
E00158990,6.8,19.9,54.8,18.5
E00158991,4.1,14.5,27.3,54.1
E00158992,9.1,31.6,28.3,31
E00158994,4.7,9.3,31,55
E00158995,6.2,11.7,70.3,11.7
E00158996,3.4,29.7,54.2,12.7
E00158997,6.9,32.8,38.2,22.1
E00158998,3.8,16.9,38.5,40.8
E00158999,8.6,59.6,19.9,11.9
E00159001,3.1,21.4,47.3,28.2
E00159002,2.5,26.7,33.3,37.5
E00159003,0,23.1,56.4,20.5
E00159004,12.9,42.4,34.8,9.8
E00159005,0.9,30.3,43.7,25.1
E00159006,2.1,32,48.5,17.5
E00159007,5.4,14.9,28.4,51.4
E00159080,10.1,12.6,39,38.4
E00159097,13.1,38.3,22.3,26.3
E00159098,4.1,29.8,26.9,39.2
E00159099,2.4,26.5,48.2,22.9
E00159100,0,11.6,37.2,51.2
E00159101,0,10.3,69,20.6
E00159102,18.5,25.6,27.7,28.2
E00159103,9.1,19.8,19.8,51.2
E00159104,0.9,11.9,15.6,71.6
E00159131,7.1,25.7,32.9,34.3
E00159133,1.6,11.5,30.3,56.6
E00159135,2,22,34,42
E00159275,0,33.1,50,16.9
E00159276,3.8,50,40.9,5.3
E00159289,8.5,14.5,62.4,14.5
E00159291,3.4,16.1,66.9,13.6
E00159292,9.5,25.9,57.8,6.9
E00159293,0.6,13.9,36.7,48.7
E00159326,7.1,5.4,30.4,57.1
E00159327,2.7,15.4,21.8,60.1
E00159328,3.3,19.8,18.7,58.2
E00159329,3.9,30,29.1,36.9
E00159330,5.3,20.7,44,30
E00159331,2.9,16.2,48.5,32.4
E00164394,1.8,15.8,60,22.4
E00164396,7.1,7.1,37.3,48.5
E00164397,8.2,38.8,37.4,15.6
E00164398,0,5.9,27.9,66.2
E00164399,13.8,4.3,29,52.9
E00164400,12.8,36,31.2,20
E00164401,9.8,17,37.9,35.3
E00164408,5.1,26.5,33.1,35.3
E00164409,18.9,26.8,21.9,32.5
E00164410,8.5,13.8,34,43.6
E00164411,11.8,22.5,32,33.7
E00164947,6.1,17.9,32.5,43.4
E00164948,10,33.3,38,18.7
E00164949,5,48.3,22.5,24.2
E00164950,1.6,31.7,30.6,36.1
E00164951,2.2,26.9,41.8,29.1
E00164952,2.6,6.1,43.5,47.8
E00164953,4,25.8,54.3,15.9
E00164954,10.3,30.9,50.9,7.9
E00164955,4.8,18.2,50.3,26.7
E00164956,6.2,58.9,31.8,3.1
E00164957,28.3,40.2,21.9,9.6
E00164958,3.2,27,37.3,32.5
E00164959,2.4,6.3,29.4,61.9
E00164960,7.6,43.1,36.8,12.5
E00164961,7.8,11.8,44.1,36.3
E00164962,0,9.6,52.9,37.5
E00164966,57.5,28.1,10,4.4
E00164967,7.4,9.9,72.7,9.9
E00164968,5.7,19.7,57.4,17.2
E00164969,28.3,44.9,15.2,11.6
E00164970,3.4,2.5,89.1,5
E00164971,11.9,30.4,47.4,10.4
E00164972,33.2,49.2,11.2,6.4
E00164975,1.4,13.6,45.6,39.5
E00164977,3.7,13.2,35.8,47.4
E00164989,0,27.8,40.7,31.5
E00164990,7,20.9,49.3,22.9
E00164991,4.3,37,34.8,23.9
E00164992,7,28.6,45.4,18.9
E00164993,5.7,13.2,56.6,24.5
E00164994,13.1,40.5,25.6,20.8
E00164995,2.4,15.2,44,38.4
E00164996,3.5,6.3,66.4,23.8
E00164997,3.6,29.9,45.2,21.3
E00165012,6,22.4,26.9,44.8
E00165014,9.8,38.4,47.3,4.5
E00165015,4.3,21,52.9,21.7
E00165016,2.2,13.3,47.8,36.7
E00165025,3.6,19.1,58.2,19.1
E00165026,2.4,17.3,44.9,35.4
E00165027,0,20.1,49.6,30.2
E00165028,0,15.9,56.1,28
E00165029,6.4,32,36,25.6
E00165110,5.6,9.8,39.9,44.8
E00165115,4.2,19,38,38.7
E00165116,9.8,23.8,40.2,26.2
E00165119,15.7,27.3,32.2,24.8
E00165120,3.2,6.3,36.5,54
E00165121,3,14.3,36.1,46.6
E00165122,5.3,31.9,30.9,31.9
E00165123,5.7,30.7,34.3,29.3
E00165127,40.1,36,19.3,4.6
E00165128,44.6,35.1,17.8,2.5
E00165129,3.4,21.6,73.3,1.7
E00165130,16.5,49.5,29.8,4.3
E00165131,57.7,28.5,10.8,3.1
E00165132,29.4,42.1,24.6,4
E00165133,53,30.8,13.7,2.6
E00165134,1.6,7.9,23.6,66.9
E00165135,0.7,4.1,26,69.2
E00165136,14.3,42,16.8,26.9
E00165137,33.1,33.1,28.5,5.4
E00165138,2,21.2,60.9,15.9
E00165139,10.2,39.4,39.4,11
E00165140,5.8,14.6,74.3,5.3
E00165141,40.4,19.3,31.2,9.2
E00165142,33.3,27.9,27,11.7
E00165143,0.9,1.7,82.8,14.7
E00165144,30.4,44.6,19.6,5.4
E00165146,3,37.9,44.7,14.4
E00165147,0.8,21.8,52.6,24.8
E00165148,20.9,23,37.4,18.7
E00165149,0,4.8,33.9,61.3
E00165150,3.4,32.5,59,5.1
E00165151,16.3,63,17.8,3
E00165152,14.5,33.1,25.8,26.6
E00165153,21.8,34,38.8,5.4
E00165154,11.9,35.7,42.9,9.5
E00165155,5.5,33.9,54.3,6.3
E00165156,0.8,28.7,36.9,33.6
E00165157,9.3,28.5,14.5,47.7
E00165158,2.3,42.4,44.7,10.6
E00165159,23.3,40,32.5,4.2
E00165160,0,25.4,35.2,39.3
E00165161,3.7,14.8,40.7,40.7
E00165162,8.9,22.8,35.8,32.5
E00165163,0.8,19.5,32.5,47.2
E00165164,11,18.1,30.3,40.6
E00165165,3.3,39.1,38.6,19
E00165166,0,11,24.8,64.1
E00165167,4.1,15.7,47.1,33.1
E00165168,21.8,36.4,27.3,14.5
E00165169,8.2,23,23,45.9
E00165170,4.3,26.9,41.9,26.9
E00165171,10.9,18.2,46.4,24.5
E00165172,17.2,25,45.7,12.1
E00165173,8,48.7,26.5,16.8
