areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00112731,88.8,0.3,10.7,0.3
E00112736,84.8,0,14.7,0.5
E00112741,93.2,0,6.6,0.2
E00112743,90.2,0,9.8,0
E00112744,91.4,0,8.2,0.4
E00112745,92.6,0,6.6,0.7
E00112746,86.8,0.4,12.8,0
E00112748,91,0,9,0
E00112749,88.6,0.7,10.1,0.7
E00112750,91.3,0,8.7,0
E00112751,85.1,0.3,14.3,0.3
E00158950,93.3,0,6.7,0
E00158951,89.7,0.6,8.7,1
E00158952,89.6,0,9.3,1.2
E00158953,89.2,0,10,0.7
E00158954,87.9,0,10.9,1.2
E00158955,95.2,0.4,4.5,0
E00158956,89.5,0,9.8,0.8
E00158957,97.6,0,2.4,0
E00158958,88.3,0,11.7,0
E00158959,93.5,0.8,5.7,0
E00158960,95.5,0,4.5,0
E00158961,79.4,0,20.6,0
E00158962,86.3,0,11,2.6
E00158963,89.1,0,9.9,1
E00158964,87.5,0.6,11.2,0.6
E00158965,90.3,0,8.5,1.3
E00158966,97.3,0,2.1,0.6
E00158967,86.8,0,12.8,0.4
E00158968,91.4,0.8,7.8,0
E00158969,89.1,1.3,9.3,0.3
E00158970,89,1,10,0
E00158971,91.3,0,8.7,0
E00158972,89.3,0.4,9.8,0.4
E00158973,94.7,0.6,4.7,0
E00158974,88.9,0.4,10.6,0
E00158976,93,0,7,0
E00158977,95,0,5,0
E00158978,94.9,0,5.1,0
E00158979,78.3,0.3,21.2,0.3
E00158980,98.6,0,1.4,0
E00158982,91.7,0.7,7.6,0
E00158984,92.9,0.4,6.7,0
E00158985,89.8,0,10.2,0
E00158986,91.1,1.4,7.2,0.3
E00158987,86.4,0.3,13.3,0
E00158988,92,0.2,7.8,0
E00158989,90.5,0,8.1,1.4
E00158990,96.9,0,2,1.1
E00158991,85.9,0,13.6,0.5
E00158992,79.1,0,20.7,0.2
E00158994,95.7,0.3,4,0
E00158995,93.8,0,5.9,0.3
E00158996,91.2,0,8.8,0
E00158997,95.7,0.4,3.9,0
E00158998,85,0,15,0
E00158999,86.3,0,12.5,1.1
E00159001,92.3,0,7,0.7
E00159002,92.8,0,7.2,0
E00159003,75.6,0.2,23.4,0.7
E00159004,93.7,0,6.3,0
E00159005,91.6,0,8.4,0
E00159006,88.8,0.9,9.3,0.9
E00159007,91.1,0.6,8.3,0
E00159080,88.1,0,10.1,1.8
E00159097,92.8,0,6.6,0.5
E00159098,86.4,0,13.6,0
E00159099,95.7,0,3.8,0.5
E00159100,94.4,0.9,4.7,0
E00159101,95.1,0.3,4.2,0.3
E00159102,90.6,0,9.2,0.2
E00159103,94.3,0.4,5.3,0
E00159104,91.1,0,8.1,0.8
E00159131,88.2,0,10.1,1.8
E00159133,86.2,0,13.8,0
E00159135,90.6,0.4,9,0
