areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00112731,16.6,23.4,44.6,15.4
E00112736,14.1,20.7,54.9,10.3
E00112741,14.4,19.5,51.7,14.4
E00112743,12,19.8,50.8,17.4
E00112744,11.5,21.1,59.2,8.3
E00112745,13.8,17.1,46.3,22.8
E00112746,12.6,12.6,56.8,18
E00112748,17.3,20,52,10.7
E00112749,19,19.7,43.7,17.6
E00112750,12.9,19.4,56.8,10.8
E00112751,12,18,57.3,12.7
E00158950,9.4,24.5,52.8,13.2
E00158951,13.3,17.1,57,12.7
E00158952,14,20.7,54.5,10.7
E00158953,13,17.6,57.3,12.2
E00158954,9.8,20.5,53.6,16.1
E00158955,11.1,28.6,46,14.3
E00158956,16.3,16.3,52.8,14.6
E00158957,9.7,24.2,54.5,11.5
E00158958,9.9,19.1,57.4,13.5
E00158959,11.7,21.1,55.5,11.7
E00158960,13.3,28.9,48.9,8.9
E00158961,8.8,20.4,62,8.8
E00158962,14.6,17.9,53.6,13.9
E00158963,11.5,17,56.4,15.2
E00158964,6.7,25,57.9,10.4
E00158965,10.3,19.2,49.4,21.2
E00158966,7.5,21.9,62.5,8.1
E00158967,4.8,19.4,63.7,12.1
E00158968,7.7,20.5,59.8,12
E00158969,9.4,22.1,56.4,12.1
E00158970,12.6,20.7,49.5,17.1
E00158971,11.6,23.3,48.3,16.9
E00158972,12.1,16.7,55.3,15.9
E00158973,17.7,14.2,55.3,12.8
E00158974,15.8,15,47.5,21.7
E00158976,13.9,13.9,58.3,13.9
E00158977,10.8,17.5,60.8,10.8
E00158978,13,21,53,13
E00158979,11.7,23.3,53.9,11.1
E00158980,20.9,18.6,41.9,18.6
E00158982,17.6,8.8,61.8,11.8
E00158984,10.4,20.7,55.6,13.3
E00158985,13.5,18.9,51.4,16.2
E00158986,9.5,21.7,54.8,14
E00158987,15.6,24.6,55.7,4.1
E00158988,13.5,16.9,60.8,8.8
E00158989,11.7,21.2,48.2,19
E00158990,10.3,17.6,57.6,14.5
E00158991,13.3,16.6,58.3,11.8
E00158992,15,18.6,54.1,12.3
E00158994,14.7,23.3,50.9,11
E00158995,8.3,21.1,63.3,7.2
E00158996,12.3,18.2,63,6.5
E00158997,16.2,15.2,52.4,16.2
E00158998,11.8,16.4,57.5,14.3
E00158999,13.6,15.2,58.4,12.8
E00159001,10.6,22,53,14.4
E00159002,8.4,22.1,58.4,11
E00159003,13.3,16.6,55.2,14.9
E00159004,15.2,23.4,52.4,9
E00159005,14.6,19,51.4,15
E00159006,19.7,21.3,48,11
E00159007,16.9,16.9,47.9,18.3
E00159080,10.5,25.5,49.5,14.5
E00159097,15.4,20.6,50,14
E00159098,16.5,18,48.9,16.5
E00159099,9.5,26.2,54.8,9.5
E00159100,6.9,25.9,56.9,10.3
E00159101,11.3,16.5,58.6,13.5
E00159102,10.8,17.3,62.7,9.2
E00159103,10.7,14.5,64.9,9.9
E00159104,14.9,28.1,39.5,17.5
E00159131,11.2,24.7,47.2,16.9
E00159133,13.8,20.4,51.3,14.5
E00159135,10.4,20.8,54.2,14.6
E00159275,8.5,22.5,59.9,9.2
E00159276,10.7,20.7,60.3,8.3
E00159289,11.1,16.7,64.3,7.9
E00159291,9,17.9,64.9,8.2
E00159292,7.8,19.5,66.4,6.3
E00159293,10.7,20.7,54,14.7
E00159326,18.7,16,48,17.3
E00159327,16.6,14.1,52.2,17.1
E00159328,16.6,20,37.1,26.3
