areacd,heating_type_3a-001,heating_type_3a-002
E00135405,1.3,98.7
E00135406,2.4,97.6
E00135407,2.6,97.4
E00135408,3.6,96.4
E00135409,0,100
E00135410,0,100
E00135411,1.6,98.4
E00135412,1.9,98.1
E00135878,0,100
E00135879,1.6,98.4
E00135880,1.9,98.1
E00135881,0,100
E00135885,0,100
E00135886,0.8,99.2
E00135888,1.4,98.6
E00135897,1.2,98.8
E00135898,6.2,93.8
E00135899,5.2,94.8
E00135900,1.4,98.6
E00135901,0,100
E00135902,0,100
E00135903,2.9,97.1
E00135904,3.4,96.6
E00135905,4.6,95.4
E00135906,1.4,98.6
E00135907,3.1,96.9
E00135908,6.8,93.2
E00135909,4.2,95.8
E00135910,3.4,96.6
E00135911,1.5,98.5
E00135928,0,100
E00135929,2.5,97.5
E00135930,1.5,98.5
E00135931,0,100
E00135933,0.8,99.2
E00135937,3.1,96.9
E00135946,2.7,97.3
E00135947,1.3,98.8
E00135948,0,100
E00135949,0,100
E00135950,2.5,97.5
E00135951,3,97
E00135952,0.8,99.2
E00135953,6.3,93.8
E00135954,0.9,99.1
E00135964,0,100
E00136062,0,100
E00136063,0.8,99.2
E00136064,0,100
E00136065,2.3,97.7
E00136066,0.6,99.4
E00136069,2.7,97.3
E00136071,1,99
E00136072,0,100
E00136073,0,100
E00136074,2.5,97.5
E00136075,0,100
E00136076,1.9,98.1
E00136077,0.6,99.4
E00136078,1,99
E00136079,1.5,98.5
E00136080,3.2,96.8
E00136081,1.9,98.1
E00136082,3.8,96.2
E00136083,3.5,96.5
E00136084,2.2,97.8
E00136088,0,100
E00136110,0.9,99.1
E00136111,0,100
E00136112,1.7,98.3
E00136113,2.9,97.1
E00136114,0.8,99.2
E00136115,2.7,97.3
E00136116,1.6,98.4
E00136117,0,100
E00136118,4.7,95.3
E00136119,1.4,98.6
E00136120,0,100
E00136121,7.1,92.9
E00136122,0,100
E00136123,2.3,97.7
E00136124,1,99
E00136125,0.9,99.1
E00136126,0.7,99.3
E00136127,0,100
E00136128,0,100
E00136129,0,100
E00136130,0,100
E00136131,5.8,94.2
E00136132,0.7,99.3
E00136133,0,100
E00136134,0,100
E00136135,0,100
E00136136,0,100
E00136154,1.4,98.6
E00136155,0,100
E00136156,1.4,98.6
E00136157,0,100
E00136158,0,100
E00136159,0.6,99.4
E00136160,1.8,98.2
E00136161,5.4,94.6
E00136162,0.9,99.1
E00136163,1.1,98.9
E00136164,2.2,97.8
E00136165,3.6,96.4
E00136166,0,100
E00136177,0,100
E00136178,0,100
E00136179,0,100
E00136180,2.2,97.8
E00136181,2.7,97.3
E00136182,3.2,96.8
E00136183,0.7,99.3
E00136184,1.7,98.3
E00136193,1,99
E00169869,2.9,97.1
E00169870,0,100
E00169871,2,98
E00184661,10.2,89.8
E00184667,0,100
E00184727,1.5,98.5
