areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00135405,64.9,11.7,3.9,19.5
E00135406,73.2,14.6,4.9,7.3
E00135407,27.6,12.1,50,10.3
E00135408,43.8,12.5,19.6,24.1
E00135409,60.6,18.2,10.6,10.6
E00135410,37.7,15.6,15.6,31.2
E00135411,41.9,25.8,11.3,21
E00135412,46.2,15.4,21.8,16.7
E00135878,38,21.3,36.1,4.6
E00135879,71.4,11.9,3.2,13.5
E00135880,79.2,9.4,0.9,10.4
E00135881,81.3,10.2,2.3,6.3
E00135885,28.8,9.6,12.8,48.8
E00135886,50,16.7,9.2,24.2
E00135888,49.1,15.9,27.1,7.9
E00135897,69.7,14.5,6.7,9.1
E00135898,28.5,15.4,1.5,54.6
E00135899,53.4,9.5,0.9,36.2
E00135900,30.4,8.1,6.1,55.4
E00135901,16.5,6.4,67.9,9.2
E00135902,54.8,23.7,2.2,19.3
E00135903,74.3,8.1,2.9,14.7
E00135904,29.2,10.4,1.4,59
E00135905,19.4,7.4,2.8,70.4
E00135906,45,15,34.3,5.7
E00135907,40.2,21.3,3.1,35.4
E00135908,29.6,7,12.2,51.3
E00135909,41.7,18.3,20,20
E00135910,26.5,15,8,50.4
E00135911,19.7,6.1,2.3,72
E00135928,29.1,15.4,45.3,10.3
E00135929,65.4,7.4,17.3,9.9
E00135930,49.3,11.9,37.3,1.5
E00135931,73.5,16.8,0,9.7
E00135933,50,16.9,13.1,20
E00135937,70,13.3,5,11.7
E00135946,67,14.7,5.5,12.8
E00135947,39,17.1,34.1,9.8
E00135948,86.1,9,0.8,4.1
E00135949,53.5,20.1,23.6,2.8
E00135950,42.3,23.1,6.4,28.2
E00135951,52.2,11.6,21.7,14.5
E00135952,52.3,16.7,24.2,6.8
E00135953,72.1,14,2.3,11.6
E00135954,87.3,4.2,0.8,7.6
E00135964,80.6,11.3,0,8.1
E00136062,61,20.8,6.5,11.7
E00136063,66.1,18.2,9.9,5.8
E00136064,60.6,15.2,6.8,17.4
E00136065,59.3,16.5,1.1,23.1
E00136066,77.9,12.3,0.6,9.2
E00136069,41.9,17.6,20.9,19.6
E00136071,4.9,5.9,2,87.3
E00136072,61.1,8.6,14.3,16
E00136073,57.7,14.4,17.5,10.3
E00136074,18.8,21.3,20,40
E00136075,61.8,16.2,1.5,20.6
E00136076,21.9,9.5,59,9.5
E00136077,56.5,8.8,20,14.7
E00136078,72.5,10.8,3.9,12.7
E00136079,60.1,15.2,12.3,12.3
E00136080,43.8,8.3,32.3,15.6
E00136081,36.1,7.4,45.4,11.1
E00136082,50.5,6.8,26.2,16.5
E00136083,28.1,12.3,57.9,1.8
E00136084,51.6,9.9,6.6,31.9
E00136088,64.8,19.7,1.4,14.1
E00136110,41.8,21.8,7.3,29.1
E00136111,59.8,9.3,0.9,29.9
E00136112,20.3,13.6,57.6,8.5
E00136113,48.2,12.9,3.6,35.3
E00136114,62.2,11.8,4.2,21.8
E00136115,53.1,30.1,0.9,15.9
E00136116,72.4,17.9,0,9.8
E00136117,49.6,17.9,25.6,6.8
E00136118,47.2,21.3,1.9,29.6
E00136119,26.8,13.4,0.7,59.1
E00136120,66.1,14,5.8,14
E00136121,57.7,11.3,0,30.9
E00136122,41.3,23,19.8,15.9
E00136123,35.2,14.8,6.8,43.2
E00136124,67.5,19.6,3.1,9.8
E00136125,62.3,19.3,5.3,13.2
E00136126,82.3,7.5,0,10.2
E00136127,69.2,20.3,0.8,9.8
E00136128,70.8,21.7,1.7,5.8
E00136129,54.3,26.7,1,18.1
E00136130,66.1,19.3,0.9,13.8
E00136131,23.7,14.1,45.2,17
E00136132,61.6,22.6,1.4,14.4
E00136133,64.6,11.1,18.8,5.6
E00136134,54.5,15.9,13.8,15.9
E00136135,53.1,10.6,5.6,30.6
E00136136,67.4,13.2,0,19.4
E00136154,30.1,15.1,52.1,2.7
E00136155,27.9,19.2,41.3,11.5
E00136156,38.9,29.2,9,22.9
E00136157,71.4,22.2,1.6,4.8
E00136158,81.1,13.2,0.9,4.7
E00136159,62,8.6,17.8,11.7
E00136160,46.8,16.5,19.3,17.4
E00136161,49,28.6,11.6,10.9
E00136162,38.3,25.2,8.7,27.8
E00136163,72.4,18.8,0.6,8.3
E00136164,55.5,21.2,4.4,19
E00136165,32.7,17.3,26.4,23.6
E00136166,9.6,15.1,64.4,11
E00136177,58.3,28.2,1.9,11.7
E00136178,46.3,28.7,6.5,18.5
E00136179,43.7,21,27.7,7.6
E00136180,52.7,22.9,1.5,22.9
E00136181,68.8,16.5,2.8,11.9
E00136182,72.4,18.9,0.8,7.9
E00136183,82,12.7,0.7,4.7
E00136184,49.1,17.2,4.3,29.3
E00136193,22.8,9.9,21.8,45.5
E00169869,50.5,15,0,34.6
E00169870,50.8,8.6,21.1,19.5
E00169871,74.7,10.1,2,13.1
E00184661,74.6,8.5,3.4,13.6
E00184667,39.8,36.4,8,15.9
E00184727,75.4,15.7,1.5,7.5
