areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00135405,83.9,0,16.1,0
E00135406,92.4,0,7.6,0
E00135407,90.3,0,9.3,0.5
E00135408,92.6,0,7.4,0
E00135409,85,0,15,0
E00135410,84,0,11.7,4.3
E00135411,98.5,0,0.8,0.8
E00135412,85.8,0.3,13.6,0.3
E00135878,93,0,6.6,0.4
E00135879,93.9,0.4,5.7,0
E00135880,82,0,18,0
E00135881,92.2,0,7.8,0
E00135885,88.1,0,11.9,0
E00135886,92.7,0.4,6.9,0
E00135888,93.3,0,6.7,0
E00135897,91.6,0,8.1,0.3
E00135898,88,0,10.2,1.8
E00135899,88.1,0,11.9,0
E00135900,83.6,0,15.5,0.9
E00135901,89.1,0,10.9,0
E00135902,93.4,0,6.2,0.3
E00135903,87.2,0,11.9,0.9
E00135904,92.6,0,7.4,0
E00135905,80.9,0,19.1,0
E00135906,91.2,0,8.1,0.7
E00135907,90.6,0,8.5,0.9
E00135908,84.5,0,15.5,0
E00135909,91.3,0,7.9,0.8
E00135910,85.2,0,14.8,0
E00135911,86,0,13.5,0.5
E00135928,95.9,0,4.1,0
E00135929,86.8,0,13.2,0
E00135930,96.9,0,1.6,1.6
E00135931,92.9,0.5,6.2,0.5
E00135933,90.2,1,8.4,0.3
E00135937,95.3,0,4.7,0
E00135946,87.8,1,11.2,0
E00135947,91.6,2,6.4,0
E00135948,94.2,0,5.8,0
E00135949,84.5,0,15.5,0
E00135950,88.4,1.2,9.9,0.6
E00135951,83.1,0,15.6,1.3
E00135952,88.1,0,11.9,0
E00135953,83.2,0.8,15.3,0.8
E00135954,98,0,2,0
E00135964,91.7,0,8.3,0
E00136062,95.1,0,4.9,0
E00136063,91.8,0,8.2,0
E00136064,87.7,0.4,11.6,0.4
E00136065,88.3,0,10.6,1.1
E00136066,88.9,0.3,10.4,0.3
E00136069,89.2,0,9.8,1
E00136071,90.7,0,9.3,0
E00136072,88.1,0.3,10.8,0.9
E00136073,87.7,0.5,11.4,0.5
E00136074,92.1,0,7.9,0
E00136075,92.2,0,5.5,2.3
E00136076,90.6,0,9,0.5
E00136077,93.2,0.3,4.5,1.9
E00136078,92.2,0,7.8,0
E00136079,88.7,0,11.3,0
E00136080,94.3,0.4,5.2,0
E00136081,87.8,0,12.2,0
E00136082,95.5,0,4.5,0
E00136083,96.2,0.4,3.4,0
E00136084,86.7,0.6,11.4,1.3
E00136088,94.4,0.7,4.9,0
E00136110,91.3,0,8.2,0.5
E00136111,84.1,0,15.9,0
E00136112,91.3,0,8.7,0
E00136113,89.2,0,10.2,0.6
E00136114,87.6,0,12.4,0
E00136115,90.4,0.4,9.2,0
E00136116,93.6,0,6.4,0
E00136117,94.1,0,5.5,0.4
E00136118,88.7,0,9.3,2
E00136119,89.1,0,10.2,0.7
E00136120,93.4,0,6.6,0
E00136121,85.1,0.6,14.3,0
E00136122,95.1,0,4.9,0
E00136123,89.9,0,9.5,0.6
E00136124,81.3,0,18.7,0
E00136125,89.1,0.5,10.5,0
E00136126,89.8,0,10.2,0
E00136127,91.7,0,7.2,1
E00136128,91.8,0,8.2,0
E00136129,89.3,0,10.7,0
E00136130,90.3,1.3,8.4,0
E00136131,93.6,0,5.8,0.6
E00136132,95.9,0,3.4,0.7
E00136133,94.5,0,5.5,0
E00136134,91.7,0.3,8,0
E00136135,94.3,0,5.5,0.3
E00136136,89.8,0.8,5.9,3.5
E00136154,94.9,0,3.9,1.1
E00136155,94.9,0.4,4.8,0
E00136156,91.5,0.3,6.2,2.1
E00136157,93.8,0,4.6,1.6
E00136158,93.6,0,5.4,1
E00136159,94.1,0.4,5.5,0
E00136160,92.6,0,7.4,0
E00136161,94.8,0,5.2,0
E00136162,90.7,0.7,7.8,0.7
E00136163,84.9,0,14.5,0.6
E00136164,88.9,0,10.7,0.4
E00136165,97.7,0.4,1.9,0
E00136166,94,0,6,0
E00136177,93.9,0,6.1,0
E00136178,93.8,0,5.8,0.4
E00136179,94,0.4,4.8,0.8
E00136180,94.9,0,5.1,0
E00136181,88.5,0,9.1,2.4
E00136182,91,0,9,0
E00136183,90.9,0,8.4,0.7
E00136184,92.1,0.4,7,0.4
E00136193,92,0,8,0
E00169869,86.9,0,13.1,0
E00169870,86.3,0,13.7,0
E00169871,94.5,0,5.5,0
E00184661,90.2,0,8.8,1
E00184667,73.1,0,26.9,0
E00184727,70.8,1.9,25.3,1.9
