areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00135405,18.4,37.5,7.4,35.3,1.5
E00135406,16.4,25,7,50.8,0.8
E00135407,32.1,44.4,5.9,17.1,0.5
E00135408,26.2,34.7,7.4,28.2,3.5
E00135409,19.8,27.3,2.5,46.3,4.1
E00135410,16.2,40.1,2.1,38.7,2.8
E00135411,13.9,38,10.2,33.3,4.6
E00135412,16.8,44.8,5.4,29.4,3.6
E00135878,15.3,51.7,7.2,20.1,5.7
E00135879,18.1,43.6,8.2,25.9,4.1
E00135880,14.8,39.3,2.6,40.3,3.1
E00135881,30.8,34.1,8.5,22.7,3.8
E00135885,17.1,43.3,7.8,29.4,2.4
E00135886,18,45.9,8.2,25.3,2.6
E00135888,24,43.3,9.4,20.3,3
E00135897,24.6,39.5,3.9,29.2,2.8
E00135898,15.5,44.6,7,29.1,3.8
E00135899,22.8,40.6,6.1,25,5.6
E00135900,18.9,49.3,5,22.9,4
E00135901,37.3,35.4,7.5,16.1,3.7
E00135902,19.7,49.8,8.1,18.5,3.9
E00135903,24.8,34.1,8,27.4,5.8
E00135904,22.7,41.9,5,26.9,3.5
E00135905,23.7,38.8,7.9,27,2.6
E00135906,27.9,38.1,7,21.3,5.7
E00135907,19.9,44.1,6.2,28.4,1.4
E00135908,26.3,42.3,5.1,23.4,2.9
E00135909,23.9,48.8,5,19.9,2.5
E00135910,34.4,39.6,7.8,15.6,2.6
E00135911,23.5,36.3,6.1,33.5,0.6
E00135928,28.9,31.6,6.8,28.9,3.7
E00135929,19.1,30.3,7.9,39.5,3.3
E00135930,14.9,41.2,6.1,34.2,3.5
E00135931,9.2,35.9,5.6,46.7,2.6
E00135933,13.3,42.4,1.6,41.6,1.2
E00135937,8.7,29.8,3.8,52.9,4.8
E00135946,13.4,34.8,3.7,47.1,1.1
E00135947,24,43.3,1.8,28.1,2.9
E00135948,14.4,34.3,8.8,38,4.6
E00135949,24.1,35.6,7.5,29.2,3.6
E00135950,8.4,53.2,1.3,36.4,0.6
E00135951,23.6,37,2.4,36.2,0.8
E00135952,21.6,41.6,7.4,27.7,1.7
E00135953,17.2,36.9,10.2,31.6,4.1
E00135954,28.3,31.4,7.9,29.3,3.1
E00135964,11.1,39.4,7.7,39.4,2.4
E00136062,18.8,38.2,9,31.3,2.8
E00136063,25.4,34.3,12.7,23.9,3.8
E00136064,23.9,32.9,7.5,29,6.7
E00136065,15.7,43.4,4.8,36.1,0
E00136066,19.6,40.9,8.5,25.3,5.7
E00136069,16.4,40,6.5,33.8,3.3
E00136071,11.9,47.2,6.8,30.7,3.4
E00136072,17.9,37.3,4.7,36.4,3.8
E00136073,16.7,35,5.6,42.2,0.6
E00136074,25.1,41.1,6.3,23.4,4
E00136075,16.7,35.1,5.3,41.2,1.8
E00136076,31.7,41.1,8.3,16.1,2.8
E00136077,16.9,36.7,8.2,35.2,3
E00136078,15.8,38.8,7.3,37.6,0.6
E00136079,21.6,37.3,6.8,29.2,5.1
E00136080,26.4,38.3,8.3,16.1,10.9
E00136081,30.4,35.3,6,23.9,4.3
E00136082,25.7,31.7,8.4,29.9,4.2
E00136083,33.8,36.9,7.7,18.5,3.1
E00136084,9.8,41.3,4.2,40.6,4.2
E00136088,24,45.7,9.3,20.9,0
E00136110,13.8,48.7,10.1,27,0.5
E00136111,22.7,34,5.7,32.5,5.2
E00136112,24.3,43.5,4.5,23.2,4.5
E00136113,24.7,37.8,8.6,24.4,4.5
E00136114,19.4,38.2,5.1,34.1,3.2
E00136115,11.8,41.7,5.4,39.7,1.5
E00136116,14.9,37.6,7.2,38,2.3
E00136117,21.1,39.5,6.6,30.3,2.6
E00136118,13.3,46.4,4.4,32,3.9
E00136119,16.3,43.8,9.2,28.3,2.5
E00136120,17.7,40.7,10.3,29.2,2.1
E00136121,25.4,38,9.2,23.9,3.5
E00136122,21.1,47.3,5.9,25.7,0
E00136123,24.3,41.4,4.3,28.6,1.4
E00136124,10.8,39.9,7.1,40.7,1.6
E00136125,18.9,48.6,5.9,22.7,3.8
E00136126,17.3,34.2,10.4,31.9,6.2
E00136127,21.2,30.5,6.3,37.9,4.1
E00136128,17.9,43.5,3.6,32.3,2.7
E00136129,13.3,37.4,9.9,35,4.4
E00136130,15.4,48.1,7.7,24,4.8
E00136131,21.1,54.9,6.8,11.4,5.9
E00136132,25.4,43.8,11.2,17.3,2.3
E00136133,30.5,36.5,8.4,21.1,3.5
E00136134,23.1,44,9,21.6,2.2
E00136135,14.7,47.5,7,28.8,2
E00136136,13.4,41.8,7.5,33.1,4.2
E00136154,23.1,49.7,4.8,19,3.4
E00136155,26.1,44.2,6,19.1,4.5
E00136156,19.2,50.8,6.7,21.7,1.6
E00136157,19.7,41.7,9.8,25.4,3.4
E00136158,20,31.3,8.2,33.8,6.7
E00136159,26.2,32.7,8.8,27.3,5
E00136160,27,35.7,5.4,29.7,2.2
E00136161,17.3,42.9,7.9,28.7,3.1
E00136162,20.2,49.8,7,20.2,2.8
E00136163,19.3,36.6,7.8,34.6,1.6
E00136164,16.9,47.5,6.6,26.4,2.5
E00136165,23.3,47,5,20.5,4.1
E00136166,28,50.4,4.8,12.8,4
E00136177,12,50.2,7.2,29.2,1.4
E00136178,16.1,45.4,6.8,28.8,2.9
E00136179,23.2,45,9.1,20,2.7
E00136180,17.2,42.6,7,29.5,3.7
E00136181,12.8,40,6.2,37.9,3.1
E00136182,21.3,32.4,9,33.2,4.1
E00136183,23.1,34,5.8,34.7,2.4
E00136184,14.5,41.6,7.5,32.7,3.7
E00136193,29.3,40.8,4.3,25.5,0
E00169869,20.5,34.5,3.9,30.6,10.5
E00169870,22.7,39.4,6.1,26.8,5.1
E00169871,21.3,38,7.3,28.7,4.7
E00184661,33,40.8,5.8,18.4,1.9
E00184667,11,41.8,3.4,41.8,2.1
E00184727,12.5,41.4,5.2,39.7,1.2
