areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00065212,55.5,24.5,8.2,11.8
E00065213,62.8,23.2,4.9,9.1
E00065214,58,23.2,0,18.8
E00065215,72.7,17.5,1.4,8.4
E00065216,55.2,20,4.8,20
E00065217,58.3,30,0.8,10.8
E00065218,44.6,13.7,25.9,15.8
E00065219,18.9,11.4,54.5,15.2
E00065220,57.1,27.7,0.8,14.3
E00065221,24,16.5,47.1,12.4
E00065222,8.3,6.9,72.4,12.4
E00065224,18.2,6.5,17.5,57.8
E00065225,60.4,22.2,3.5,13.9
E00065226,25.6,17.6,40.8,16
E00065227,47.8,24.3,5.1,22.8
E00065228,40.3,38.2,5.6,16
E00065229,38.6,16.3,14.4,30.7
E00065230,16.4,10.4,58.2,14.9
E00065231,35.5,35.5,5.6,23.4
E00065232,14.5,7.2,63.8,14.5
E00065233,22.7,31.8,28.8,16.7
E00065234,38.5,29.1,2.2,30.2
E00065235,43.5,25.4,21.8,9.3
E00065236,50,19.6,0,30.4
E00065237,12,17.9,51.3,18.8
E00065238,24.8,17.6,36,21.6
E00065239,66.7,17.2,2,14.1
E00065240,41.8,38.5,0,19.7
E00065241,21,16.7,45.7,16.7
E00065242,28.6,44.3,2.1,25
E00065243,62.5,22.7,4.7,10.2
E00065244,27.6,22.4,32.8,17.2
E00065245,25.2,10.4,45.2,19.1
E00065246,31.9,7.2,18.1,42.8
E00065247,48.8,9.1,28.1,14
E00065248,13.8,10.6,57.7,17.9
E00065249,73.9,13.4,2.5,10.1
E00065250,28.8,24.6,34.7,11.9
E00065251,41.1,21,8.9,29
E00065252,72.3,17.6,0.8,9.2
E00065253,70.5,13.7,0.7,15.1
E00065254,74.8,11.5,5.3,8.4
E00065255,73.9,15.9,1.1,9.1
E00065256,48.4,17.2,4.7,29.7
E00065257,64.8,29.6,0,5.6
E00065259,67.9,18.8,1.7,11.5
E00065260,73.2,16.7,0,10.1
E00065262,61.3,31.4,0,7.3
E00065263,69.2,19.2,0.8,10.8
E00065264,44.2,4.2,1.8,49.7
E00065265,71.9,14.9,1.8,11.4
E00065266,76.7,10.5,1.5,11.3
E00065267,52.4,10.5,17.7,19.4
E00065268,19.1,2.6,14.8,63.5
E00065269,73.4,22.3,0,4.3
E00065271,70.6,18.5,0,10.9
E00065272,69.5,13.7,1.1,15.8
E00065273,86.1,8.9,1,4
E00065274,65.4,18.7,0,15.9
E00065275,70.6,10.1,0.9,18.3
E00065276,54.3,16.4,1.4,27.9
E00065277,56.1,22.4,0,21.4
E00065278,69.2,20.5,0,10.3
E00065279,73.3,15.1,2.3,9.3
E00065280,61.1,22.2,0.8,15.9
E00065281,70.6,15.1,6.7,7.6
E00065282,46.7,29.9,0.5,22.8
E00065283,59.8,12.5,2.7,25
E00065284,69.5,18.1,1,11.4
E00065285,59.8,22.3,2.7,15.2
E00065286,73.5,14,0,12.5
E00065287,54.2,16.9,0.8,28
E00065288,74.1,10.7,0,15.2
E00065289,66.9,18,0,15
E00065290,37.7,23.4,2.6,36.4
E00065291,70.9,15.4,1.7,12
E00065292,47.1,8.7,32.7,11.5
E00065293,74.3,21.9,0,3.8
E00065294,63.6,30.2,0,6.2
E00065295,14.6,8.7,58.3,18.4
E00065296,22.8,17.4,2,57.7
E00065297,23.1,13.8,13.3,49.7
E00065298,37.2,23,0.7,39.2
E00065299,43.1,21.2,1.5,34.3
E00065300,15.3,10.2,12.1,62.4
E00065301,21.8,13.4,48.7,16
E00065302,32,14.1,7.8,46.1
E00065303,15.4,8.3,29.5,46.8
E00065304,26,12.3,7.5,54.1
E00065305,40.6,14.2,1.9,43.4
E00065306,18.1,14.2,52.8,15
E00065307,63.2,31.2,0.8,4.8
E00065308,39.5,33.9,0,26.6
E00065309,52.4,35.2,0,12.4
E00065310,12.8,20.5,51.3,15.4
E00065311,44.6,30.4,14.3,10.7
E00065312,28.1,21.1,2.6,48.2
