areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00065212,52.7,32.7,14.5,0,0
E00065213,42.7,46.3,10.4,0,0.6
E00065214,39.7,51.5,7.4,1.5,0
E00065215,50,39.6,9.7,0.7,0
E00065216,59,32.4,5.7,2.9,0
E00065217,39.7,47.9,11.6,0.8,0
E00065218,27.5,57.2,14.5,0.7,0
E00065219,22.1,33.6,38.2,5.3,0.8
E00065220,46.6,41.5,11.9,0,0
E00065221,30.6,42.1,25.6,1.7,0
E00065222,9.7,36.6,53.1,0.7,0
E00065224,18.7,27.7,49.7,3.9,0
E00065225,40.6,46.9,12.6,0,0
E00065226,22.5,27.1,48.8,1.6,0
E00065227,42.6,39.7,16.2,1.5,0
E00065228,51.4,36.3,12.3,0,0
E00065229,30.9,47.4,19.7,2,0
E00065230,23.3,30.8,41.4,4.5,0
E00065231,36.3,46.8,15.3,1.6,0
E00065232,21.4,38.6,33.6,6.4,0
E00065233,36.4,33.3,26.4,3.9,0
E00065234,36.8,33,28.6,1.6,0
E00065235,37.3,39.4,19.7,3.6,0
E00065236,21.7,60.1,18.1,0,0
E00065237,24.8,29.1,41,5.1,0
E00065238,19,42.1,34.9,4,0
E00065239,19.8,73.3,6.9,0,0
E00065240,34.1,36.5,28.6,0.8,0
E00065241,21.7,25.4,48.6,4.3,0
E00065242,31.7,51.8,16.5,0,0
E00065243,26.6,64.8,8.6,0,0
E00065244,18.7,47,32.1,2.2,0
E00065245,13.8,45.7,38.8,1.7,0
E00065246,20.1,43.2,33.8,1.4,1.4
E00065247,11.9,47.5,39,1.7,0
E00065248,18.7,35,41.5,4.1,0.8
E00065249,41,43.6,15.4,0,0
E00065250,32.8,32.8,31,3.4,0
E00065251,31.2,51.2,15.2,0.8,1.6
E00065252,47.5,41.5,11,0,0
E00065253,52.9,40.7,5.7,0.7,0
E00065254,36.8,51.9,10.5,0,0.8
E00065255,62.6,29.3,8,0,0
E00065256,41.6,40,17.6,0.8,0
E00065257,63.4,28.9,7,0.7,0
E00065259,59.7,31.3,9,0,0
E00065260,50.7,41.3,8,0,0
E00065262,49.6,39.4,10.2,0.7,0
E00065263,61.9,22.9,13.6,1.7,0
E00065264,9,58.1,32.3,0,0.6
E00065265,65.2,21.4,13.4,0,0
E00065266,38.3,53.4,8.3,0,0
E00065267,42.4,32.8,24.8,0,0
E00065268,8.6,26.7,64.7,0,0
E00065269,64.7,30.2,5,0,0
E00065271,45.8,49.2,5.1,0,0
E00065272,47.3,34.4,17.2,0,1.1
E00065273,55,40,5,0,0
E00065274,32.4,54.6,12,0.9,0
E00065275,25.4,57.9,15.8,0.9,0
E00065276,19.3,62.9,17.9,0,0
E00065277,24.5,63.3,11.2,1,0
E00065278,37.8,55,6.3,0.9,0
E00065279,33.7,61.6,4.7,0,0
E00065280,33.6,53.9,9.4,2.3,0.8
E00065281,56.3,31.9,11.8,0,0
E00065282,36.9,34.3,27.8,1,0
E00065283,14.3,73.2,12.5,0,0
E00065284,46.7,40,13.3,0,0
E00065285,12.3,56.1,31.6,0,0
E00065286,31.6,64,4.4,0,0
E00065287,8.3,30,61.7,0,0
E00065288,23.9,69,7.1,0,0
E00065289,20.3,63.9,15,0.8,0
E00065290,31.2,36.4,31.2,1.3,0
E00065291,29.1,65,6,0,0
E00065292,16,45.3,38.7,0,0
E00065293,43.8,48.6,7.6,0,0
E00065294,36.9,50,10,3.1,0
E00065295,12.5,34.6,48.1,4.8,0
E00065296,25.2,29.9,43.5,1.4,0
E00065297,19.1,30.9,46.4,3.6,0
E00065298,43.5,36.1,17.7,2.7,0
E00065299,45.3,29.9,23.4,0.7,0.7
E00065300,23.6,15.9,55.4,5.1,0
E00065301,24.8,42.7,31.6,0.9,0
E00065302,38.6,34.1,22.7,3.8,0.8
E00065303,15.9,48.3,33.1,2.6,0
E00065304,28.8,30.8,39,1.4,0
E00065305,28.2,42.7,27.2,1.9,0
E00065306,11.8,52,33.9,2.4,0
E00065307,71.9,20.3,6.3,1.6,0
E00065308,50.8,32.3,14.5,2.4,0
E00065309,65.7,22.9,11.4,0,0
E00065310,16.9,39.8,39,4.2,0
E00065311,47.4,41.2,11.4,0,0
E00065312,40.5,27,31.5,0.9,0
E00065313,7.4,38,46.3,8.3,0
E00065314,35.8,26.8,30.9,5.7,0.8
E00065315,18.6,31.9,43.4,6.2,0
E00065316,44.9,27.1,24.6,1.7,1.7
E00065317,78.1,18.1,3.8,0,0
E00065318,32.1,46.2,16.7,2.6,2.6
E00065319,30.7,44.5,24.8,0,0
E00065320,52,32,15.2,0.8,0
E00065321,34.1,46,19.8,0,0
E00065322,45.8,34.4,19.8,0,0
E00065323,24.4,39,33.3,3.3,0
E00065324,64.7,29.3,4.3,1.7,0
E00065325,41.9,36.5,19.6,2,0
E00065326,39.1,46.1,14.1,0.8,0
E00065327,43.1,30,23.8,3.1,0
E00065328,30.2,52.7,17.1,0,0
E00065329,16,20.7,56,6.7,0.7
E00065330,39.7,30.2,23.8,6.3,0
E00065331,35,41.6,23.4,0,0
E00065332,30.9,24.2,42.3,2.7,0
E00065333,22.2,20.3,53.6,3.3,0.7
E00065334,43.1,38,15.3,3.6,0
E00065335,23.2,23.9,51.4,1.4,0
