areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00065292,29,53.3,15.9,1.9
E00065293,18.1,49.5,24.8,7.6
E00065294,8.5,52.7,31,7.8
E00065295,55.3,35.9,7.8,1
E00065296,44.3,36.9,10.1,8.7
E00065297,46.9,41.2,10.8,1
E00065298,39.2,38.5,16.9,5.4
E00065299,32.1,45.7,15.7,6.4
E00065300,59.9,26.1,10.2,3.8
E00065301,46.7,37.7,12.3,3.3
E00065302,36.1,44.4,15.8,3.8
E00065303,53,37.1,6.6,3.3
E00065304,50.3,38.1,6.1,5.4
E00065305,45.2,42.3,9.6,2.9
E00065306,50.8,31,12.7,5.6
E00065307,13.4,41.7,38.6,6.3
E00065308,19.4,37.9,32.3,10.5
E00065309,7.5,34,37.7,20.8
E00065310,37.6,41.9,17.1,3.4
E00065311,11.9,47.5,33.9,6.8
E00065312,41.2,36,19.3,3.5
E00065313,52.1,38,8.3,1.7
E00065314,53.7,35.8,6.5,4.1
E00065315,51.8,38.4,8,1.8
E00065316,35.8,39.2,13.3,11.7
E00065317,7.7,44.2,37.5,10.6
E00065318,27.5,51.3,11.3,10
E00065319,16.8,56.9,18.2,8
E00065320,16.8,44,30.4,8.8
E00065321,21.1,52.3,19.5,7
E00065322,26.8,49.5,15.5,8.2
E00065323,45.5,37.4,14.6,2.4
E00065324,9.5,43.1,36.2,11.2
E00065325,25.7,45.3,18.9,10.1
E00065326,14.7,54.3,18.6,12.4
E00065327,34.8,41.7,17.4,6.1
E00065328,23.6,50.4,22.8,3.1
E00065329,52.4,36.1,8.2,3.4
E00065330,33.3,42.1,17.5,7.1
E00065331,25,50.7,20.6,3.7
E00065332,37.7,44.4,12.6,5.3
E00065333,53.3,32.9,11.8,2
E00065334,31.1,51.1,14.8,3
E00065335,51.8,30.2,13.7,4.3
E00065336,46.4,37.9,11.8,3.8
E00065337,47.5,41.7,8.6,2.2
E00065338,53.6,30.7,11.1,4.6
E00065339,32.3,46.2,17.7,3.8
E00065340,51.8,36.7,7.2,4.3
E00065341,24.5,53.6,16.4,5.5
E00065342,62,29.1,7,1.9
E00065343,41.3,41.3,12.7,4.8
E00065344,30.4,50,17.4,2.2
E00065345,62.3,28.9,7,1.8
E00065500,8.5,48.1,27.9,15.5
E00065501,5.1,38.2,42.4,14.3
E00065502,10.3,44.5,28.8,16.4
E00065503,7.4,55.7,28.2,8.7
E00065509,5.9,42.6,33.7,17.8
E00065510,9.3,47.7,29.9,13.1
E00065511,6.9,41.8,36.5,14.8
E00065512,13,41.4,29.6,16
E00065513,5.6,26.2,38.9,29.4
E00065514,6.7,33.6,39.6,20.1
E00065522,0,35.6,37.3,27.1
E00065536,7.3,28.5,43,21.2
E00065537,8.4,35.9,35.9,19.8
E00065538,2,42.6,35,20.3
E00065540,8.3,50.6,29.5,11.5
E00065541,7.3,42.4,35.8,14.6
E00065543,11.8,30.9,40.9,16.4
E00141804,9.1,36.4,35.2,19.4
E00174850,22.4,56,16,5.6
E00175335,9.6,59.1,27,4.3
E00175336,13.9,60.7,18,7.4
E00175337,9.6,48.9,28.7,12.8
E00175340,29.5,55.8,11.6,3.1
E00175341,22.4,49,21.7,7
E00175363,12.2,46.1,33,8.7
E00175365,5,39.6,41.6,13.9
E00175367,18.4,49.5,23.3,8.7
E00175369,9.1,59.8,19.7,11.4
E00185507,24.2,58.1,9.7,8.1
E00185519,10.4,61.2,23.9,4.5
E00185538,18,58.3,19.4,4.3
