areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00065212,20.4,38.3,7.3,30.1,3.9
E00065213,20.2,40.7,10.6,26.3,2.2
E00065214,28.8,40.8,12,18.4,0
E00065215,23.6,34.3,11.4,26.2,4.4
E00065216,22.3,45,6.2,24.6,1.9
E00065217,20.4,42.7,7.1,27.6,2.2
E00065218,34.1,35.3,7.5,19.4,3.6
E00065219,29.8,46.4,6.4,14.9,2.6
E00065220,20,40.5,9.3,24.2,6
E00065221,29.6,40.8,6.3,20.4,2.9
E00065222,42,39.2,6.6,9.9,2.4
E00065224,27.7,37.8,8.4,20.6,5.5
E00065225,28.7,40.2,7,20.9,3.3
E00065226,31.2,31.7,10.6,23.8,2.6
E00065227,27.8,42.7,5.1,21.8,2.6
E00065228,17.4,49.6,4.9,25.4,2.7
E00065229,32.7,39,5.5,19.3,3.5
E00065230,39.1,40.4,5.2,13,2.2
E00065231,29,45.9,7.4,14.7,3
E00065232,32,50,3.2,12.4,2.4
E00065233,26.7,47,5.7,18.2,2.4
E00065234,20.5,45,7.9,23.7,2.9
E00065235,23.4,42.3,9.2,22.8,2.4
E00065236,29.1,35.9,12.2,19.8,3
E00065237,24.6,46.9,4.8,18.8,4.8
E00065238,27,53,7.4,11.2,1.4
E00065239,36.5,32.9,10.8,16.8,3
E00065240,23.8,45.6,5.9,22.6,2.1
E00065241,23.9,45.8,8.4,18.5,3.4
E00065242,17.9,55.6,6,17.1,3.4
E00065243,26.6,34.8,7.7,27,3.9
E00065244,25.9,44.9,6.6,18.5,4.1
E00065245,34.5,37.9,6.8,18.1,2.8
E00065246,32.5,37.6,6.7,20.4,2.7
E00065247,30.1,39.3,9.2,17.9,3.5
E00065248,39.4,38.9,6.2,13.5,2.1
E00065249,25.2,32.5,11.2,26.2,4.9
E00065250,23.2,46.4,12.9,15.2,2.2
E00065251,29.4,41.2,7.2,20.8,1.4
E00065252,23.1,34,7.5,32.5,2.8
E00065253,17.3,39,13.4,26.8,3.5
E00065254,27.7,31.4,13.2,24.8,2.9
E00065255,22.4,43.1,6.9,24.7,2.9
E00065256,27.2,39.6,8.8,23,1.4
E00065257,18.2,43.9,8.9,25,3.9
E00065259,29.2,35.3,11.2,21.7,2.7
E00065260,22.5,37.8,10.8,23.7,5.2
E00065262,16.4,44.1,7.5,29.2,2.8
E00065263,17.5,38.5,9.8,30.8,3.4
E00065264,35.5,30.6,6.6,22.7,4.6
E00065265,26.1,34.2,9,26.6,4.1
E00065266,30.2,34.5,6.5,22.8,6
E00065267,29.8,33.7,10.9,24,1.6
E00065268,31.4,39.3,8.6,17.1,3.6
E00065269,24.9,37.2,10.3,22.6,5
E00065271,24.2,37.2,10.8,24.7,3
E00065272,22.2,36.5,7.2,26.9,7.2
E00065273,23.3,36.3,10.9,23.3,6.2
E00065274,35.8,30.5,11.1,19.5,3.2
E00065275,28.7,38.6,8.2,18.7,5.8
E00065276,40.5,34.4,5.3,15.4,4.4
E00065277,23.2,42.9,7.7,22.6,3.6
E00065278,28.9,36.3,7.5,24.4,3
E00065279,25.2,25.2,11.2,36.4,2.1
E00065280,29.5,37.8,12,15.8,5
