geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00084753,17.5,69.3,13.2
E00138025,16.8,61.1,22.1
E00138026,18.9,49.5,31.5
E00138027,30.9,41.2,27.8
E00138028,21.3,46.3,32.5
E00138029,25.7,41.6,32.7
E00138030,22.1,46.3,31.6
E00138031,9.8,73.5,16.7
E00138032,15.6,57.8,26.7
E00138033,18.3,56.1,25.6
E00138034,15.8,64.5,19.7
E00138035,20.5,60.3,19.2
E00138036,17,59.4,23.6
E00138037,29.7,55.4,14.9
E00138038,18.8,72.9,8.2
E00138039,14.5,62.3,23.2
E00138040,19,55.6,25.4
E00138041,0,67.8,32.2
E00138042,37,42.5,20.5
E00138043,19.2,47.9,32.9
E00138044,24.6,34.9,40.5
E00138045,29.2,33.3,37.5
E00138046,35.8,50.6,13.6
E00138047,23.7,50.8,25.4
E00138048,28,44,28
E00138049,38.2,32.9,28.9
E00138050,21.2,55.1,23.7
E00138051,22.8,43.9,33.3
E00138052,13.6,61.7,24.7
E00138053,12.1,69.7,18.2
E00138054,21.2,51.5,27.3
E00138055,16.7,46.7,36.7
E00138056,17.4,48.6,33.9
E00138057,21.5,59.1,19.4
E00138058,11.7,64.9,23.4
E00138059,13.6,63.6,22.7
E00138060,15.5,66.2,18.3
E00138061,9.1,55.8,35.1
E00138062,19.3,48.7,31.9
E00138063,18.8,50.9,30.4
E00138064,16.2,51.4,32.4
E00138065,9.9,68.1,22
E00138066,14.2,69.2,16.7
E00138067,16.3,48.1,35.6
E00138068,7.7,64.8,27.5
E00138069,21.7,38.5,39.9
E00138070,17.5,54.6,27.8
E00138071,5.8,73,21.2
E00138072,22.1,45.5,32.5
E00138073,13.6,60.6,25.8
E00138074,15.3,44.8,39.9
E00138075,13.3,40.8,45.9
E00138076,20.5,61.6,17.8
E00138077,17.3,70,12.7
E00138078,10.5,68.6,20.9
E00138080,10.3,78.4,11.3
E00138081,15.7,67.6,16.7
E00138212,18.5,50.9,30.6
E00138213,6.7,71.2,22.1
E00138214,14.8,39.3,45.9
E00138215,16.7,51,32.4
E00138216,16.1,55.9,28
E00138217,17.5,49.2,33.3
E00138218,19.5,40.2,40.2
E00138219,18.2,51.1,30.7
E00138220,23.8,46.3,30
E00138221,14.1,46.9,39.1
E00138222,16,55.3,28.7
E00138223,18.2,59.6,22.2
E00138224,14.9,52.7,32.4
E00138225,18.1,49.4,32.5
E00138226,8,71.3,20.7
E00138227,15.7,74.8,9.6
E00138228,13.9,47.8,38.3
E00138229,9.4,72.9,17.6
E00138230,8.5,77.7,13.8
E00138231,14.3,65,20.7
E00138232,9.2,59.2,31.6
E00138233,11,52.1,36.8
E00138234,5.7,71.3,23
E00138235,12.5,58.3,29.2
E00138236,14,51,35
E00138237,11.8,52.1,36.1
E00138238,15.5,57.3,27.2
E00138239,9.5,71.4,19
E00138240,14,70.2,15.8
E00138242,19.1,42.6,38.3
E00138244,25,54.3,20.7
E00138246,24.7,57.6,17.6
E00138247,13.2,70.9,15.9
E00138248,17.4,43,39.5
E00138249,12.3,64.4,23.3
E00138250,5.3,87.1,7.6
E00138251,17.6,48.5,33.8
E00138255,13.8,54.3,31.9
E00138256,14.4,45.2,40.4
E00138257,13.6,53.4,33
E00138258,11.2,55.9,32.9
E00138259,17.8,64.4,17.8
E00138260,14,56,30
E00138261,18.8,64.1,17.2
E00138262,5.4,81.1,13.5
E00138263,16.2,54.5,29.3
E00138264,22.8,46.7,30.4
E00138265,10.1,68.8,21.1
E00138266,13.5,48,38.5
E00138267,8.4,79.4,12.3
E00138268,12.2,75.5,12.2
E00138270,2.7,84.8,12.5
E00138271,11.4,65.9,22.7
E00138272,12,56.5,31.5
E00138273,7.6,79,13.4
E00138274,14.9,62.2,23
E00138275,14.6,56.3,29.2
E00138276,5.4,82.6,12.1
E00138277,25.9,58.8,15.3
E00138278,5.8,63.1,31.1
E00138279,4.8,78.3,16.9
E00138280,9.9,57.3,32.8
E00138281,8.8,71.6,19.6
E00138282,4.8,78.6,16.7
E00138283,12,70,18
E00138284,5.3,77.7,17
E00138285,13.4,59.7,26.9
E00138286,14.4,72.1,13.5
E00138287,8.1,67.7,24.2
E00138291,7.2,72.1,20.7
E00138292,9.5,71.6,19
E00138293,9.6,72.3,18.1
E00138294,24,57.3,18.8
E00138296,15.6,44.2,40.3
E00138297,22.4,50.6,27.1
E00138300,10.6,74.5,14.9
E00138301,16.7,50,33.3
E00138303,15.1,58.8,26.1
E00138307,26.4,46,27.6
E00138309,24.4,51.2,24.4
E00138314,10.4,47.8,41.8
E00138316,10.6,64.9,24.5
E00138318,15.6,53.1,31.3
E00138319,14.6,60.4,25
E00138348,14.9,61.4,23.7
E00138349,20.4,55.1,24.5
E00138350,15.8,43.2,41
E00138351,22.1,52.2,25.7
E00138352,18.9,61.1,20
E00138353,15.3,56.8,28
E00138354,10.5,51.4,38.1
E00138355,9.6,67.2,23.2
E00138356,25.8,40.2,34
E00138357,19.2,42.4,38.4
E00138358,20,58.7,21.3
E00138359,17.9,40.2,41.9
E00138360,13.7,53.8,32.5
E00138361,20.5,59,20.5
E00138362,11.9,72.2,15.9
E00138363,11.3,46,42.7
E00138364,17.1,55.9,27
E00138365,15.8,52.6,31.6
E00138366,21,47.6,31.5
E00138367,21.7,51.7,26.7
E00138373,22,36.7,41.3
E00138374,20.5,37.6,41.9
E00138375,12.6,43.7,43.7
E00138379,12.6,73.1,14.3
E00138380,10.5,81,8.6
E00138381,11.2,69.4,19.4
E00138385,17,70,13
E00138392,18.6,57,24.4
E00138393,27.3,40.3,32.5
E00138394,23,57.5,19.5
E00138397,30.4,42,27.5
E00138398,27.3,36.4,36.4
E00138402,11.6,68.1,20.3
E00138472,13.3,70.5,16.2
E00138473,6.3,74.7,18.9
E00138474,5.9,79.7,14.4
E00138475,10.6,65.4,24
E00138476,5.4,73.9,20.7
E00138477,5.4,79.2,15.5
E00138478,9.2,71.3,19.5
E00138479,7.3,83.9,8.8
E00138503,23.9,37.6,38.5
