geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00084753,67.8,2.4,29.8
E00138025,58.1,4,37.9
E00138026,67.4,3.8,28.8
E00138027,68.1,5.8,26.1
E00138028,66.7,3.3,30
E00138029,68.4,3.8,27.8
E00138030,67.4,3.8,28.9
E00138031,44.3,0,55.7
E00138032,79.2,0.9,19.9
E00138033,70.9,2.5,26.6
E00138034,69.2,2.4,28.3
E00138035,71.6,2.9,25.5
E00138036,64.3,4.1,31.6
E00138037,74,4.5,21.5
E00138038,64.6,3.8,31.7
E00138039,74.2,2.6,23.2
E00138040,73.2,4.9,22
E00138041,55.9,1.5,42.6
E00138042,74.3,4.9,20.8
E00138043,71.6,3,25.4
E00138044,64.9,5.5,29.6
E00138045,73.6,4.2,22.3
E00138046,74.5,3.8,21.7
E00138047,75.7,2.1,22.2
E00138048,73.7,2.4,23.9
E00138049,72.5,6.2,21.3
E00138050,65.1,4.7,30.2
E00138051,64.6,6.3,29.1
E00138052,70.8,2.2,27.1
E00138053,73.8,3.3,23
E00138054,78.3,3.7,18.1
E00138055,68.6,4.9,26.5
E00138056,58.7,5.4,35.9
E00138057,70.8,4.7,24.5
E00138058,64,2.3,33.7
E00138059,74.6,1.7,23.7
E00138060,57.3,5.7,37.1
E00138061,59.8,0.5,39.7
E00138062,54.8,3.1,42.1
E00138063,54.4,5.6,40.1
E00138064,64.8,3.3,31.9
E00138065,55.4,1.3,43.4
E00138066,52,1.2,46.8
E00138067,59.6,2.7,37.7
E00138068,58.7,2.1,39.3
E00138069,51.2,5.5,43.3
E00138070,61.7,4.7,33.6
E00138071,50.4,0,49.6
E00138072,65.8,2.7,31.6
E00138073,69.3,1.9,28.8
E00138074,54,5.2,40.8
E00138075,63.5,4.1,32.5
E00138076,67,1.4,31.7
E00138077,61.3,4.6,34.2
E00138078,65.2,4.9,30
E00138080,61.9,2.3,35.8
E00138081,60.5,3.1,36.4
E00138212,61.8,6,32.3
E00138213,57.2,2.1,40.7
E00138214,56.9,5.6,37.5
E00138215,63.6,5.3,31.1
E00138216,62.7,4.1,33.2
E00138217,57.1,4.6,38.2
E00138218,64.5,5.7,29.8
E00138219,62,2.5,35.4
E00138220,71.4,4.6,23.9
E00138221,71.7,2.2,26.1
E00138222,62.7,8.4,28.9
E00138223,59.7,4.3,36
E00138224,70.5,4.4,25.1
E00138225,61.9,6.2,31.9
E00138226,65.3,0,34.7
E00138227,59.3,1.1,39.6
E00138228,63.1,4.4,32.5
E00138229,59.2,3.3,37.4
E00138230,56.3,1.4,42.3
E00138231,46.9,7.3,45.8
E00138232,62.2,5.2,32.6
E00138233,58.3,1.6,40.2
E00138234,57,1.4,41.5
E00138235,58.1,7,34.9
E00138236,57.5,8.3,34.2
E00138237,57,6.5,36.5
E00138238,63.1,2.8,34.1
E00138239,51.9,0.4,47.7
E00138240,62.9,3.4,33.7
E00138242,61.1,7.4,31.4
E00138244,69,2.7,28.2
E00138246,68.4,5.9,25.7
E00138247,44.6,2.2,53.2
E00138248,65.3,3.3,31.4
E00138249,71.3,3.3,25.4
E00138250,36.9,1.5,61.6
E00138251,67.1,1.4,31.4
E00138255,54.4,6,39.6
E00138256,57.2,5.8,37
E00138257,60.9,6.5,32.6
E00138258,54,3.4,42.6
E00138259,65.5,3.1,31.4
E00138260,60.6,2,37.4
E00138261,70.2,1.9,27.9
E00138262,48.1,1.4,50.5
E00138263,58.1,4.7,37.2
E00138264,58.4,4.6,37
E00138265,57.3,2,40.7
E00138266,51.2,5.9,42.9
E00138267,48.3,1.3,50.3
E00138268,59.7,3.3,37
E00138270,47.9,0,52.1
E00138271,62,2.1,35.9
E00138272,70.3,1.9,27.7
E00138273,39,2.6,58.5
E00138274,68.1,1.3,30.6
E00138275,67.1,0,32.9
E00138276,42.8,1.5,55.7
E00138277,71,5.5,23.5
E00138278,53.2,2.3,44.6
E00138279,50.3,4.9,44.8
E00138280,62.8,3.4,33.8
E00138281,46.2,1.8,52
E00138282,59.2,2.4,38.3
E00138283,55.2,1.3,43.5
E00138284,69.5,1,29.5
E00138285,73.6,0.8,25.6
E00138286,62.8,2.1,35.1
E00138287,45.9,1.3,52.8
E00138291,51.7,2.6,45.7
E00138292,57.7,1.8,40.4
E00138293,61.7,1.2,37.1
E00138294,64.7,2.6,32.7
E00138296,67.9,5,27.1
E00138297,70.4,4.9,24.7
E00138300,60.3,3.4,36.3
E00138301,66.1,3.9,30
E00138303,58.4,5.4,36.2
E00138307,70.6,3.4,25.9
E00138309,67.3,2.8,29.9
E00138314,44.7,3.8,51.5
E00138316,67.5,1,31.5
E00138318,79.1,2,18.9
E00138319,69.3,4.2,26.5
E00138348,54.4,3.2,42.4
E00138349,67.6,4.1,28.4
E00138350,48.4,5.5,46.2
E00138351,59.4,6.7,33.9
E00138352,60.6,6.9,32.5
E00138353,60.5,3.7,35.8
E00138354,57,4.5,38.4
E00138355,42.4,4.6,53
E00138356,68.6,5.2,26.2
E00138357,65.8,3.1,31.2
E00138358,73.5,1.4,25.1
E00138359,58.2,4.6,37.2
E00138360,55.8,4.5,39.6
E00138361,60.7,2.4,37
E00138362,55.6,3.9,40.5
E00138363,59.6,4.1,36.3
E00138364,58.2,5.2,36.5
E00138365,55.2,6.7,38.1
E00138366,66,6,27.9
E00138367,54.5,7.6,37.9
E00138373,57.7,8.1,34.2
E00138374,59.4,6.6,33.9
E00138375,61.8,4.8,33.4
E00138379,59.3,2,38.6
E00138380,56,2.9,41.1
E00138381,57.5,1.3,41.2
E00138385,64,3.1,32.9
E00138392,72.6,1.3,26.1
E00138393,75.8,4.5,19.7
E00138394,78.3,2.5,19.2
E00138397,76.4,3.8,19.9
E00138398,79.7,3,17.3
E00138402,73.7,3.1,23.3
E00138472,52.5,3.6,43.9
E00138473,52.5,2,45.5
E00138474,55,0.4,44.7
E00138475,58.6,0,41.4
E00138476,62.4,2,35.7
E00138477,44,1.3,54.7
E00138478,61.1,2.3,36.7
E00138479,49.6,3,47.4
E00138503,55.8,6.4,37.8
E00138508,69.1,3.9,27
E00138510,63.8,4.6,31.5
E00138644,59.3,5,35.7
E00138645,59.6,2.9,37.5
E00138646,48.8,1.5,49.8
E00138647,65.8,0.4,33.8
E00138648,75.9,3.1,21
E00138649,50.2,0,49.8
E00138650,62,4.1,33.9
E00138651,66.2,1.7,32.1
E00138652,41.7,2.1,56.2
E00138653,78,2.6,19.4
E00138654,57.9,1.2,40.9
E00138655,50.9,5.2,43.9
E00138656,69.2,2.3,28.6
E00138657,63.7,2.6,33.7
E00138658,53,0,47
E00138659,50.7,0.4,48.9
E00138660,61,1.4,37.6
E00138661,50.8,0.3,48.9
E00138662,55,2.7,42.2
E00138663,59,1.4,39.6
E00138664,62.8,2.2,35
E00138665,54,3.2,42.7
E00138666,55.2,2.4,42.3
E00138667,55.1,0.7,44.1
E00138668,63.3,1.8,35
E00138669,56.8,1.8,41.4
E00138670,60.4,1.5,38.1
E00138734,52.5,2.5,45
E00138735,57.4,1.8,40.8
E00138736,64.1,1.3,34.6
E00138737,65.4,1.9,32.7
E00138738,57.4,0.4,42.2
E00138739,56.1,2.3,41.6
E00138740,58.1,2.6,39.2
E00138742,59,2.9,38.1
E00138743,63.5,1.8,34.7
E00138744,64.5,1.4,34.1
E00138745,60.5,1.7,37.8
E00138746,54.4,0.9,44.7
E00138747,56.9,0,43.1
E00138748,55.8,2.2,42
E00138927,60.8,7.2,32
E00138928,64.7,3.9,31.4
E00138929,52.7,2.7,44.6
E00138930,53.9,3.6,42.5
E00138931,55.3,5.8,38.9
E00138932,65.8,3.4,30.8
E00138933,60.5,2.5,37
E00138998,55.1,0.8,44
E00138999,55.5,2.5,41.9
E00139000,65.4,1.5,33.1
E00139001,62.4,3.6,34
E00139007,65.9,1.4,32.6
E00139008,66.2,1.1,32.7
E00139009,44.4,3.3,52.2
E00139010,74.1,1.5,24.4
E00139011,47.2,0.9,51.9
E00139012,61.9,4.3,33.9
E00139013,60.2,2.2,37.7
E00139014,61.8,2.2,36.1
E00139015,47.2,2.8,50
E00139156,59.2,0.5,40.4
E00139157,55.1,0.5,44.4
E00139163,64.8,3,32.2
E00139164,59.1,1.2,39.8
E00169247,78.4,2.6,19
E00169248,76.4,0.7,22.9
E00169300,80.7,3,16.3
E00169302,81.3,1,17.7
E00188970,80,3.6,16.4
