geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00084753,91,9
E00138025,74.2,25.8
E00138026,63.2,36.8
E00138027,56.8,43.2
E00138028,64.2,35.8
E00138029,57.1,42.9
E00138030,61.4,38.6
E00138031,80.5,19.5
E00138032,52.5,47.5
E00138033,73,27
E00138034,64.6,35.4
E00138035,80.6,19.4
E00138036,81.7,18.3
E00138037,72.4,27.6
E00138038,82.8,17.2
E00138039,77.7,22.3
E00138040,63.4,36.6
E00138041,59.7,40.3
E00138042,71.3,28.7
E00138043,59.4,40.6
E00138044,50.4,49.6
E00138045,44.1,55.9
E00138046,72.8,27.2
E00138047,56,44
E00138048,57,43
E00138049,47.2,52.8
E00138050,55.7,44.3
E00138051,54.1,45.9
E00138052,73.2,26.8
E00138053,84.9,15.1
E00138054,59.2,40.8
E00138055,72.3,27.7
E00138056,63,37
E00138057,70.1,29.9
E00138058,70.7,29.3
E00138059,63.9,36.1
E00138060,88.5,11.5
E00138061,68.2,31.8
E00138062,70.8,29.2
E00138063,67,33
E00138064,66.9,33.1
E00138065,81.7,18.3
E00138066,78,22
E00138067,82.5,17.5
E00138068,78.2,21.8
E00138069,72.1,27.9
E00138070,70.9,29.1
E00138071,86.7,13.3
E00138072,69.4,30.6
E00138073,75,25
E00138074,70.2,29.8
E00138075,62,38
E00138076,63.1,36.9
E00138077,79.4,20.6
E00138078,83.3,16.7
E00138080,82.3,17.7
E00138081,84.7,15.3
E00138212,68.3,31.7
E00138213,82.3,17.7
E00138214,71.9,28.1
E00138215,69.9,30.1
E00138216,71.8,28.2
E00138217,65.4,34.6
E00138218,74.5,25.5
E00138219,70.3,29.7
E00138220,69.1,30.9
E00138221,72,28
E00138222,75,25
E00138223,76.4,23.6
E00138224,72.9,27.1
E00138225,76,24
E00138226,87.8,12.2
E00138227,83.8,16.2
E00138228,72.7,27.3
E00138229,70.8,29.2
E00138230,82.7,17.3
E00138231,82,18
E00138232,74.8,25.2
E00138233,69.1,30.9
E00138234,89.4,10.6
E00138235,70.2,29.8
E00138236,64.2,35.8
E00138237,68.5,31.5
E00138238,70.2,29.8
E00138239,83,17
E00138240,91.1,8.9
E00138242,67.2,32.8
E00138244,79.3,20.7
E00138246,70.4,29.6
E00138247,86.6,13.4
E00138248,71.5,28.5
E00138249,71.9,28.1
E00138250,89.7,10.3
E00138251,73,27
E00138255,74.9,25.1
E00138256,82.2,17.8
E00138257,67.9,32.1
E00138258,76.8,23.2
E00138259,78.1,21.9
E00138260,85,15
E00138261,74.4,25.6
E00138262,80,20
E00138263,71.8,28.2
E00138264,76.9,23.1
E00138265,77,23
E00138266,77.9,22.1
E00138267,87.1,12.9
E00138268,79.5,20.5
E00138270,83,17
E00138271,78.5,21.5
E00138272,70.1,29.9
E00138273,79.6,20.4
E00138274,73.9,26.1
E00138275,72.9,27.1
E00138276,86.8,13.2
E00138277,69.9,30.1
E00138278,79.3,20.7
E00138279,83.6,16.4
E00138280,78.4,21.6
E00138281,80.8,19.2
E00138282,85.3,14.7
E00138283,73.3,26.7
E00138284,86.3,13.7
E00138285,71.5,28.5
E00138286,85.5,14.5
E00138287,88.7,11.3
E00138291,85.4,14.6
E00138292,76.9,23.1
E00138293,82.4,17.6
E00138294,71.9,28.1
E00138296,71.9,28.1
E00138297,65.8,34.2
E00138300,82.9,17.1
E00138301,67.7,32.3
E00138303,77,23
E00138307,69.9,30.1
E00138309,80.7,19.3
E00138314,66.5,33.5
E00138316,88.9,11.1
E00138318,81.2,18.8
E00138319,77.7,22.3
E00138348,69.2,30.8
E00138349,61.9,38.1
E00138350,65.1,34.9
E00138351,63.1,36.9
E00138352,63.8,36.2
E00138353,50.4,49.6
E00138354,68.5,31.5
E00138355,74.3,25.7
