geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00084753,37.3,36.7,0.6,25.4
E00138025,27.9,31.8,0,40.3
E00138026,19.9,28.9,19.3,31.9
E00138027,16.4,25.3,2.1,56.2
E00138028,19.1,27.5,13,40.5
E00138029,16.4,25,2.9,55.7
E00138030,20.3,24.2,3.1,52.3
E00138031,44,22.4,23.3,10.3
E00138032,21.6,24.1,2.6,51.7
E00138033,25,40.9,3,31.1
E00138034,39.8,30.5,0.8,28.8
E00138035,34.1,47.7,0.8,17.4
E00138036,27,38.5,14.2,20.3
E00138037,20.1,38.3,0.6,40.9
E00138038,38.6,42.1,1.8,17.5
E00138039,21.9,35.8,13.1,29.2
E00138040,9.7,19.4,8.3,62.5
E00138041,7.8,10.7,48.5,33
E00138042,14.6,35.4,3.5,46.5
E00138043,19.5,30.1,4.1,46.3
E00138044,9,16.3,4.8,69.9
E00138045,16.2,16.9,5.9,61
E00138046,17.9,32.7,3.7,45.7
E00138047,14.5,27.4,6.5,51.6
E00138048,18,28.1,3.6,50.4
E00138049,11.9,17.6,4.4,66
E00138050,36.1,19.1,0,44.8
E00138051,30.1,24.7,0,45.2
E00138052,25,39.7,3.7,31.6
E00138053,25.6,41.9,7.8,24.8
E00138054,16.6,38.4,0.7,44.4
E00138055,9.2,33.6,32.8,24.4
E00138056,16.5,23.1,30.6,29.8
E00138057,32,43,0,25
E00138058,40.8,45.8,1.7,11.7
E00138059,15.7,35.5,0,48.8
E00138060,57,19.6,4.4,18.9
E00138061,11.7,27.7,35.1,25.5
E00138062,16.8,20.2,37,26.1
E00138063,16.9,22.8,36.8,23.5
E00138064,28.2,36.6,17.6,17.6
E00138065,46.4,41.4,0,12.1
E00138066,25.4,34.9,28.6,11.1
E00138067,30.9,33.3,19.5,16.3
E00138068,44.9,50,0,5.1
E00138069,22.8,25.4,33.3,18.4
E00138070,21.3,32,29.5,17.2
E00138071,34.5,31,23.4,11
E00138072,22.9,36.7,17.4,22.9
E00138073,31,53.1,1.8,14.2
E00138074,13.7,19,51.6,15.7
E00138075,14.2,15,31.7,39.2
E00138076,38,33.3,3.1,25.6
E00138077,42,44.9,0,13
E00138078,36.2,44.2,0.7,18.8
E00138080,55.5,34.5,0.8,9.2
E00138081,40,39.2,12.8,8
E00138212,12.4,23.5,45.8,18.3
E00138213,54.3,32.3,0,13.4
E00138214,15.6,36.1,34.4,13.9
E00138215,29.8,41.3,8.3,20.7
E00138216,20.5,42.9,26.8,9.8
E00138217,14.6,35,33.3,17.1
E00138218,22,22,37,18.9
E00138219,23.4,36,24.3,16.2
E00138220,19.3,37,23,20.7
E00138221,15.7,23.1,33.9,27.3
E00138222,14,27.3,42.7,16.1
E00138223,37.5,43.8,1.8,17
E00138224,31.9,39.7,5.2,23.3
E00138225,17.5,36,29.8,16.7
E00138226,36.8,43,1.8,18.4
E00138227,41.6,42.5,0.9,15
E00138228,21.8,38.7,22.6,16.9
E00138229,30.1,32.7,14.2,23
E00138230,37.7,35.1,14.9,12.3
E00138231,14.5,19.8,54.7,11
E00138232,22.1,35.1,26.1,16.7
E00138233,9,22.2,46.6,22.2
E00138234,45.8,42.7,1.5,9.9
E00138235,14.4,19.5,47.5,18.6
