areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00081235,11.5,17.3,53.8,17.3
E00081236,7.6,14.1,63.6,14.7
E00081237,11.3,16.9,58.5,13.3
E00081238,9.6,16.8,58.4,15.2
E00081239,6.9,20.8,55.3,17
E00081240,17.1,13,52.8,17.1
E00081241,12.1,13.1,52.5,22.2
E00081242,11.1,15,61.7,12.3
E00081243,12.1,17.7,56.5,13.7
E00081244,8.9,16.7,67.3,7.1
E00081245,8.8,18.6,57.2,15.3
E00081246,13.1,13.6,58,15.3
E00081247,10,17.5,55,17.5
E00081250,11.9,16.9,53.4,17.8
E00081252,9.1,16.2,57.1,17.5
E00081253,6,12,67.7,14.3
E00081254,6.6,17.2,61.9,14.3
E00081256,6.3,17.9,64.3,11.6
E00081257,10,17.6,54.7,17.6
E00081258,4.7,21.5,59.7,14.1
E00081259,9.1,14.1,66.7,10.1
E00081260,7.9,14.3,61.1,16.7
E00081261,7.9,19.3,62.1,10.7
E00081262,9.2,19.3,54.6,16.8
E00081263,13.5,20.8,57.3,8.3
E00081264,9.8,18,57.1,15
E00081265,7.9,21.8,51.5,18.8
E00081266,8.2,14,62.6,15.2
E00081267,9.2,16.9,58.5,15.4
E00081268,12.5,16.3,55,16.3
E00081274,10.5,18.8,56.4,14.3
E00081275,12.3,13.5,64.9,9.4
E00081276,16.8,14.7,52.4,16.1
E00081277,15,17.1,51.8,16.1
E00081432,11.6,12.9,61.6,13.8
E00081434,9.7,15.4,66.4,8.5
E00081628,6.9,15.8,66.8,10.4
E00167395,7.7,12,72.1,8.2
E00167396,7.9,14.8,61.3,16.1
E00167397,5.9,14.9,62.3,17
E00167398,4.5,14.8,71,9.7
E00167399,7.9,12.2,65.6,14.3
E00167403,8.8,18,58.5,14.6
E00167404,7.8,13.5,62.2,16.6
E00167408,5.4,12.2,66.2,16.2
E00189622,8.8,31.9,44,15.4
E00189635,9.3,12.6,62.8,15.3
E00189636,10,11.7,65,13.3
E00189643,10.1,16.8,59.8,13.4
E00189658,5.6,10.7,67.2,16.4
E00189665,8.4,16.8,58,16.8
E00189674,6.9,10.1,65,18
E00189687,12.6,17.3,55.5,14.7
E00189693,6.3,19,61.3,13.4
E00189703,7,15.6,58.6,18.8
E00189706,7,22.4,57.7,12.9
E00189746,3.8,13.7,72.1,10.4
E00189755,20.8,25,43.8,10.4
E00189758,7.3,14.1,64.4,14.1
E00189760,5.7,17.7,62.4,14.2
E00189780,9,7.5,66.9,16.5
E00189783,10.2,8.3,66.7,14.8
E00189792,11.1,12.6,65.2,11.1
