areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00081235,88.4,4,0.9,6.7
E00081236,87.9,4.7,3.2,4.2
E00081237,86.9,3.6,3.9,5.6
E00081238,86.3,4.6,2.7,6.5
E00081239,91.9,4,2.2,1.9
E00081240,93.9,3.8,1.9,0.5
E00081241,93.1,5.3,0,1.6
E00081242,93.1,3.2,1.6,2.1
E00081243,89.8,3.6,2.2,4.4
E00081244,92.5,4.9,1,1.6
E00081245,89.1,7.2,1.9,1.9
E00081246,90,6.1,1.4,2.5
E00081247,88.4,5.5,1.8,4.3
E00081250,86,5.2,1.6,7.2
E00081252,85.6,5.8,4.5,4.2
E00081253,91,3.6,1.7,3.6
E00081254,94,3.4,1.3,1.3
E00081256,90.1,6.7,0.8,2.4
E00081257,90.4,5.1,0,4.5
E00081258,90.9,2.6,1.8,4.7
E00081259,92.9,1.8,0.9,4.4
E00081260,92.3,2.8,3.2,1.6
E00081261,89.8,3.3,0.7,6.2
E00081262,84.8,6.7,3.7,4.8
E00081263,88.3,3.9,3.5,4.3
E00081264,89.3,7.8,0.4,2.5
E00081265,89.8,1.3,2.6,6.4
E00081266,94.3,1.7,2.3,1.7
E00081267,89.6,4.3,1.4,4.6
E00081268,91.7,3.9,0.6,3.9
E00081274,95,3.3,0.4,1.3
E00081275,88.3,4.1,4.1,3.5
E00081276,92.8,3,1.5,2.7
E00081277,88.3,5.3,2.3,4.1
E00081432,92.9,5.1,0.5,1.5
E00081434,92.6,5,0.4,1.9
E00081628,93.6,2.8,1.7,1.9
E00167395,93.2,1.7,2,3.1
E00167396,92.8,2.7,1.8,2.7
E00167397,91.9,3.2,1.2,3.6
E00167398,90.5,6.1,1.4,2
E00167399,91.3,4.7,1.7,2.3
E00167403,90.2,6,1.5,2.4
E00167404,93.5,4,0.9,1.5
E00167408,92.1,4.1,0.8,3
E00189622,90.2,4.7,1.1,4
E00189635,94.8,2.9,1,1.3
E00189636,92.5,3.1,1.9,2.5
E00189643,96.5,1.7,0,1.7
E00189658,97.1,1.3,0.4,1.3
E00189665,92.4,4.4,0.4,2.8
E00189674,89.8,5.1,2.1,2.9
E00189687,92.3,3.7,1.2,2.8
E00189693,93.2,3.2,1.1,2.5
E00189703,91.9,2.6,1.3,4.3
E00189706,93.7,4.4,0.8,1.1
E00189746,95.2,2.9,0.6,1.3
E00189755,89,4.8,0.5,5.7
E00189758,92.7,3.4,2,2
E00189760,91.6,6,2,0.4
E00189780,92.8,4.9,0.4,1.8
E00189783,96.6,1.4,1.4,0.7
E00189792,88.2,4.3,2.8,4.7
