areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00081235,22.5,2.7,74.8
E00081236,54.1,0.9,45
E00081237,56.7,2,41.2
E00081238,53.2,3.8,43
E00081239,59.8,3,37.1
E00081240,66,3.7,30.3
E00081241,60.5,1.9,37.7
E00081242,70.9,3.9,25.2
E00081243,52.8,2.6,44.7
E00081244,62.2,1.9,35.9
E00081245,64.4,2.7,32.9
E00081246,55.2,2.5,42.3
E00081247,54.2,2.4,43.4
E00081250,53.2,0.9,45.9
E00081252,58.6,2.3,39.1
E00081253,62.8,2.6,34.7
E00081254,68.4,3.8,27.7
E00081256,49.4,6,44.6
E00081257,64.1,4.2,31.7
E00081258,51,1.7,47.3
E00081259,54.4,1.7,43.9
E00081260,60.2,3.4,36.4
E00081261,62.8,4,33.2
E00081262,54.1,2.7,43.2
E00081263,42.7,0.4,56.9
E00081264,63.3,2.4,34.3
E00081265,51.3,0.5,48.2
E00081266,64.3,3,32.7
E00081267,55.1,2.1,42.7
E00081268,48.2,3,48.8
E00081274,64.6,1.4,34
E00081275,59.6,4.9,35.5
E00081276,61,1.7,37.3
E00081277,56,2.6,41.4
E00081432,69.3,3,27.7
E00081434,60,3.9,36.1
E00081628,61.8,3.7,34.6
E00167395,62.4,4.5,33.1
E00167396,69.7,2.5,27.8
E00167397,71.2,3.4,25.4
E00167398,70.7,3.7,25.6
E00167399,69,0.4,30.7
E00167403,74.7,1.8,23.4
E00167404,76.7,1.6,21.7
E00167408,66.7,3.2,30.2
E00189622,34.1,1.1,64.8
E00189635,75.7,1.3,23
E00189636,68.9,1.5,29.6
E00189643,80.5,2.3,17.2
E00189658,75,3,22
E00189665,64.9,3.6,31.5
E00189674,72.7,2,25.3
E00189687,69.5,2.6,27.9
E00189693,61.2,5.6,33.2
E00189703,61,3.8,35.2
E00189706,65.7,3.5,30.8
E00189746,79,0.4,20.6
E00189755,23,2,75
E00189758,74.5,4.4,21.1
E00189760,64.8,0.5,34.7
E00189780,62.3,1.9,35.7
E00189783,77.1,0.7,22.1
E00189792,55.7,2.5,41.8
