areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00081235,26.8,57,14.8,1.4
E00081236,10.7,39.3,30,20
E00081237,10.1,33.3,35.1,21.4
E00081238,5.7,41.5,29.2,23.6
E00081239,4.5,32.3,47.4,15.8
E00081240,1.2,29.3,43.9,25.6
E00081241,7.1,25.7,44.3,22.9
E00081242,3.6,25.9,47,23.5
E00081243,16.8,31.1,38.7,13.4
E00081244,6.2,45.2,37.7,11
E00081245,2.8,21.8,43,32.4
E00081246,6.1,18.2,37.9,37.9
E00081247,12,40.7,37.3,10
E00081250,5.6,47.7,29,17.8
E00081252,5.6,36.5,43.7,14.3
E00081253,11.9,36.8,40,11.4
E00081254,5.6,31.6,48.6,14.1
E00081256,8.5,42.5,25.5,23.6
E00081257,8.1,35.5,35.5,21
E00081258,12.6,38.5,35,14
E00081259,24.2,36.8,24.2,14.7
E00081260,8.3,34.4,35.4,21.9
E00081261,17.4,31.2,35.8,15.6
E00081262,11.6,42,28.6,17.9
E00081263,13.7,51.6,28.2,6.5
E00081264,10,33,36,21
E00081265,19.5,48,24.4,8.1
E00081266,12.3,38.4,37,12.3
E00081267,30,36.9,23.1,10
E00081268,5,25,35,35
E00081274,5.5,15.4,34.1,45.1
E00081275,17.7,40.5,32.9,8.9
E00081276,8.3,25,38.9,27.8
E00081277,11.6,28.5,40.7,19.2
E00081432,3.9,35.7,36.4,24
E00081434,11.2,50.9,30.4,7.6
E00081628,11.5,33.1,38.9,16.6
E00167395,16.4,41.2,34.5,7.9
E00167396,6.3,31.9,46.4,15.5
E00167397,3.1,33.9,46.4,16.7
E00167398,3.3,39.7,38.8,18.2
E00167399,10.9,46.2,34.6,8.3
E00167403,1.6,36.5,45.2,16.7
E00167404,8.4,47.1,33.6,10.9
E00167408,8,52,32,8
E00189622,23,56.7,17.4,2.8
E00189635,5.9,36.4,46.6,11
E00189636,16.4,54.8,21.9,6.8
E00189643,6.4,36.4,42.7,14.5
E00189658,23.9,63.1,11.4,1.7
E00189665,8,40.8,40,11.2
E00189674,5.4,34.7,43.5,16.3
E00189687,5.9,28.6,45.4,20.2
E00189693,13.2,42.1,34.7,9.9
E00189703,20.2,42,30.3,7.6
E00189706,10.5,34,37.9,17.6
E00189746,3.5,29.8,52.6,14
E00189755,19.5,61.7,17.2,1.6
E00189758,6.5,36.2,47.8,9.4
E00189760,7.8,52.6,29.3,10.3
E00189780,7,49.1,36,7.9
E00189783,19.2,64.6,15.2,1
E00189792,12.5,57.4,19.9,10.3
