areacd,heating_type_3a-001,heating_type_3a-002
E00081235,2.1,97.9
E00081236,2.6,97.4
E00081237,1.8,98.2
E00081238,3.7,96.3
E00081239,2.3,97.7
E00081240,2.4,97.6
E00081241,1.4,98.6
E00081242,0,100
E00081243,0.8,99.2
E00081244,0.7,99.3
E00081245,0,100
E00081246,0.8,99.2
E00081247,1.3,98.7
E00081250,1.8,98.2
E00081252,0.8,99.2
E00081253,0.5,99.5
E00081254,0.6,99.4
E00081256,1.9,98.1
E00081257,1.6,98.4
E00081258,2.1,97.9
E00081259,2,98
E00081260,0,100
E00081261,2.8,97.2
E00081262,0,100
E00081263,0,100
E00081264,1,99
E00081265,1.7,98.3
E00081266,2.1,97.9
E00081267,0,100
E00081268,4.9,95.1
E00081274,1.1,98.9
E00081275,2.5,97.5
E00081276,1.9,98.1
E00081277,2.3,97.7
E00081432,1.9,98.1
E00081434,2.2,97.8
E00081628,1.3,98.8
E00167395,0,100
E00167396,0,100
E00167397,0,100
E00167398,0.8,99.2
E00167399,0.6,99.4
E00167403,0.8,99.2
E00167404,0.8,99.2
E00167408,0,100
E00189622,2.3,97.7
E00189635,0.8,99.2
E00189636,0,100
E00189643,0.9,99.1
E00189658,3.4,96.6
E00189665,0,100
E00189674,0,100
E00189687,0,100
E00189693,2.4,97.6
E00189703,0.9,99.1
E00189706,0,100
E00189746,0,100
E00189755,0.8,99.2
E00189758,0.7,99.3
E00189760,0.8,99.2
E00189780,0,100
E00189783,6,94
E00189792,5,95
