areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00112295,69.9,30.1,0
E00112296,52.3,47.7,0
E00112297,90.2,9.8,0
E00112298,88.3,11.7,0
E00112299,83.9,15.2,0.9
E00112300,71.7,28.3,0
E00112301,73.6,26.4,0
E00112302,64,36,0
E00112303,25.2,74.8,0
E00112304,7.6,92.4,0
E00112305,7.2,92,0.7
E00112306,58.6,41.4,0
E00112307,42.2,57.8,0
E00112308,50.8,49.2,0
E00112309,47,53,0
E00112311,24.8,75.2,0
E00112312,87.8,12.2,0
E00112313,33.7,66.3,0
E00112314,88.2,11.8,0
E00112315,100,0,0
E00112316,99.2,0.8,0
E00112317,83.8,16.2,0
E00112319,95.2,4.8,0
E00112320,79.1,20.9,0
E00112321,86.6,13.4,0
E00112322,93.9,6.1,0
E00112323,93.9,6.1,0
E00112324,99.1,0.9,0
E00112325,95.1,4.9,0
E00112326,100,0,0
E00112327,96.6,2.6,0.9
E00112328,66.3,33.7,0
E00112329,98.2,1.8,0
E00112330,88.7,11.3,0
E00112331,83.3,16.7,0
E00112345,88,12,0
E00112349,61.7,38.3,0
E00112350,89.7,9.5,0.9
E00112351,99.2,0.8,0
E00112352,96.9,3.1,0
E00112353,100,0,0
E00112354,95.6,4.4,0
E00112355,99.1,0.9,0
E00112356,71.1,28.9,0
E00112357,98.5,1.5,0
E00112358,91,9,0
E00112359,95.5,4.5,0
E00112360,98.4,1.6,0
E00112361,44.8,55.2,0
E00112362,88.3,11.7,0
E00112363,99.1,0.9,0
E00112364,95.8,4.2,0
E00112365,100,0,0
E00112366,100,0,0
E00112367,76.9,23.1,0
E00112368,97.7,2.3,0
E00112369,100,0,0
E00112370,90.2,9.8,0
E00112371,84.2,15.8,0
E00112372,99.2,0.8,0
E00112373,98.5,1.5,0
E00112374,76.9,23.1,0
E00112375,23.8,76.2,0
E00112376,84.2,15.8,0
E00112377,96.8,3.2,0
E00112378,87.3,12.7,0
E00112379,89.5,10.5,0
E00112380,99.1,0.9,0
E00112381,40.7,59.3,0
E00112382,79.8,20.2,0
E00112383,99.3,0.7,0
E00112384,98.5,1.5,0
E00112386,87.3,12.7,0
E00112387,44,55.2,0.7
E00112388,80.3,19.7,0
E00112389,87.7,11.3,0.9
E00112390,97.2,2.8,0
E00112391,100,0,0
E00112392,99.2,0.8,0
E00112393,96.8,3.2,0
E00112394,99.1,0.9,0
E00112395,99.2,0.8,0
E00112396,7,93,0
E00112397,22.6,77.4,0
E00112398,68.5,31.5,0
E00112399,29.4,70.6,0
E00112400,13.1,86.1,0.7
E00112401,19.2,80.8,0
E00112402,59.3,40.7,0
E00112403,26.8,73.2,0
E00112404,35.1,64.9,0
E00112409,55.1,44.9,0
E00112425,25.1,74.9,0
E00112427,37.8,62.2,0
E00112428,13.9,86.1,0
E00112429,16.3,82.7,1
E00112430,25,75,0
E00112431,6.6,93.4,0
E00112432,3.4,96.6,0
E00112433,24.7,75.3,0
E00112434,13.7,86.3,0
E00112435,7.5,92.5,0
E00112436,20.2,79.8,0
E00112437,13.4,86.6,0
E00112439,47.7,52.3,0
E00112440,19.1,80.9,0
E00112441,47.1,52.9,0
E00112442,23.8,76.2,0
E00112443,4.4,95.6,0
E00112444,72.3,27.7,0
E00112445,29.5,69.5,1
E00112446,97,3,0
E00112447,98.3,1.7,0
E00112448,58.1,41.9,0
E00112449,96.7,3.3,0
E00112450,83.1,16.9,0
E00112451,98,2,0
E00112452,66.4,33.6,0
E00112453,84.8,15.2,0
E00112454,99.2,0.8,0
E00112455,98.5,1.5,0
E00112456,99.1,0.9,0
E00112457,73.4,26.6,0
E00112458,97.2,2.8,0
E00112459,93.2,6.8,0
E00112460,96.3,3,0.6
E00112461,97.6,2.4,0
E00112462,99.3,0.7,0
E00112463,99.3,0.7,0
E00112464,97.1,2.9,0
E00112465,77,23,0
E00112466,92,8,0
E00112467,88.4,11.6,0
E00112468,82.3,17.7,0
E00112469,98.3,1.7,0
E00112470,73.7,26.3,0
E00112471,50.8,49.2,0
E00112472,75.2,24.8,0
E00112473,72.4,27.6,0
E00112474,83.7,16.3,0
E00112475,99.2,0.8,0
E00112476,42.8,57.2,0
E00112477,51.3,48.7,0
E00112478,22.1,77.9,0
E00112479,100,0,0
E00112480,78.7,21.3,0
E00112481,33.3,66.7,0
E00112482,76.2,23.8,0
E00112483,13.5,86.5,0
E00112484,81.5,18.5,0
E00112485,50.9,49.1,0
E00112486,98.8,1.2,0
E00112487,61.5,38.5,0
E00112488,99,1,0
E00112489,45.5,54.5,0
E00112490,34.6,65.4,0
E00112491,38.1,61.9,0
E00112492,90.2,9.8,0
E00112493,40.7,59.3,0
E00112494,16.9,83.1,0
E00112495,50.4,49.6,0
E00112496,76.7,23.3,0
E00112497,92.4,7.6,0
E00112498,73.9,26.1,0
E00112499,45.1,54.9,0
E00112500,25.2,74.8,0
E00112501,29.6,70.4,0
E00112502,55.1,44.9,0
E00112503,40.6,59.4,0
E00112504,55.6,44.4,0
E00112505,58.2,41.8,0
E00112506,56.1,43,0.9
E00112507,30.5,69.5,0
E00112508,96.3,3.7,0
E00112509,14.3,85.7,0
E00112510,4.7,94.6,0.7
E00112511,37.6,62.4,0
E00112512,55.3,44.7,0
E00112513,82.5,17.5,0
E00112514,94.7,5.3,0
E00112516,94.3,5.7,0
