areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00112295,87.5,2.7,9.8
E00112296,89.4,2.3,8.3
E00112297,89.8,2,8.2
E00112298,88.9,3.3,7.8
E00112299,89.1,2.6,8.3
E00112300,84.7,3.6,11.7
E00112301,86.6,2.5,11
E00112302,87.3,0.9,11.7
E00112303,79.9,4,16.1
E00112304,66.7,5.6,27.8
E00112305,81.6,3.6,14.8
E00112306,86.2,1.8,12
E00112307,78.5,2.5,19
E00112308,87.1,3.6,9.4
E00112309,88.4,2.9,8.7
E00112311,68.7,4.3,27
E00112312,92.3,2.3,5.5
E00112313,71.3,6.1,22.6
E00112314,89,3.3,7.7
E00112315,93.5,2.2,4.3
E00112316,91.5,2.8,5.6
E00112317,89.1,3,7.9
E00112319,86,4,10
E00112320,94.8,0.7,4.5
E00112321,95.8,0.4,3.8
E00112322,91.4,1.5,7.1
E00112323,94,2.4,3.6
E00112324,94.1,0.7,5.3
E00112325,90.6,3.4,6
E00112326,94.2,1.5,4.3
E00112327,95.3,1.4,3.2
E00112328,94.1,1.7,4.2
E00112329,87.7,3.1,9.2
E00112330,92.3,1.9,5.8
E00112331,96,1.5,2.5
E00112345,92.1,3.2,4.7
E00112349,93.5,0.3,6.2
E00112350,95.9,2.1,2.1
E00112351,92.7,2.8,4.4
E00112352,94.4,1.4,4.2
E00112353,91.4,5.4,3.1
E00112354,93,1.1,5.9
E00112355,94.4,0.9,4.6
E00112356,95.6,0.6,3.8
E00112357,91.8,2.5,5.8
E00112358,92,3.6,4.5
E00112359,94.8,0.7,4.5
E00112360,95.2,1.3,3.5
E00112361,93.3,0,6.7
E00112362,87.8,3.6,8.6
E00112363,95.5,0.4,4
E00112364,94.5,3,2.5
E00112365,91.4,5.2,3.4
E00112366,89.8,2.3,7.9
E00112367,94.6,2.2,3.2
E00112368,94.5,2,3.5
E00112369,91,4.5,4.5
E00112370,90.7,6,3.3
E00112371,94.5,1.8,3.6
E00112372,95,0.4,4.5
E00112373,94.7,2.3,3
E00112374,90.8,1.9,7.3
E00112375,87.1,2.6,10.3
E00112376,86.1,6.4,7.5
E00112377,90.9,1.3,7.8
E00112378,92.6,1.4,6
E00112379,89.9,2.5,7.7
E00112380,93.8,2.9,3.3
E00112381,91.6,2.5,5.9
E00112382,90.4,3.3,6.3
E00112383,94.1,1.5,4.5
E00112384,91.2,1.6,7.2
E00112386,92.6,1.1,6.3
E00112387,83.6,1.9,14.6
E00112388,90.6,3,6.4
E00112389,92.4,1.8,5.8
E00112390,87.4,4.7,7.9
E00112391,92.8,2.1,5.1
E00112392,94.5,1.7,3.8
E00112393,89.4,6.1,4.4
E00112394,93.4,1.9,4.6
E00112395,92.4,4.3,3.4
E00112396,74.2,5.8,20
E00112397,83.4,3.3,13.3
E00112398,89.6,3,7.4
E00112399,79.3,2.9,17.8
E00112400,89.4,2.9,7.7
E00112401,90.6,2.9,6.5
E00112402,90.2,0.8,9
E00112403,95,2.5,2.5
E00112404,87.3,4.1,8.6
E00112409,77.3,4.5,18.2
E00112425,82.9,3.5,13.6
E00112427,83.6,4.2,12.2
E00112428,90.2,2,7.8
E00112429,88,2.6,9.4
E00112430,92,1.4,6.6
E00112431,84.7,2.1,13.2
E00112432,88.9,1.2,9.9
