areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00112295,31.4,11.5,47.4,9.6
E00112296,39.7,25.9,22.4,12.1
E00112297,35.6,14.4,41.8,8.2
E00112298,31,10.8,47.4,10.8
E00112299,36.5,12.6,43.1,7.8
E00112300,20,13,56.5,10.4
E00112301,35.8,14.2,44.6,5.4
E00112302,35,15.7,41.4,7.9
E00112303,46.7,12,33.7,7.6
E00112304,50.6,17.5,24.1,7.8
E00112305,34.8,18.8,37,9.4
E00112306,24.1,15.7,58.3,1.9
E00112307,36.1,14.2,41.4,8.3
E00112308,32.7,21.3,38,8
E00112309,40.3,14.9,37.3,7.5
E00112311,47.2,16.9,25.4,10.6
E00112312,22.8,9.8,52.8,14.6
E00112313,39.8,21.7,20.5,18.1
E00112314,36.2,14.4,39.1,10.3
E00112315,27.9,15.7,47.1,9.3
E00112316,34.9,15.1,39.7,10.3
E00112317,31.8,11.5,47.1,9.6
E00112319,25.3,15.1,42.5,17.1
E00112320,24.3,13.2,47.9,14.6
E00112321,20.3,15,54.1,10.5
E00112322,40.5,9.5,38.1,11.9
E00112323,31.3,14.7,46,8
E00112324,32.6,11.1,45.2,11.1
E00112325,29,14.8,49.4,6.8
E00112326,25.2,11,57.4,6.5
E00112327,19.1,17,51.1,12.8
E00112328,25,13.6,51.1,10.2
E00112329,23.3,17.2,50,9.5
E00112330,33.1,16.6,36,14.3
E00112331,38.9,12.6,33.1,15.4
E00112345,35.3,9.6,44.9,10.2
E00112349,34.2,8.7,38.9,18.1
E00112350,31.3,17.7,40.1,10.9
E00112351,25.8,13.3,47.5,13.3
E00112352,29.1,11.6,48.3,11
E00112353,28.1,14.1,50.8,7
E00112354,38.4,11.3,42.8,7.5
E00112355,29.5,18.1,43.4,9
E00112356,27.6,9.9,48.7,13.8
E00112357,34.8,9.3,47.2,8.7
E00112358,27.3,17.6,45.5,9.7
E00112359,31.4,9.8,51.6,7.2
E00112360,29.3,11.5,47.1,12.1
E00112361,48,6.7,28,17.3
E00112362,33.6,5.3,46.6,14.5
E00112363,28.8,13.5,38.7,18.9
E00112364,30,12.8,44.4,12.8
E00112365,29.9,16,41.7,12.5
E00112366,28.9,16.8,45.1,9.2
E00112367,28.9,13.2,44,13.8
E00112368,32.6,8.9,48.9,9.6
E00112369,27.9,13.5,51.4,7.2
E00112370,27.5,14.4,50.6,7.5
E00112371,29.7,15.2,47.6,7.6
E00112372,25,13,51,11
E00112373,27.1,13.2,54.3,5.4
E00112374,30.9,17.3,48.2,3.6
E00112375,37.8,10.1,37,15.1
E00112376,36.3,14.8,43,5.9
E00112377,37.1,14.7,38.8,9.5
E00112378,29.5,16.5,42.4,11.5
E00112379,32.2,9.9,48.7,9.2
E00112380,22.7,16.4,53.6,7.3
E00112381,38,22.5,38,1.4
E00112382,29.7,21.6,40.5,8.1
E00112383,25.2,16.3,51,7.5
E00112384,33,18.1,42.3,6.6
E00112386,38.9,8.7,41.6,10.7
E00112387,27.9,22.1,41.2,8.8
E00112388,39.8,13,36.6,10.6
E00112389,30.9,15.1,43.2,10.8
E00112390,28.3,10.1,56.5,5.1
E00112391,29.5,8.5,48.8,13.2
E00112392,33.3,18.5,42.9,5.4
E00112393,30.8,12.1,50,7.1
E00112394,36.4,11.2,42.7,9.8
E00112395,29.9,16.6,45.9,7.6
E00112396,44,15.1,30.3,10.6
